#time,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0003a,driver_0003b,driver_0004a,driver_0004b,Out_0012a,Out_0012b,Out_0021a,Out_0021b
184,-1,-1,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-1,-1,-1,-1,-1,-1,2,2,2,2,-2,-2,1,1,2,2,2,2,1,1,-1,-1,1,1,2,2,-1,-1,-2,-2,1,1,1,1,1,1,-1,-1,-2,-2,-2,-2,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.057109e-01,-4.002324e-01,-8.430032e-02,-8.733266e-02,3.644474e-01,-6.612361e-01,9.549729e-02,7.779389e-02,-8.821320e-02,-6.248063e-02,1.826442e-01,-7.404789e-01,-8.860934e-02,-8.913261e-02,8.550141e-01,-6.074939e-01,1.297521e-01,1.133130e-01,-2.193115e-01,-4.346728e-01,-2.330876e-01,-2.522010e-01,8.142626e-01,-6.721112e-01,5.496908e-01,-8.453762e-01,1.588393e-01,1.086888e-01,3.196351e-01,-7.218881e-01,4.210415e-01,-8.389001e-01,6.458495e-01,-8.049071e-01,7.960808e-01,-3.468438e-01,1.009863e-01,1.050898e-01,8.107011e-01,-3.408520e-01,6.945932e-01,-7.269793e-01,-1.295208e-01,-1.027658e-01,9.609685e-02,9.585470e-02,6.774408e-01,-7.099322e-02,2.934478e-01,-4.600980e-01,3.112661e-01,-7.045343e-01,-1.225009e-01,-1.145583e-01,6.696167e-02,-7.292156e-02,9.993972e-02,9.712616e-02,9.146151e-01,-3.014705e-01,2.574654e-01,-6.820452e-01,-2.415264e-01,-2.586705e-01,8.314511e-01,-5.248418e-01,6.562624e-01,-7.249382e-01,8.031120e-01,-4.618698e-01,6.370634e-01,-7.268657e-01,8.451741e-01,-2.922554e-01,6.873221e-01,-6.003384e-01,7.822685e-01,1.869339e-03,7.195683e-01,-2.390411e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,8.549980e-01,-6.074528e-01,6.457511e-01,-8.050322e-01
185,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-4.438419e-01,-6.885072e-01,-8.354972e-02,-8.788457e-02,3.305938e-01,-6.663125e-01,9.133373e-02,8.883137e-02,-9.340118e-02,-9.597453e-02,5.556676e-02,-7.100581e-01,-9.005006e-02,-9.165044e-02,8.280499e-01,-6.566484e-01,8.373259e-02,7.120886e-02,-5.700321e-01,-6.090362e-01,-1.800075e-01,-2.005166e-01,8.107358e-01,-6.818164e-01,5.108854e-01,-8.308869e-01,1.622169e-01,1.089689e-01,3.595048e-01,-7.654158e-01,3.441522e-01,-8.276915e-01,6.073749e-01,-8.497882e-01,8.207223e-01,-3.446918e-01,3.354112e-02,-1.025248e-01,8.316816e-01,-3.552085e-01,6.863051e-01,-7.293859e-01,-1.004221e-01,-1.086702e-01,9.426124e-02,9.288835e-02,7.288485e-01,-9.135366e-02,3.634147e-01,-5.279521e-01,3.534567e-01,-7.663789e-01,-1.239420e-01,-1.491630e-01,1.066120e-01,-6.827210e-02,9.957847e-02,9.609610e-02,9.508706e-01,-3.179890e-01,2.723216e-01,-7.320876e-01,-1.958687e-01,-1.601941e-01,8.509269e-01,-6.140465e-01,6.700821e-01,-8.203687e-01,8.763686e-01,-5.165842e-01,7.021545e-01,-7.839218e-01,8.822873e-01,-3.405785e-01,7.517084e-01,-6.420331e-01,7.897193e-01,2.156599e-02,7.293670e-01,-2.330087e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,8.277938e-01,-6.568996e-01,6.068948e-01,-8.501520e-01
186,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-4.438418e-01,-6.885072e-01,-8.354969e-02,-8.788455e-02,3.305938e-01,-6.663125e-01,9.133374e-02,8.883137e-02,-9.340117e-02,-9.597452e-02,5.556688e-02,-7.100581e-01,-9.005005e-02,-9.165044e-02,8.280499e-01,-6.566484e-01,8.373259e-02,7.120886e-02,-5.700321e-01,-6.090362e-01,-1.800075e-01,-2.005166e-01,8.107358e-01,-6.818164e-01,5.108855e-01,-8.308870e-01,1.622170e-01,1.089689e-01,3.595048e-01,-7.654158e-01,3.441524e-01,-8.276916e-01,6.073750e-01,-8.497882e-01,8.207223e-01,-3.446918e-01,3.354113e-02,-1.025247e-01,8.316815e-01,-3.552084e-01,6.863051e-01,-7.293859e-01,-1.004221e-01,-1.086702e-01,9.426124e-02,9.288836e-02,7.288489e-01,-9.135409e-02,3.634156e-01,-5.279530e-01,3.534566e-01,-7.663793e-01,-1.239420e-01,-1.491630e-01,1.066127e-01,-6.827200e-02,9.957848e-02,9.609611e-02,9.508706e-01,-3.179890e-01,2.723216e-01,-7.320876e-01,-1.958687e-01,-1.601941e-01,8.509269e-01,-6.140465e-01,6.700821e-01,-8.203687e-01,8.763685e-01,-5.165841e-01,7.021545e-01,-7.839218e-01,8.822872e-01,-3.405785e-01,7.517084e-01,-6.420331e-01,7.897193e-01,2.156604e-02,7.293670e-01,-2.330087e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,8.277938e-01,-6.568996e-01,6.068948e-01,-8.501520e-01
187,-2,-2,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,-2,-2,-2,-2,-2,-2,1,1,1,1,-1,-1,2,2,1,1,1,1,2,2,-2,-2,2,2,1,1,-2,-2,-1,-1,2,2,2,2,2,2,-2,-2,-1,-1,-1,-1,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.850380e-01,-6.248806e-01,-8.278544e-02,-1.104264e-01,2.935715e-01,-6.203521e-01,1.135375e-01,1.236810e-01,-1.014745e-01,-1.341517e-01,6.431067e-02,-6.731153e-01,-1.054264e-01,-1.090555e-01,7.603101e-01,-6.607229e-01,6.738835e-02,7.159492e-02,-5.139508e-01,-5.636341e-01,-1.722289e-01,-1.913136e-01,7.250277e-01,-6.554233e-01,4.065574e-01,-7.664323e-01,2.709820e-01,1.063364e-01,3.593102e-01,-7.652857e-01,3.032800e-01,-7.422546e-01,4.874564e-01,-7.796781e-01,8.207468e-01,-3.448583e-01,3.681145e-02,-8.427615e-02,8.307957e-01,-3.529290e-01,6.088246e-01,-6.555887e-01,-7.016072e-02,-1.049909e-01,1.190669e-01,1.181689e-01,7.483063e-01,-1.367783e-01,3.722794e-01,-6.007295e-01,3.524778e-01,-7.703741e-01,-1.206800e-01,-1.439783e-01,1.382137e-01,-1.697647e-01,1.239190e-01,1.199483e-01,9.508615e-01,-3.180156e-01,2.722496e-01,-7.320787e-01,-1.868980e-01,-1.530608e-01,8.349240e-01,-6.248065e-01,5.757951e-01,-8.384603e-01,8.731464e-01,-5.221814e-01,6.791895e-01,-7.954207e-01,8.818771e-01,-3.450874e-01,7.478662e-01,-6.458879e-01,7.901175e-01,1.915179e-02,7.288097e-01,-2.347211e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.597977e-01,-6.611377e-01,4.867402e-01,-7.802881e-01
188,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,2,0,0,0,0,2,2,-2,-2,2,2,0,0,-2,-2,0,0,2,2,2,2,2,2,-2,-2,0,0,0,0,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.096852e-01,-5.623402e-01,2.674221e-01,-6.772463e-01,2.502185e-01,-5.930403e-01,5.551656e-01,-1.188527e-02,2.790857e-01,-4.163039e-01,1.123015e-01,-6.522309e-01,2.870983e-01,-6.563582e-01,5.982186e-01,-6.138635e-01,1.021093e-01,8.104119e-02,-4.687424e-01,-5.321661e-01,-1.618178e-01,-1.811550e-01,6.031752e-01,-5.827440e-01,4.136889e-01,-6.971344e-01,7.927321e-01,-3.475445e-01,3.594736e-01,-7.657137e-01,3.333823e-01,-6.746432e-01,4.410931e-01,-7.290064e-01,8.207083e-01,-3.442604e-01,4.684818e-02,-5.450840e-02,8.285878e-01,-3.436978e-01,5.196084e-01,-5.877262e-01,7.791250e-02,-8.434231e-02,7.851667e-01,-2.704751e-01,8.287294e-01,-3.434555e-01,3.556210e-01,-7.649577e-01,3.543617e-01,-7.637114e-01,-1.109680e-01,-1.347130e-01,3.174109e-01,-6.881605e-01,8.059485e-01,-3.578673e-01,9.509068e-01,-3.177579e-01,2.723453e-01,-7.320324e-01,-1.784336e-01,-1.472248e-01,7.292161e-01,-6.818254e-01,5.444446e-01,-8.596420e-01,8.694513e-01,-5.451792e-01,6.577901e-01,-8.087348e-01,8.827126e-01,-3.604963e-01,7.444852e-01,-6.501098e-01,7.911137e-01,1.162270e-02,7.283831e-01,-2.368750e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,5.974585e-01,-6.144509e-01,4.402902e-01,-7.299673e-01
189,-2,-2,1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,1,1,2,2,-1,-1,-1,-1,2,2,-2,-2,2,2,-1,-1,-2,-2,1,1,2,2,2,2,2,2,-2,-2,1,1,1,1,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.778278e-01,-2.490031e-01,3.086408e-01,-7.156261e-01,-1.233136e-01,-1.336052e-01,6.796519e-01,-8.009145e-02,2.913281e-01,-4.674632e-01,-9.658616e-02,-1.260747e-01,3.115000e-01,-7.065676e-01,-1.049994e-01,-4.155952e-01,1.520259e-01,8.823970e-02,-2.554348e-01,-2.083211e-01,-1.354995e-01,-1.418747e-01,-8.038370e-02,-1.543679e-01,-8.868475e-02,-1.386627e-01,8.058157e-01,-3.418509e-01,3.593817e-01,-7.656996e-01,-6.692225e-02,-8.028892e-02,-1.618263e-01,-3.953361e-01,8.207141e-01,-3.444342e-01,5.410569e-02,-2.424471e-02,8.286466e-01,-3.444481e-01,-7.401900e-02,-9.847483e-02,6.020439e-02,-8.655880e-02,8.100207e-01,-3.441850e-01,8.274845e-01,-3.411188e-01,3.549273e-01,-7.647076e-01,3.540305e-01,-7.638520e-01,-1.065598e-01,-1.217035e-01,3.336735e-01,-7.262078e-01,8.096908e-01,-3.436183e-01,9.509056e-01,-3.178053e-01,2.723169e-01,-7.320325e-01,-1.343919e-01,-1.050719e-01,4.346701e-01,-6.440380e-01,1.424583e-01,-7.251315e-01,7.688185e-01,-5.982789e-01,4.488119e-01,-8.135119e-01,8.743448e-01,-3.899338e-01,6.446672e-01,-7.109443e-01,7.953191e-01,-6.836738e-03,7.182372e-01,-2.617142e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-1.058499e-01,-4.162394e-01,-1.626989e-01,-3.964899e-01
190,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.729988e-03,-1.129767e-02,3.542362e-01,-7.635980e-01,-9.731196e-03,-1.122082e-02,7.298226e-01,-9.767864e-02,3.642380e-01,-5.332406e-01,1.925188e-02,-2.933517e-03,3.529199e-01,-7.676159e-01,-5.355886e-01,-5.809864e-01,1.581882e-01,9.799858e-02,-1.583150e-02,-1.466773e-02,-1.029116e-01,-1.028997e-01,-9.370916e-02,-8.259597e-02,-6.766955e-02,-8.951271e-02,8.287142e-01,-3.451290e-01,3.592655e-01,-7.657221e-01,-1.391784e-02,-2.143119e-02,-4.382208e-01,-6.627724e-01,8.207229e-01,-3.446667e-01,7.807040e-02,4.981355e-02,8.286276e-01,-3.448705e-01,-2.464284e-02,-2.391316e-02,1.052952e-01,-7.351879e-02,8.316180e-01,-3.566675e-01,8.287045e-01,-3.449215e-01,3.542825e-01,-7.638816e-01,3.538602e-01,-7.638076e-01,-9.150343e-02,-9.878424e-02,3.543016e-01,-7.639226e-01,8.287095e-01,-3.456338e-01,9.508642e-01,-3.179776e-01,2.722504e-01,-7.320588e-01,-9.536908e-02,-7.247789e-02,3.579171e-01,-6.427929e-01,7.173612e-02,-7.076668e-01,7.446992e-01,-6.084003e-01,4.197735e-01,-8.121709e-01,8.723336e-01,-3.930631e-01,6.291967e-01,-7.180560e-01,7.956578e-01,-8.218026e-03,7.170168e-01,-2.632402e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-5.365096e-01,-5.816785e-01,-4.391522e-01,-6.640098e-01
191,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.729990e-03,-1.129767e-02,3.542362e-01,-7.635980e-01,-9.731196e-03,-1.122082e-02,7.298227e-01,-9.767876e-02,3.642382e-01,-5.332408e-01,1.925188e-02,-2.933516e-03,3.529199e-01,-7.676161e-01,-5.355886e-01,-5.809864e-01,1.581882e-01,9.799859e-02,-1.583150e-02,-1.466773e-02,-1.029116e-01,-1.028997e-01,-9.370916e-02,-8.259597e-02,-6.766955e-02,-8.951271e-02,8.287142e-01,-3.451290e-01,3.592655e-01,-7.657221e-01,-1.391784e-02,-2.143119e-02,-4.382208e-01,-6.627724e-01,8.207229e-01,-3.446667e-01,7.807041e-02,4.981355e-02,8.286276e-01,-3.448705e-01,-2.464284e-02,-2.391316e-02,1.052954e-01,-7.351876e-02,8.316180e-01,-3.566675e-01,8.287045e-01,-3.449215e-01,3.542825e-01,-7.638816e-01,3.538602e-01,-7.638076e-01,-9.150342e-02,-9.878424e-02,3.543016e-01,-7.639226e-01,8.287095e-01,-3.456338e-01,9.508642e-01,-3.179776e-01,2.722504e-01,-7.320588e-01,-9.536908e-02,-7.247789e-02,3.579171e-01,-6.427929e-01,7.173612e-02,-7.076668e-01,7.446992e-01,-6.084003e-01,4.197735e-01,-8.121709e-01,8.723336e-01,-3.930631e-01,6.291967e-01,-7.180560e-01,7.956578e-01,-8.218026e-03,7.170168e-01,-2.632402e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-5.365096e-01,-5.816785e-01,-4.391522e-01,-6.640098e-01
192,-1,-1,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,2,2,1,1,-2,-2,-2,-2,1,1,-1,-1,1,1,-2,-2,-1,-1,2,2,1,1,1,1,1,1,-1,-1,2,2,2,2,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.902542e-02,4.838673e-02,3.556594e-01,-7.637871e-01,1.828342e-01,1.403877e-01,7.479645e-01,-1.392227e-01,3.710463e-01,-6.024284e-01,2.314855e-01,2.012388e-01,3.524015e-01,-7.706636e-01,-4.738878e-01,-5.352600e-01,2.681780e-01,9.978586e-02,4.703545e-02,4.504463e-02,-1.253897e-01,-1.306274e-01,-7.636415e-02,-6.903652e-02,-5.021750e-02,-7.096397e-02,8.355539e-01,-3.458433e-01,3.197309e-01,-7.210091e-01,2.239504e-02,1.292524e-02,-3.761327e-01,-5.946136e-01,7.959381e-01,-3.463157e-01,1.128430e-01,9.373225e-02,8.114047e-01,-3.412566e-01,5.549510e-03,-6.426922e-04,1.373790e-01,-1.745381e-01,8.307873e-01,-3.542659e-01,8.114039e-01,-3.457452e-01,3.103588e-01,-7.173868e-01,3.094937e-01,-7.141691e-01,-8.679078e-02,-1.217342e-01,3.317921e-01,-7.548057e-01,8.294818e-01,-3.451580e-01,9.145796e-01,-3.015085e-01,2.573642e-01,-6.821395e-01,-1.233319e-01,-1.221934e-01,3.268173e-01,-6.141980e-01,7.739092e-02,-6.735328e-01,6.827800e-01,-5.676025e-01,3.630150e-01,-7.543949e-01,8.316756e-01,-3.637821e-01,5.583558e-01,-6.194782e-01,7.888428e-01,-3.229173e-02,6.565333e-01,-2.502872e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-4.747752e-01,-5.360250e-01,-3.771069e-01,-5.958677e-01
193,0,0,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,0,0,0,0,0,0,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,-2,-2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.859432e-01,-3.894042e-01,3.575148e-01,-7.644958e-01,4.390284e-01,2.464845e-01,8.287224e-01,-3.457375e-01,3.548223e-01,-7.646282e-01,5.603181e-01,3.607775e-01,3.547153e-01,-7.639056e-01,-4.214027e-01,-4.550904e-01,7.929620e-01,-3.514876e-01,6.122927e-01,-1.329653e-01,2.499172e-01,-6.814539e-01,-5.863504e-02,-5.319692e-02,-3.260367e-02,-5.282149e-02,8.465111e-01,-3.450775e-01,2.927661e-01,-6.811158e-01,6.380223e-02,5.052597e-02,-3.120905e-01,-5.390082e-01,7.864505e-01,-3.544645e-01,8.110103e-01,-3.931799e-01,8.049141e-01,-3.450915e-01,3.771451e-02,2.150849e-02,3.150382e-01,-6.872735e-01,8.285165e-01,-3.445721e-01,8.031709e-01,-3.504652e-01,2.770169e-01,-6.763386e-01,2.747099e-01,-6.672096e-01,2.577609e-01,-6.766436e-01,3.145121e-01,-7.470716e-01,8.298705e-01,-3.439013e-01,8.873546e-01,-2.915701e-01,2.466203e-01,-6.443711e-01,2.552946e-01,-4.183295e-01,2.544710e-01,-4.932488e-01,9.877991e-02,-6.406550e-01,5.329310e-01,-4.641949e-01,3.331947e-01,-6.583373e-01,7.825441e-01,-3.740289e-01,5.022609e-01,-5.766393e-01,7.894411e-01,-6.671031e-02,5.815561e-01,-1.904218e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-4.226683e-01,-4.559353e-01,-3.138476e-01,-5.394765e-01
194,1,1,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,2,2,-1,-1,-2,-2,-2,-2,-1,-1,1,1,-1,-1,-2,-2,1,1,2,2,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.956903e-01,-4.338810e-01,3.566596e-01,-7.644437e-01,5.390549e-01,3.054530e-01,8.275261e-01,-3.433924e-01,3.539941e-01,-7.649510e-01,6.080747e-01,4.308790e-01,3.541070e-01,-7.640960e-01,-2.068819e-01,-1.660315e-01,8.055663e-01,-3.446566e-01,6.749716e-01,-1.694906e-01,2.879323e-01,-7.124323e-01,-1.113247e-02,-1.046198e-02,1.211484e-03,-7.185808e-03,6.574809e-01,-3.822114e-01,-8.567309e-02,-1.099453e-01,8.492422e-02,7.473065e-02,-1.617151e-01,-2.055332e-01,1.291671e-01,1.210081e-01,8.199229e-01,-3.850367e-01,1.211365e-01,1.131193e-01,6.175635e-02,4.195459e-02,3.323293e-01,-7.229769e-01,8.283270e-01,-3.457451e-01,1.806620e-01,-1.387531e-01,-6.968532e-02,-2.508737e-01,-1.039137e-01,-1.135697e-01,2.966878e-01,-7.229758e-01,1.839315e-01,-7.012758e-01,8.407525e-01,-3.446135e-01,5.487488e-01,9.778522e-02,8.031293e-02,-1.655537e-01,2.698123e-01,-4.624264e-01,-8.894947e-02,-9.331563e-02,-9.067315e-02,-8.899976e-02,-1.361410e-02,-1.906897e-02,-1.467331e-02,-1.468052e-02,4.297204e-02,3.748028e-02,4.439869e-02,4.395400e-02,1.837058e-01,1.651334e-01,1.771206e-01,1.868182e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-2.082277e-01,-1.668968e-01,-1.635758e-01,-2.059960e-01
195,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.255132e-01,-4.474690e-01,3.546290e-01,-7.639549e-01,6.034766e-01,3.626382e-01,8.287373e-01,-3.466130e-01,3.535790e-01,-7.639893e-01,6.570665e-01,4.821458e-01,3.538590e-01,-7.639719e-01,1.027266e-02,8.075188e-03,8.289799e-01,-3.499747e-01,7.301184e-01,-1.822350e-01,3.298230e-01,-7.817683e-01,2.342368e-02,1.787038e-02,3.075669e-02,2.777390e-02,5.385990e-01,-3.462104e-01,-8.605706e-02,-8.820292e-02,1.021670e-01,9.301445e-02,1.303995e-02,1.195874e-02,1.122008e-01,1.004464e-01,8.338895e-01,-3.801258e-01,9.511284e-02,9.001908e-02,8.033515e-02,5.756121e-02,3.526260e-01,-7.633182e-01,8.290029e-01,-3.459134e-01,7.497293e-02,-9.280406e-02,-9.477821e-02,-1.085569e-01,-9.009108e-02,-9.197244e-02,3.466832e-01,-7.662470e-01,8.490473e-02,-6.504601e-01,8.258872e-01,-3.472139e-01,4.630157e-01,1.541102e-01,4.934130e-02,-8.223250e-02,3.354093e-01,-5.187222e-01,6.416116e-03,5.113808e-03,7.585505e-03,7.257608e-03,6.867425e-03,5.501736e-03,7.413697e-03,7.533904e-03,1.629145e-02,1.272035e-02,1.588599e-02,1.745820e-02,9.486763e-02,7.189348e-02,8.233508e-02,9.845645e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,8.828468e-03,7.177849e-03,1.107611e-02,1.163267e-02
196,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.255129e-01,-4.474690e-01,3.546298e-01,-7.639557e-01,6.034766e-01,3.626383e-01,8.287372e-01,-3.466130e-01,3.535790e-01,-7.639895e-01,6.570666e-01,4.821458e-01,3.538589e-01,-7.639721e-01,1.027262e-02,8.075166e-03,8.289796e-01,-3.499746e-01,7.301181e-01,-1.822349e-01,3.298230e-01,-7.817683e-01,2.342368e-02,1.787037e-02,3.075669e-02,2.777389e-02,5.385915e-01,-3.462021e-01,-8.605702e-02,-8.820287e-02,1.021671e-01,9.301446e-02,1.303990e-02,1.195873e-02,1.122008e-01,1.004464e-01,8.338892e-01,-3.801257e-01,9.511297e-02,9.001939e-02,8.033517e-02,5.756122e-02,3.526261e-01,-7.633185e-01,8.290028e-01,-3.459134e-01,7.497389e-02,-9.279754e-02,-9.477799e-02,-1.085558e-01,-9.009099e-02,-9.197229e-02,3.466833e-01,-7.662473e-01,8.490036e-02,-6.504566e-01,8.258833e-01,-3.472142e-01,4.630157e-01,1.541103e-01,4.934132e-02,-8.223248e-02,3.354089e-01,-5.187218e-01,6.416035e-03,5.113756e-03,7.585370e-03,7.257561e-03,6.867359e-03,5.501674e-03,7.413600e-03,7.533828e-03,1.629140e-02,1.272031e-02,1.588592e-02,1.745815e-02,9.486760e-02,7.189345e-02,8.233503e-02,9.845641e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,8.828468e-03,7.177850e-03,1.107611e-02,1.163267e-02
