#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,driver_0024a,driver_0024b,driver_0026a,driver_0026b,Out_0014a,Out_0014b,Out_0008a,Out_0008b,Out_0021a,Out_0021b,Out_0002a,Out_0002b
136,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.436096e-02,-9.897986e-02,8.538297e-02,6.215403e-02,-4.887759e-01,-5.141599e-01,7.352716e-01,-1.519397e-01,8.356126e-01,-4.206081e-01,3.492433e-01,1.349915e-01,4.055314e-01,-7.620012e-01,-9.069308e-02,-7.325152e-02,8.763066e-02,-9.208436e-02,5.446632e-01,-3.502905e-01,-5.639789e-01,-6.497696e-01,8.278871e-01,-3.475794e-01,6.707323e-01,5.014500e-01,-1.105905e-01,-1.033072e-01,3.594470e-01,-7.705143e-01,-9.519101e-02,-1.087598e-01,8.330257e-01,-3.636000e-01,8.916072e-02,-6.524462e-01,6.191883e-01,3.798705e-01,3.994883e-01,-4.781604e-01,1.064012e-01,9.782299e-02,3.559954e-01,-7.643821e-01,-3.565355e-02,-3.262770e-02,-2.870153e-02,-2.395418e-02,-1.835552e-02,-1.698839e-02,-1.522311e-02,-1.318689e-02,-2.101626e-02,-2.151924e-02,-1.989884e-02,-1.649372e-02,-8.417659e-02,-9.918919e-02,-9.540012e-02,-7.313684e-02,3.327367e-02,3.061231e-02,2.626216e-02,2.043801e-02,1.688181e-02,1.612676e-02,1.427165e-02,1.150236e-02,2.002164e-02,2.123975e-02,1.961292e-02,1.551389e-02,8.435540e-02,1.003190e-01,9.653383e-02,7.333696e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-1.099942e-01,-1.028577e-01,-9.032903e-02,-7.277073e-02,1.056611e-01,9.723858e-02,8.489345e-02,6.159380e-02
137,-2,-2,-1,-1,-1,-1,2,2,2,2,-2,-2,2,2,-1,-1,-2,-2,1,1,-1,-1,1,1,-1,-1,-1,-1,2,2,-2,-2,2,2,1,1,-1,-1,2,2,-1,-1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.381770e-02,-9.859931e-02,2.225135e-01,1.588830e-01,-7.463523e-02,-4.087976e-01,7.916391e-01,-2.368363e-01,8.384762e-01,-4.858033e-01,3.503478e-01,1.374679e-01,4.070172e-01,-8.170397e-01,-1.044216e-01,-2.236809e-01,9.535444e-02,-4.234285e-02,4.930464e-01,-2.964483e-01,-3.680794e-01,-3.846943e-01,7.960411e-01,-3.564751e-01,5.268071e-01,1.307601e-01,-2.309010e-01,-2.177303e-01,3.396966e-01,-7.592874e-01,-9.634166e-02,-1.191704e-01,8.458211e-01,-3.803119e-01,7.058028e-02,-6.116816e-01,4.126189e-01,1.289190e-01,5.010283e-01,-5.493969e-01,2.449705e-01,1.922449e-01,3.292484e-01,-7.283552e-01,-2.746236e-01,-3.191706e-01,-2.914902e-01,-2.497395e-01,-5.741906e-02,-6.329155e-02,-6.053886e-02,-5.042632e-02,-3.367156e-02,-3.559713e-02,-3.383501e-02,-2.880098e-02,-8.964863e-02,-1.050356e-01,-1.012106e-01,-7.850760e-02,2.325110e-01,2.739427e-01,2.676136e-01,2.071224e-01,4.803905e-02,5.345592e-02,5.101724e-02,4.120581e-02,2.959989e-02,3.194983e-02,3.019133e-02,2.474812e-02,8.825642e-02,1.045042e-01,1.006796e-01,7.713071e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-2.303924e-01,-2.173158e-01,-1.041590e-01,-2.233613e-01,2.443563e-01,1.918156e-01,2.221864e-01,1.586469e-01
138,-2,-2,0,0,0,0,2,2,2,2,-2,-2,2,2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,2,2,-2,-2,2,2,0,0,0,0,2,2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.385535e-02,-9.913830e-02,7.627258e-01,-1.030435e-01,4.844748e-01,-6.263485e-01,8.578380e-01,-4.651932e-01,8.238517e-01,-7.679592e-01,3.506439e-01,1.379719e-01,4.181512e-01,-8.599486e-01,2.275470e-01,-5.732102e-01,9.654406e-02,-3.622354e-02,4.819774e-01,-3.007262e-01,-2.388166e-01,-4.859078e-01,7.880542e-01,-3.636582e-01,8.101828e-01,-5.296629e-01,-2.688884e-01,-4.492507e-01,3.227741e-01,-7.453812e-01,-9.884514e-02,-1.374358e-01,8.596237e-01,-3.709595e-01,8.765399e-02,-5.953716e-01,8.447383e-01,-2.705131e-01,7.248498e-01,-6.497425e-01,6.919449e-01,-2.851751e-01,3.072085e-01,-6.960883e-01,-5.069301e-01,-5.878955e-01,-4.665182e-01,-5.298603e-01,-9.362797e-02,-1.051964e-01,-1.014361e-01,-8.730471e-02,-4.438639e-02,-4.756527e-02,-4.585721e-02,-3.973766e-02,-9.412812e-02,-1.098653e-01,-1.060727e-01,-8.308449e-02,5.129244e-01,4.358660e-01,5.810551e-01,3.285944e-01,8.065962e-02,8.895516e-02,8.399944e-02,6.308878e-02,3.788201e-02,4.057078e-02,3.793376e-02,3.065757e-02,9.109685e-02,1.073608e-01,1.032731e-01,7.924718e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-2.687136e-01,-4.482946e-01,2.271126e-01,-5.725409e-01,6.912121e-01,-2.849760e-01,7.626504e-01,-1.026620e-01
139,-2,-2,1,1,1,1,2,2,2,2,-2,-2,2,2,1,1,-2,-2,-1,-1,1,1,-1,-1,1,1,1,1,2,2,-2,-2,2,2,-1,-1,1,1,2,2,1,1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.248214e-02,-9.570476e-02,7.673713e-01,-7.263423e-02,6.017895e-01,-6.698304e-01,8.683969e-01,-5.013000e-01,8.952561e-01,-7.601500e-01,3.519531e-01,1.412603e-01,5.827037e-01,-9.280471e-01,2.926013e-01,-6.173811e-01,1.083237e-01,8.182688e-02,1.328324e-01,1.089365e-01,7.039283e-03,-6.761902e-01,1.798473e-01,-1.423196e-01,8.283968e-01,-5.814160e-01,-1.161206e-01,-6.231278e-01,1.950392e-01,-7.659758e-01,-8.798203e-02,-6.139888e-02,6.510440e-01,-3.701402e-01,-1.249838e-01,-1.059757e-01,8.558291e-01,-3.219257e-01,7.651449e-01,-6.477296e-01,7.012766e-01,-2.991038e-01,-6.878202e-02,-2.517247e-01,-4.912206e-01,-6.616612e-01,-5.179391e-01,-5.596578e-01,-9.019830e-02,-1.065055e-01,-1.053146e-01,-9.065894e-02,-4.240406e-02,-4.631465e-02,-4.522612e-02,-3.944924e-02,-9.289263e-02,-1.088410e-01,-1.052633e-01,-8.245993e-02,5.609078e-01,4.947022e-01,6.281741e-01,3.862103e-01,8.799633e-02,9.736901e-02,9.288328e-02,7.114787e-02,3.991204e-02,4.297303e-02,4.044321e-02,3.298833e-02,9.193406e-02,1.083208e-01,1.042799e-01,8.022056e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-1.159930e-01,-6.222161e-01,2.920965e-01,-6.168231e-01,7.004161e-01,-2.988852e-01,7.669041e-01,-7.236293e-02
140,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.291349e-02,-9.644961e-02,7.862846e-01,-5.849140e-02,7.044948e-01,-7.139826e-01,8.742492e-01,-5.523464e-01,8.763622e-01,-7.818805e-01,3.511747e-01,1.400257e-01,6.424318e-01,-9.077933e-01,3.263219e-01,-6.591830e-01,1.068637e-01,9.741762e-02,9.276377e-02,8.772811e-02,8.494145e-02,-7.338603e-01,7.312897e-02,-8.622519e-02,8.400663e-01,-6.582886e-01,-1.067181e-01,-6.752414e-01,1.015266e-01,-7.165633e-01,-9.029840e-02,-8.948971e-02,5.257343e-01,-3.252082e-01,-8.987623e-02,-9.068018e-02,8.811821e-01,-3.929262e-01,8.160387e-01,-6.503294e-01,7.221521e-01,-3.131410e-01,-9.295106e-02,-1.125077e-01,-5.309997e-01,-7.141163e-01,-5.706982e-01,-6.031220e-01,-9.476652e-02,-1.128518e-01,-1.121069e-01,-9.637751e-02,-4.313433e-02,-4.750525e-02,-4.663789e-02,-4.082090e-02,-9.298607e-02,-1.090937e-01,-1.056190e-01,-8.285489e-02,6.001058e-01,5.458409e-01,6.694266e-01,4.354593e-01,9.386661e-02,1.043770e-01,9.975433e-02,7.722279e-02,4.116014e-02,4.452457e-02,4.206437e-02,3.445579e-02,9.230828e-02,1.087916e-01,1.047885e-01,8.070829e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-1.066002e-01,-6.743403e-01,3.257684e-01,-6.586655e-01,7.212696e-01,-3.128552e-01,7.857527e-01,-5.817484e-02
141,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2.149571e-02,-8.663627e-02,7.862844e-01,-5.849164e-02,7.044847e-01,-7.139907e-01,8.742529e-01,-5.523457e-01,8.764073e-01,-7.818701e-01,4.349228e-01,1.489939e-01,6.424238e-01,-9.077943e-01,3.263097e-01,-6.591877e-01,1.097868e-01,9.868925e-02,9.338092e-02,8.804451e-02,8.493139e-02,-7.338641e-01,7.328728e-02,-8.623178e-02,8.400706e-01,-6.582837e-01,-1.067416e-01,-6.752394e-01,1.016410e-01,-7.166053e-01,-8.736483e-02,-8.826410e-02,5.258797e-01,-3.252914e-01,-8.929558e-02,-9.038736e-02,8.811833e-01,-3.929254e-01,8.160376e-01,-6.503319e-01,7.221515e-01,-3.131405e-01,-9.280099e-02,-1.124619e-01,-5.310384e-01,-7.141443e-01,-5.707215e-01,-6.031394e-01,-9.479849e-02,-1.128773e-01,-1.121274e-01,-9.639423e-02,-4.315885e-02,-4.752593e-02,-4.665544e-02,-4.083592e-02,-9.300344e-02,-1.091091e-01,-1.056327e-01,-8.286717e-02,6.000986e-01,5.458369e-01,6.694241e-01,4.354576e-01,9.385993e-02,1.043729e-01,9.975188e-02,7.722134e-02,4.115804e-02,4.452343e-02,4.206392e-02,3.445579e-02,9.231083e-02,1.087938e-01,1.047905e-01,8.071018e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-1.066002e-01,-6.743202e-01,3.257707e-01,-6.586581e-01,7.212716e-01,-3.128536e-01,7.857533e-01,-5.817448e-02
142,-1,-1,2,2,2,2,1,1,1,1,-1,-1,1,1,2,2,-1,-1,-2,-2,2,2,-2,-2,2,2,2,2,1,1,-1,-1,1,1,-2,-2,2,2,1,1,2,2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.773873e-02,-1.622129e-01,8.086601e-01,-1.570357e-01,7.481111e-01,-6.761272e-01,8.056561e-01,-5.788721e-01,7.860117e-01,-7.935626e-01,5.170593e-01,9.465318e-02,6.207133e-01,-8.074070e-01,4.004202e-01,-6.540521e-01,1.236652e-01,1.292974e-01,7.465473e-02,8.844836e-02,1.356950e-01,-7.033507e-01,7.813484e-02,-5.093699e-02,8.033740e-01,-7.090859e-01,-4.615564e-02,-6.869318e-01,8.398819e-02,-6.327192e-01,-8.237956e-02,-1.309876e-01,4.878922e-01,-2.993635e-01,-6.180165e-02,-8.912090e-02,8.743336e-01,-4.516026e-01,7.896069e-01,-6.255826e-01,7.230708e-01,-4.086807e-01,-9.434964e-02,-1.217500e-01,-2.726903e-01,-4.142986e-01,-1.504383e-01,-4.276555e-01,-1.337147e-01,-1.702524e-01,-9.124524e-02,-1.747180e-01,-1.246582e-01,-1.225007e-01,-1.034034e-01,-1.324565e-01,-1.937803e-01,-1.746786e-01,-1.710692e-01,-1.851033e-01,4.305472e-01,1.132676e-01,4.187263e-01,1.484527e-01,1.599578e-01,1.123932e-01,1.458990e-01,9.182467e-02,1.108467e-01,1.065518e-01,1.054002e-01,9.260999e-02,2.033345e-01,2.125356e-01,2.092020e-01,1.882642e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-4.626266e-02,-6.862721e-01,3.994478e-01,-6.537901e-01,7.228931e-01,-4.075560e-01,8.088505e-01,-1.559675e-01
143,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,-2,-2,2,2,-2,-2,2,2,2,2,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.175924e-01,-6.434028e-01,8.811098e-01,-5.165566e-01,8.617305e-01,-6.130584e-01,7.032649e-01,-6.330780e-01,7.368186e-01,-7.798224e-01,8.610801e-01,-2.317465e-01,6.718635e-01,-7.119456e-01,7.226750e-01,-7.029910e-01,5.644664e-01,-8.682796e-03,1.065427e-01,9.659231e-02,2.815778e-01,-6.503505e-01,8.338303e-02,-4.391985e-02,7.225607e-01,-8.288428e-01,2.292899e-01,-7.775417e-01,1.122952e-01,-5.867531e-01,2.866663e-01,-4.148591e-01,4.793296e-01,-3.018034e-01,8.551841e-02,-7.173558e-02,8.042982e-01,-6.421091e-01,7.907375e-01,-5.842138e-01,7.160431e-01,-7.468058e-01,-9.167877e-02,-1.398888e-01,1.830331e-01,-6.815441e-01,5.945139e-01,-6.200695e-01,2.317385e-01,-6.569024e-01,6.060090e-01,-5.876804e-01,1.365610e-01,-6.794049e-01,4.797028e-01,-6.189409e-01,-6.817048e-02,-6.149193e-01,1.798471e-01,-6.165930e-01,6.450464e-01,-6.589918e-01,7.914401e-01,-4.729494e-01,5.886159e-01,-5.443119e-01,8.553622e-01,-3.783130e-01,5.233861e-01,-4.499143e-01,7.808679e-01,-2.872181e-01,5.128984e-01,-6.547887e-02,6.280639e-01,3.599161e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,2.310844e-01,-7.749721e-01,7.231797e-01,-7.010475e-01,7.147013e-01,-7.465127e-01,8.801383e-01,-5.165477e-01
144,1,1,2,2,2,2,-1,-1,-1,-1,1,1,-1,-1,2,2,1,1,-2,-2,2,2,-2,-2,2,2,2,2,-1,-1,1,1,-1,-1,-2,-2,2,2,-1,-1,2,2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.308268e-01,-6.627779e-01,7.909990e-01,-6.414427e-01,8.418644e-01,-2.552357e-01,7.646746e-02,-3.862830e-01,6.293554e-02,-3.738637e-01,8.811306e-01,-3.058346e-01,3.412901e-01,-7.723210e-02,8.534591e-01,-5.156969e-01,6.544659e-01,-6.404672e-02,1.566176e-01,1.104154e-01,6.027720e-01,-5.307911e-01,1.034200e-01,8.427284e-02,3.617697e-01,-7.968241e-01,5.457258e-01,-7.965802e-01,-1.180782e-01,-3.399833e-02,2.994071e-01,-4.621780e-01,1.435702e-01,1.251070e-01,6.696024e-02,-7.272766e-02,4.994607e-01,-6.797390e-01,3.581749e-01,-3.701400e-02,5.545821e-01,-8.285292e-01,-8.148728e-02,-5.681360e-02,4.276530e-01,-7.890136e-01,7.615971e-01,-6.356895e-01,3.473554e-01,-7.535834e-01,7.078844e-01,-6.554843e-01,2.042307e-01,-7.223891e-01,5.680057e-01,-6.527128e-01,-7.342026e-02,-6.444837e-01,2.024081e-01,-6.354747e-01,6.233888e-01,-7.306497e-01,8.298517e-01,-5.352278e-01,6.217239e-01,-7.285704e-01,8.018749e-01,-4.664929e-01,6.805613e-01,-6.011323e-01,8.446999e-01,-2.938205e-01,7.169291e-01,-2.392626e-01,7.823552e-01,1.572770e-03,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,5.477246e-01,-7.937631e-01,8.542674e-01,-5.134635e-01,5.523422e-01,-8.291775e-01,7.886508e-01,-6.427281e-01
145,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.462271e-01,-7.282455e-01,7.138229e-01,-7.031772e-01,7.933814e-01,-9.801352e-02,-4.536169e-01,-5.222618e-01,-3.253028e-01,-5.670855e-01,9.269681e-01,-3.438405e-01,4.828068e-01,4.186220e-01,8.742689e-01,-4.263116e-01,7.263034e-01,-8.998319e-02,1.637008e-01,1.124742e-01,6.680285e-01,-3.658595e-01,1.045235e-01,1.000772e-01,1.085284e-01,-7.129686e-01,6.935530e-01,-7.249776e-01,-3.449107e-02,1.362992e-01,3.686433e-01,-5.299651e-01,8.116725e-02,-2.216603e-02,1.083066e-01,-6.615426e-02,3.595988e-01,-6.543884e-01,5.532131e-01,3.307357e-01,4.034575e-01,-8.242991e-01,-7.812116e-02,-7.211640e-02,5.849749e-01,-8.406072e-01,8.500500e-01,-5.811941e-01,4.682652e-01,-8.097322e-01,8.154991e-01,-6.662241e-01,2.592933e-01,-8.246854e-01,6.553358e-01,-7.405365e-01,-7.388759e-02,-7.020240e-01,2.523827e-01,-6.832591e-01,5.547597e-01,-8.372275e-01,8.312454e-01,-6.360863e-01,6.630593e-01,-8.041019e-01,8.708351e-01,-5.293075e-01,7.451590e-01,-6.489241e-01,8.816710e-01,-3.505569e-01,7.285236e-01,-2.360708e-01,7.905009e-01,1.638583e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,6.958221e-01,-7.218999e-01,8.757296e-01,-4.235332e-01,4.006979e-01,-8.255160e-01,7.109652e-01,-7.049378e-01
146,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.462271e-01,-7.282455e-01,7.138229e-01,-7.031772e-01,7.933814e-01,-9.801352e-02,-4.536169e-01,-5.222618e-01,-3.253028e-01,-5.670855e-01,9.269681e-01,-3.438405e-01,4.828068e-01,4.186220e-01,8.742689e-01,-4.263116e-01,7.263034e-01,-8.998319e-02,1.637008e-01,1.124742e-01,6.680285e-01,-3.658595e-01,1.045235e-01,1.000772e-01,1.085284e-01,-7.129686e-01,6.935530e-01,-7.249776e-01,-3.449107e-02,1.362992e-01,3.686433e-01,-5.299651e-01,8.116725e-02,-2.216604e-02,1.083066e-01,-6.615426e-02,3.595988e-01,-6.543884e-01,5.532131e-01,3.307357e-01,4.034575e-01,-8.242991e-01,-7.812116e-02,-7.211640e-02,5.849748e-01,-8.406072e-01,8.500500e-01,-5.811941e-01,4.682652e-01,-8.097322e-01,8.154991e-01,-6.662241e-01,2.592933e-01,-8.246854e-01,6.553358e-01,-7.405365e-01,-7.388760e-02,-7.020240e-01,2.523827e-01,-6.832591e-01,5.547597e-01,-8.372275e-01,8.312454e-01,-6.360863e-01,6.630593e-01,-8.041019e-01,8.708351e-01,-5.293075e-01,7.451590e-01,-6.489241e-01,8.816710e-01,-3.505569e-01,7.285236e-01,-2.360708e-01,7.905009e-01,1.638583e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,6.958221e-01,-7.218999e-01,8.757296e-01,-4.235332e-01,4.006979e-01,-8.255160e-01,7.109652e-01,-7.049378e-01
147,2,2,1,1,1,1,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,-1,-1,1,1,-1,-1,1,1,1,1,-2,-2,2,2,-2,-2,-1,-1,1,1,-2,-2,1,1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.454250e-01,-7.321029e-01,6.059131e-01,-6.681386e-01,7.679700e-01,-1.120201e-01,-4.086456e-01,-4.870262e-01,-2.799941e-01,-5.158833e-01,9.262371e-01,-3.421731e-01,4.241138e-01,3.737275e-01,8.534395e-01,-3.648473e-01,7.457401e-01,-1.357655e-01,2.716410e-01,1.082624e-01,6.152209e-01,-3.226460e-01,1.236595e-01,1.345846e-01,1.025502e-01,-6.770772e-01,6.702126e-01,-6.290819e-01,-1.466707e-02,1.167707e-01,3.764082e-01,-6.024166e-01,6.220523e-02,-1.192554e-02,1.386533e-01,-1.692733e-01,3.166201e-01,-6.155170e-01,5.213056e-01,2.875463e-01,3.238393e-01,-7.679816e-01,-7.582750e-02,-1.156725e-01,5.993712e-01,-8.085969e-01,8.649802e-01,-5.366317e-01,4.738455e-01,-8.100548e-01,8.195597e-01,-6.540380e-01,2.633575e-01,-8.246385e-01,6.573248e-01,-7.375121e-01,-7.213782e-02,-7.022884e-01,2.530031e-01,-6.829402e-01,4.970966e-01,-8.270698e-01,7.796314e-01,-6.584649e-01,6.284798e-01,-8.189451e-01,8.672798e-01,-5.384628e-01,7.407854e-01,-6.531120e-01,8.814572e-01,-3.570887e-01,7.280326e-01,-2.378489e-01,7.910073e-01,1.310681e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,6.726523e-01,-6.259981e-01,8.550891e-01,-3.620237e-01,3.211078e-01,-7.692826e-01,6.031337e-01,-6.699719e-01
148,2,2,0,0,0,0,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-2,-2,2,2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.472150e-01,-7.247274e-01,5.091200e-01,-6.178417e-01,7.599839e-01,-1.231795e-01,-3.774111e-01,-4.645848e-01,-2.390328e-01,-4.768917e-01,9.247143e-01,-3.338008e-01,3.465866e-01,3.169133e-01,8.330962e-01,-2.903331e-01,8.281566e-01,-3.496688e-01,7.703216e-01,-2.673091e-01,5.361895e-01,-2.652357e-01,5.590480e-01,-8.850723e-03,9.877713e-02,-6.502938e-01,6.286884e-01,-5.302321e-01,1.351731e-01,1.078072e-01,3.569349e-01,-7.731686e-01,9.052858e-02,1.725295e-03,3.261351e-01,-6.808982e-01,2.718506e-01,-5.843330e-01,4.863850e-01,2.439090e-01,2.499659e-01,-6.889058e-01,2.850099e-01,-4.015803e-01,5.977792e-01,-7.840014e-01,8.550687e-01,-4.628427e-01,4.713292e-01,-8.062594e-01,8.275551e-01,-6.204740e-01,2.613385e-01,-8.229978e-01,6.618429e-01,-7.298245e-01,-7.316980e-02,-7.021548e-01,2.539383e-01,-6.820812e-01,4.283377e-01,-8.171074e-01,7.148604e-01,-6.888526e-01,5.870882e-01,-8.290830e-01,8.605685e-01,-5.513849e-01,7.299251e-01,-6.609279e-01,8.808621e-01,-3.650556e-01,7.268807e-01,-2.412241e-01,7.917660e-01,8.756315e-03,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,6.314587e-01,-5.270604e-01,8.349631e-01,-2.873610e-01,2.471356e-01,-6.903880e-01,5.064755e-01,-6.197478e-01
