#time,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0023a,CK_0023b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0023a,Vout_0023b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0015a,driver_0015b,driver_0016a,driver_0016b,driver_0022a,driver_0022b,driver_0024a,driver_0024b,driver_0034a,driver_0034b,driver_0035a,driver_0035b,Out_0003a,Out_0003b,Out_0006a,Out_0006b
760,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.623216e-01,3.370945e-01,-3.529249e-01,4.347573e-01,-6.437677e-01,4.867729e-02,-7.637772e-01,3.516197e-01,-4.239900e-01,7.896062e-01,-7.797379e-01,3.353945e-01,-3.470643e-01,8.299829e-01,-3.567096e-01,8.376798e-01,8.386398e-03,1.402579e-01,2.166229e-02,1.022721e-02,1.318223e-02,1.507107e-01,-4.140594e-01,-1.380566e-01,-2.521933e-02,-2.194889e-01,4.353083e-01,3.144326e-01,-4.947676e-01,3.480961e-01,-4.240390e-03,8.777118e-02,-7.603942e-01,3.540993e-01,-6.167802e-03,-2.162909e-02,7.786386e-02,5.617340e-02,-4.451865e-01,-3.310167e-01,-1.120490e-01,7.318838e-01,4.239348e-01,1.236521e-01,-1.779594e-02,2.402326e-03,-3.581667e-01,8.327412e-01,-9.130203e-02,-5.857795e-02,-4.431452e-01,-1.456350e-01,2.425247e-02,1.099312e-01,5.365107e-03,1.806550e-02,4.565151e-01,4.627846e-01,5.245045e-01,6.259917e-01,8.517461e-02,6.691636e-02,1.043986e-01,9.825970e-02,3.866110e-02,3.076818e-02,4.429222e-02,4.330653e-02,1.036165e-01,7.919138e-02,9.343871e-02,1.084869e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-3.533917e-01,4.345150e-01,-4.239608e-01,7.896219e-01
761,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.623251e-01,3.370771e-01,-3.529261e-01,4.347246e-01,-6.437617e-01,4.864608e-02,-7.637789e-01,3.516158e-01,-4.240178e-01,7.895966e-01,-7.797428e-01,3.353766e-01,-3.470262e-01,8.299751e-01,-3.567264e-01,8.376784e-01,1.021069e-02,1.426479e-01,2.148645e-02,1.041447e-02,1.341868e-02,1.507365e-01,-4.468524e-01,-1.423320e-01,-2.454896e-02,-2.197094e-01,4.569424e-01,3.132468e-01,-4.944178e-01,3.479954e-01,-3.823464e-02,8.267823e-02,-7.603061e-01,3.541351e-01,-6.226941e-03,-2.059958e-02,7.609471e-02,5.545326e-02,-4.557505e-01,-3.152728e-01,-1.114265e-01,7.318282e-01,4.370974e-01,1.114636e-01,-1.768360e-02,2.669376e-03,-3.579793e-01,8.327367e-01,-9.267496e-02,-5.892748e-02,-4.422882e-01,-1.219331e-01,2.464975e-02,1.101784e-01,7.315190e-03,1.948054e-02,4.564707e-01,4.627365e-01,5.244440e-01,6.259430e-01,8.512517e-02,6.687606e-02,1.043189e-01,9.819749e-02,3.861071e-02,3.072828e-02,4.420335e-02,4.324094e-02,1.035765e-01,7.915898e-02,9.337231e-02,1.084361e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-3.533689e-01,4.345055e-01,-4.239644e-01,7.896373e-01
762,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-2,-2,1,1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.622655e-01,3.279704e-01,-4.475235e-01,4.065200e-01,-6.651010e-01,2.530428e-02,-7.258879e-01,3.308281e-01,-4.788646e-01,8.015290e-01,-7.885668e-01,3.155685e-01,-3.438148e-01,8.072090e-01,-3.622612e-01,8.460672e-01,-2.089030e-01,1.039097e-01,-1.218174e-01,-1.822212e-01,1.788471e-01,2.036491e-01,-5.461089e-01,-3.612299e-02,1.976688e-01,-1.631404e-01,3.288802e-01,-4.692154e-04,-4.339246e-01,2.943824e-01,-5.641097e-02,1.745550e-01,-7.079632e-01,3.085184e-01,-9.251943e-02,-7.111260e-02,1.110518e-01,5.748608e-02,-3.541510e-01,5.688472e-02,-1.503403e-01,7.209985e-01,3.552556e-01,-1.478328e-01,1.266946e-01,1.850010e-01,-3.547082e-01,8.145536e-01,-1.289787e-01,-4.954597e-02,-3.863562e-01,1.430563e-01,-1.791334e-01,1.659634e-02,7.727253e-02,1.240718e-01,8.583016e-02,2.791424e-01,2.869794e-01,3.584376e-01,8.257873e-02,9.298611e-02,1.420571e-01,1.276310e-01,9.442974e-02,8.759638e-02,1.107617e-01,1.036275e-01,2.061599e-01,1.854984e-01,2.036168e-01,2.108272e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-4.481067e-01,4.061183e-01,-4.791872e-01,8.013169e-01
763,2,2,2,2,2,2,0,0,2,2,2,2,0,0,2,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.591323e-01,2.887841e-01,-7.759089e-01,3.634930e-01,-7.028092e-01,-2.128627e-02,-6.859148e-01,3.112221e-01,-7.614319e-01,7.376956e-01,-8.118199e-01,2.503153e-01,-3.451383e-01,7.969623e-01,-3.859577e-01,8.076867e-01,-6.630743e-01,2.438328e-01,-4.283400e-01,-3.142359e-01,4.354958e-01,2.714432e-01,-8.469227e-01,2.584864e-01,8.270850e-01,-3.672355e-01,5.908942e-01,-5.747740e-01,-4.364841e-01,2.734971e-01,-2.687766e-01,7.392202e-01,-6.686758e-01,2.730727e-01,-3.901638e-01,3.113507e-01,-2.821652e-01,3.413163e-01,-5.267781e-01,6.008069e-01,-2.103366e-01,7.701422e-01,8.275950e-01,-5.536516e-01,2.174865e-01,2.830513e-01,-3.601953e-01,8.080387e-01,-6.182215e-01,2.406377e-01,-7.145282e-01,4.374114e-01,-4.110027e-01,-2.103695e-02,4.335909e-01,-3.050465e-01,-7.222505e-01,4.541243e-01,-2.486843e-01,7.395881e-01,-5.718423e-01,5.320891e-01,-3.343814e-01,8.276312e-01,-4.368020e-01,5.166851e-01,-2.382860e-01,8.072445e-01,-5.980642e-02,5.000807e-01,6.250794e-02,6.042579e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-7.765495e-01,3.629338e-01,-7.620348e-01,7.374215e-01
764,2,2,2,2,2,2,-1,-1,2,2,2,2,-1,-1,2,2,1,1,-2,-2,-2,-2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-2,-2,-1,-1,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.958199e-01,3.032683e-01,-7.982290e-01,3.124880e-01,-6.992455e-01,-4.398380e-02,-1.712299e-01,1.344344e-01,-7.964652e-01,7.081054e-01,-8.158251e-01,2.442636e-01,9.935817e-02,2.807885e-01,-1.862931e-01,7.136568e-01,-6.781208e-01,2.171857e-01,-4.345505e-01,-3.694528e-01,4.822988e-01,2.105475e-01,-8.875271e-01,2.966188e-01,7.981148e-01,-2.581699e-01,5.525847e-01,-6.567820e-01,-5.997395e-02,-1.100453e-01,-2.692644e-01,7.512884e-01,-1.092363e-01,-8.341645e-02,-3.892688e-01,3.120331e-01,-2.534657e-01,3.347676e-01,-5.628902e-01,7.019329e-01,3.744035e-02,1.231555e-01,8.315356e-01,-5.238746e-01,2.497338e-01,3.327000e-01,1.187042e-01,1.237822e-01,-6.462356e-01,2.086505e-01,-7.729221e-01,4.704299e-01,-4.909248e-01,-2.380349e-01,4.376404e-01,-2.971061e-01,-7.540906e-01,4.604741e-01,-2.903580e-01,7.330204e-01,-7.154069e-01,5.567047e-01,-3.490988e-01,8.109214e-01,-5.984511e-01,6.465007e-01,-2.389703e-01,8.495974e-01,-2.414293e-01,6.953790e-01,2.532912e-02,7.734212e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-7.984750e-01,3.122371e-01,-7.970661e-01,7.078724e-01
765,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-5.204905e-01,2.875868e-01,-8.255199e-01,2.790588e-01,-6.973640e-01,-5.857565e-02,-7.128626e-02,9.702349e-02,-8.412435e-01,6.753566e-01,-8.097588e-01,2.397255e-01,1.066480e-01,1.691236e-01,-1.371865e-01,6.740113e-01,-6.787903e-01,1.667669e-01,-4.219057e-01,-4.212372e-01,5.346651e-01,2.793702e-01,-9.283614e-01,3.483183e-01,7.653458e-01,-1.896518e-01,5.359572e-01,-7.402134e-01,1.574996e-02,-7.013419e-02,-2.664484e-01,7.387617e-01,-8.534239e-02,-8.469949e-02,-3.568385e-01,2.908384e-01,-2.085878e-01,3.105085e-01,-5.273631e-01,7.594114e-01,-2.631308e-02,7.276035e-02,8.656107e-01,-5.261693e-01,2.815190e-01,3.886283e-01,9.313210e-02,9.874441e-02,-6.644294e-01,1.870652e-01,-8.190445e-01,5.015368e-01,-5.555562e-01,-3.124864e-01,4.324300e-01,-2.762609e-01,-8.176321e-01,4.860363e-01,-3.291845e-01,7.490698e-01,-8.225284e-01,6.130966e-01,-3.568021e-01,8.246980e-01,-6.549598e-01,7.328038e-01,-2.449899e-01,8.640629e-01,-2.379870e-01,7.225225e-01,7.060542e-02,7.847197e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-8.257177e-01,2.789017e-01,-8.418940e-01,6.751058e-01
766,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-5.204905e-01,2.875868e-01,-8.255199e-01,2.790588e-01,-6.973640e-01,-5.857564e-02,-7.128626e-02,9.702350e-02,-8.412435e-01,6.753566e-01,-8.097588e-01,2.397255e-01,1.066480e-01,1.691236e-01,-1.371865e-01,6.740113e-01,-6.787904e-01,1.667669e-01,-4.219056e-01,-4.212371e-01,5.346652e-01,2.793702e-01,-9.283614e-01,3.483183e-01,7.653451e-01,-1.896518e-01,5.359565e-01,-7.402125e-01,1.574997e-02,-7.013419e-02,-2.664484e-01,7.387615e-01,-8.534239e-02,-8.469949e-02,-3.568388e-01,2.908386e-01,-2.085875e-01,3.105079e-01,-5.273632e-01,7.594115e-01,-2.631307e-02,7.276035e-02,8.656109e-01,-5.261693e-01,2.815187e-01,3.886286e-01,9.313210e-02,9.874441e-02,-6.644290e-01,1.870646e-01,-8.190445e-01,5.015368e-01,-5.555562e-01,-3.124864e-01,4.324285e-01,-2.762596e-01,-8.176321e-01,4.860363e-01,-3.291845e-01,7.490698e-01,-8.225284e-01,6.130966e-01,-3.568021e-01,8.246980e-01,-6.549598e-01,7.328038e-01,-2.449899e-01,8.640629e-01,-2.379870e-01,7.225225e-01,7.060543e-02,7.847197e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-8.257177e-01,2.789017e-01,-8.418940e-01,6.751058e-01
767,1,1,1,1,1,1,-2,-2,1,1,1,1,-2,-2,1,1,2,2,-1,-1,-1,-1,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-1,-1,-2,-2,2,2,2,2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-4.365168e-01,1.988126e-01,-7.429295e-01,1.757631e-01,-6.377122e-01,-7.441688e-02,-7.576368e-02,6.295546e-02,-7.416902e-01,5.608970e-01,-7.390510e-01,1.805897e-01,1.048923e-01,1.442294e-01,-5.875561e-02,5.428274e-01,-6.998073e-01,3.053048e-01,-4.383309e-01,2.118856e-02,2.587870e-01,1.758520e-02,-9.208890e-01,3.355525e-01,7.623283e-01,-3.152004e-01,4.751924e-01,-7.438386e-01,-6.503599e-02,-8.507026e-02,-2.594524e-01,8.127877e-01,-8.822605e-02,-8.630638e-02,-2.886515e-01,3.916772e-01,-3.979301e-01,6.181604e-01,-4.793683e-01,7.783709e-01,6.333806e-02,9.135624e-02,8.511847e-01,-5.806227e-01,4.515924e-02,6.568552e-02,9.731712e-02,9.952321e-02,-6.931341e-01,1.867541e-01,-8.335454e-01,5.601889e-01,-3.229835e-01,-1.118575e-02,3.290617e-01,-3.642804e-01,-8.047016e-01,4.022962e-01,-4.042713e-01,7.106060e-01,-8.217437e-01,5.670187e-01,-4.045577e-01,8.285450e-01,-6.670256e-01,7.140812e-01,-2.738876e-01,8.665655e-01,-2.438196e-01,7.206336e-01,5.602950e-02,7.870949e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-7.430995e-01,1.756266e-01,-7.422282e-01,5.606925e-01
768,0,0,0,0,0,0,-2,-2,0,0,0,0,-2,-2,0,0,2,2,0,0,0,0,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,0,0,-2,-2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-4.206830e-01,1.953052e-01,-7.228217e-01,8.397024e-02,-6.051078e-01,-7.232101e-02,-7.618631e-02,6.980878e-02,-7.248802e-01,4.595697e-01,-7.099027e-01,1.619746e-01,1.022065e-01,1.461208e-01,-7.194731e-02,4.777273e-01,-8.649488e-01,5.886251e-01,-7.083525e-01,6.569278e-01,-4.370038e-01,3.367628e-01,-9.196150e-01,3.356898e-01,1.570899e-01,-9.934399e-02,2.849988e-01,-6.424247e-01,-1.689153e-01,-9.473358e-02,-2.616583e-01,8.044734e-01,-9.127222e-02,-8.801976e-02,-3.591238e-01,7.020298e-01,-3.797569e-01,7.735121e-01,-4.517069e-01,8.778797e-01,-6.190048e-02,7.492376e-02,7.179931e-01,-5.757898e-01,-6.271471e-01,6.324349e-01,8.848699e-02,9.441071e-02,-7.659181e-01,3.701122e-01,-7.663932e-01,7.148506e-01,-7.274559e-01,4.517019e-01,-2.410654e-01,6.381984e-02,-8.020253e-01,3.360140e-01,-4.499760e-01,6.921907e-01,-8.114553e-01,5.393005e-01,-4.356859e-01,8.346985e-01,-6.760278e-01,6.978096e-01,-2.933938e-01,8.686446e-01,-2.479820e-01,7.191428e-01,4.641008e-02,7.887293e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-7.225612e-01,8.415751e-02,-7.257990e-01,4.594758e-01
769,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,2,2,1,1,1,1,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,1,1,-2,-2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.505379e-01,-1.393185e-01,-4.154782e-01,-2.491385e-01,-2.351156e-01,-2.260705e-01,-9.253186e-02,-6.516925e-02,-3.968074e-01,-1.749004e-01,-2.547786e-01,-2.260908e-01,9.158001e-02,7.208460e-02,1.061012e-01,3.991321e-02,-8.427995e-01,6.218201e-01,-7.340126e-01,7.988283e-01,-5.921797e-01,3.557734e-01,-9.195884e-01,3.369998e-01,-3.929801e-03,-8.638329e-02,2.629211e-01,-6.262620e-01,-1.718284e-01,-9.490421e-02,-2.615815e-01,8.040184e-01,-9.249756e-02,-9.260282e-02,-3.303488e-01,7.585551e-01,-3.777572e-01,7.980733e-01,-4.365061e-01,8.798588e-01,-4.822102e-02,7.772025e-02,6.718641e-01,-5.947382e-01,-7.318663e-01,7.213864e-01,8.822046e-02,9.149136e-02,-7.628911e-01,3.606599e-01,-7.593242e-01,7.250061e-01,-7.578850e-01,5.141977e-01,-3.191962e-01,1.680762e-01,-7.127469e-01,9.434938e-02,-5.544919e-01,4.098177e-01,-8.082140e-01,4.224635e-01,-5.730567e-01,7.634998e-01,-7.206090e-01,6.249208e-01,-3.780080e-01,8.689173e-01,-2.666864e-01,7.119699e-01,4.228786e-03,7.952812e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-4.152641e-01,-2.489894e-01,-3.977726e-01,-1.750597e-01
770,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.312476e-01,-1.585895e-01,-6.782829e-01,-4.606702e-01,-1.854804e-01,-1.422330e-01,-1.033908e-01,-1.132089e-01,-5.584679e-01,-5.405354e-01,-1.858521e-01,-1.966892e-01,7.938202e-02,6.447326e-02,1.360474e-02,-1.783062e-01,-8.166257e-01,7.006379e-01,-7.399273e-01,8.688957e-01,-6.449085e-01,3.784362e-01,-9.195729e-01,3.377928e-01,-4.704828e-02,-1.089952e-01,2.384167e-01,-6.197549e-01,-1.636184e-01,-9.585287e-02,-2.615911e-01,8.024442e-01,-9.608596e-02,-9.847024e-02,-3.252753e-01,7.735971e-01,-3.722590e-01,8.284038e-01,-4.338106e-01,8.817450e-01,-1.218078e-01,6.406500e-02,6.565835e-01,-6.094796e-01,-8.084008e-01,7.436837e-01,8.048236e-02,8.312249e-02,-7.655500e-01,3.691325e-01,-7.538793e-01,7.343664e-01,-8.387003e-01,5.839503e-01,-3.828308e-01,1.987131e-01,-7.063973e-01,5.848520e-02,-6.100652e-01,3.588916e-01,-8.107393e-01,4.114290e-01,-5.947235e-01,7.471611e-01,-7.210538e-01,6.218730e-01,-3.835829e-01,8.692676e-01,-2.664830e-01,7.118466e-01,2.249488e-03,7.956695e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-6.780494e-01,-4.605118e-01,-5.595227e-01,-5.408187e-01
771,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.312476e-01,-1.585895e-01,-6.782829e-01,-4.606702e-01,-1.854804e-01,-1.422330e-01,-1.033908e-01,-1.132089e-01,-5.584679e-01,-5.405354e-01,-1.858521e-01,-1.966892e-01,7.938202e-02,6.447326e-02,1.360474e-02,-1.783062e-01,-8.166257e-01,7.006379e-01,-7.399273e-01,8.688957e-01,-6.449085e-01,3.784362e-01,-9.195729e-01,3.377928e-01,-4.704826e-02,-1.089952e-01,2.384167e-01,-6.197549e-01,-1.636184e-01,-9.585287e-02,-2.615911e-01,8.024442e-01,-9.608596e-02,-9.847024e-02,-3.252753e-01,7.735971e-01,-3.722590e-01,8.284038e-01,-4.338106e-01,8.817450e-01,-1.218078e-01,6.406500e-02,6.565835e-01,-6.094796e-01,-8.084008e-01,7.436837e-01,8.048236e-02,8.312249e-02,-7.655500e-01,3.691325e-01,-7.538793e-01,7.343664e-01,-8.387003e-01,5.839503e-01,-3.828308e-01,1.987131e-01,-7.063973e-01,5.848520e-02,-6.100652e-01,3.588916e-01,-8.107393e-01,4.114290e-01,-5.947235e-01,7.471611e-01,-7.210538e-01,6.218730e-01,-3.835829e-01,8.692676e-01,-2.664830e-01,7.118466e-01,2.249488e-03,7.956695e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-6.780494e-01,-4.605118e-01,-5.595227e-01,-5.408187e-01
772,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,1,1,2,2,2,2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,2,2,-1,-1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-9.006802e-02,-1.493050e-01,-6.137721e-01,-4.029503e-01,-1.758166e-01,-1.342666e-01,-1.009178e-01,-1.534464e-01,-5.194921e-01,-4.818448e-01,-1.765770e-01,-1.864507e-01,1.090816e-01,9.806440e-02,6.093444e-03,-1.636612e-01,-7.493989e-01,7.241340e-01,-6.986468e-01,8.929776e-01,-6.762383e-01,3.548603e-01,-8.763298e-01,2.852661e-01,-6.622475e-03,-2.484380e-01,2.469339e-01,-5.526111e-01,-2.830889e-01,-6.673625e-02,-2.621147e-01,7.938231e-01,-1.128602e-01,-1.099230e-01,-3.058764e-01,7.610456e-01,-3.706561e-01,8.177076e-01,-4.570374e-01,8.309300e-01,-1.476587e-01,1.784871e-01,6.573762e-01,-6.068228e-01,-8.427696e-01,7.039515e-01,1.088011e-01,1.154926e-01,-7.227796e-01,3.356203e-01,-7.169913e-01,6.963483e-01,-8.101816e-01,6.565258e-01,-3.958687e-01,1.780248e-01,-6.763674e-01,6.098552e-02,-5.834904e-01,3.332702e-01,-7.526593e-01,3.486673e-01,-5.496549e-01,6.925957e-01,-6.152572e-01,5.469564e-01,-3.501508e-01,8.311925e-01,-2.503760e-01,6.461162e-01,-2.050765e-02,7.850845e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-9.102470e-01,9.192108e-01,9.192108e-01,-9.102470e-01,-6.137518e-01,-4.030971e-01,-5.204781e-01,-4.822136e-01
