#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,driver_0005a,driver_0005b,driver_0012a,driver_0012b,Out_0021a,Out_0021b,Out_0017a,Out_0017b
182,1,1,1,1,-2,-2,-2,-2,-2,-2,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-2,-2,2,2,-1,-1,2,2,-1,-1,1,1,-1,-1,2,2,1,1,-2,-2,-2,-2,-1,-1,2,2,1,1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.770508e-01,-2.137713e-01,6.964242e-01,-6.601271e-01,8.144587e-02,-4.722533e-02,-9.588999e-02,-1.192541e-01,9.390037e-02,9.344811e-02,1.196311e-01,1.195049e-01,7.799769e-01,-2.657977e-01,4.912393e-01,-2.956323e-01,1.293333e-01,1.213487e-01,-1.058546e-01,-1.074777e-01,3.556526e-01,-7.403260e-01,9.268582e-02,9.071277e-02,1.601304e-01,-6.869824e-01,1.206610e-01,1.200387e-01,4.265328e-01,-6.292207e-01,-1.050961e-01,-1.063704e-01,6.954616e-02,-6.221269e-01,-8.564475e-02,-1.094015e-01,-3.309356e-02,-6.891445e-01,8.446623e-01,-3.246386e-01,7.684705e-02,9.386087e-02,-9.070805e-02,-9.199644e-02,-9.973850e-02,-1.277925e-01,7.890259e-01,-5.424957e-01,7.768219e-01,-1.837344e-02,-6.197701e-02,-8.783028e-02,5.488887e-01,9.798392e-02,8.039982e-02,-1.653268e-01,-8.951342e-02,-9.007847e-02,1.157643e-01,1.299447e-01,-2.647905e-01,-4.104812e-01,-1.280323e-01,-4.199331e-01,-1.334962e-01,-1.657651e-01,-8.536312e-02,-1.698930e-01,-1.231499e-01,-1.189552e-01,-1.005060e-01,-1.279792e-01,-1.931079e-01,-1.729725e-01,-1.707117e-01,-1.828178e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.317586e-02,-6.892258e-01,4.264530e-01,-6.292990e-01
183,0,0,0,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,-2,-2,-2,-2,0,0,2,2,0,0,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.414842e-01,-1.060100e-01,7.684390e-01,-5.415402e-01,8.312893e-02,-4.090676e-02,-9.879084e-02,-1.366369e-01,9.749617e-02,9.549653e-02,7.843665e-01,-2.681453e-01,7.756258e-01,-2.561292e-01,4.816546e-01,-2.953691e-01,7.854829e-01,-3.524784e-01,2.883204e-01,-6.583910e-01,3.413656e-01,-6.937043e-01,9.399459e-02,9.184672e-02,3.214774e-01,-6.526625e-01,8.082790e-01,-3.546706e-01,7.656596e-01,-6.032771e-01,2.703461e-01,-6.768324e-01,8.270453e-02,-6.107573e-01,2.939914e-01,-6.783215e-01,2.585120e-01,-7.652738e-01,8.312329e-01,-1.539141e-01,1.048785e-01,1.007429e-01,-9.011610e-02,-9.264481e-02,2.833267e-01,-4.112654e-01,8.458444e-01,-3.913559e-01,6.112930e-01,9.142109e-02,8.846875e-02,-6.885663e-02,8.873559e-01,-2.916002e-01,2.465179e-01,-6.449143e-01,-8.379824e-02,-8.788536e-02,5.523599e-01,-4.560821e-03,2.021371e-01,-6.871192e-01,6.220161e-01,-6.057545e-01,2.456213e-01,-6.572288e-01,6.157098e-01,-5.865492e-01,1.494366e-01,-6.714313e-01,4.881296e-01,-6.086905e-01,-6.172234e-02,-6.158750e-01,1.788130e-01,-6.159615e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,2.583794e-01,-7.654023e-01,7.655364e-01,-6.033963e-01
184,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-2,-2,2,2,1,1,2,2,1,1,-1,-1,1,1,2,2,-1,-1,-2,-2,-2,-2,1,1,2,2,-1,-1,-2,-2,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.934085e-01,2.550447e-01,4.205910e-01,1.466143e-01,9.614542e-02,7.928909e-02,-8.841712e-02,-6.211430e-02,9.952323e-02,9.671344e-02,8.092085e-01,-3.415779e-01,1.447909e-01,1.913720e-01,1.350397e-01,1.258676e-01,7.959243e-01,-3.462920e-01,3.133514e-01,-7.056626e-01,-9.473022e-02,-1.457958e-02,9.578792e-02,9.584292e-02,6.238910e-01,-4.330794e-01,8.116626e-01,-3.420901e-01,8.599327e-01,-4.511387e-01,3.091897e-01,-7.156503e-01,-1.261865e-01,-9.222673e-02,3.197794e-01,-7.208575e-01,5.919561e-01,-7.711427e-01,4.548610e-01,1.957221e-01,1.587249e-01,1.083329e-01,-8.933006e-02,-8.973938e-02,2.930805e-01,-4.603198e-01,8.157765e-01,-1.448193e-01,2.965279e-01,2.196028e-01,6.657262e-02,-7.342812e-02,9.145694e-01,-3.015293e-01,2.573661e-01,-6.821583e-01,-8.491366e-02,-8.802973e-02,6.777927e-01,-7.143421e-02,4.751902e-01,-7.696340e-01,7.910812e-01,-5.919461e-01,3.679903e-01,-7.568357e-01,7.190290e-01,-6.493279e-01,2.186288e-01,-7.244504e-01,5.757793e-01,-6.519933e-01,-6.529050e-02,-6.456773e-01,2.089293e-01,-6.346218e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,5.918415e-01,-7.712568e-01,8.598220e-01,-4.512453e-01
185,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.897679e-01,1.993961e-01,5.729161e-01,5.370808e-01,9.880432e-02,1.017694e-01,-8.633772e-02,-8.334324e-02,1.007893e-01,9.792235e-02,8.317859e-01,-3.549339e-01,1.363229e-01,1.634901e-01,1.074188e-01,1.179053e-01,8.207320e-01,-3.445446e-01,3.541255e-01,-7.662962e-01,-4.991263e-03,1.915915e-01,9.708555e-02,9.739744e-02,6.779906e-01,-3.380892e-01,8.286376e-01,-3.446800e-01,8.775666e-01,-3.990403e-01,3.542474e-01,-7.634834e-01,-7.640612e-02,-5.883349e-02,3.594413e-01,-7.657361e-01,7.111070e-01,-7.046964e-01,6.725882e-01,4.411049e-01,1.625295e-01,1.097699e-01,-8.751966e-02,-8.750758e-02,3.634809e-01,-5.273025e-01,7.919616e-01,-6.074047e-02,1.879769e-01,1.433522e-01,1.068276e-01,-6.758314e-02,9.508977e-01,-3.178575e-01,2.723470e-01,-7.320425e-01,-8.250014e-02,-8.628105e-02,7.287686e-01,-9.064722e-02,6.002850e-01,-8.343566e-01,8.577621e-01,-5.625401e-01,4.805371e-01,-8.130947e-01,8.188663e-01,-6.589942e-01,2.714219e-01,-8.251473e-01,6.586715e-01,-7.369192e-01,-6.711790e-02,-7.028939e-01,2.543854e-01,-6.824636e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.109876e-01,-7.048146e-01,8.774524e-01,-3.991506e-01
186,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.897679e-01,1.993961e-01,5.729161e-01,5.370808e-01,9.880432e-02,1.017694e-01,-8.633772e-02,-8.334324e-02,1.007893e-01,9.792236e-02,8.317859e-01,-3.549338e-01,1.363229e-01,1.634901e-01,1.074188e-01,1.179053e-01,8.207320e-01,-3.445446e-01,3.541255e-01,-7.662963e-01,-4.991264e-03,1.915915e-01,9.708555e-02,9.739744e-02,6.779906e-01,-3.380892e-01,8.286376e-01,-3.446800e-01,8.775666e-01,-3.990404e-01,3.542474e-01,-7.634834e-01,-7.640612e-02,-5.883349e-02,3.594413e-01,-7.657361e-01,7.111070e-01,-7.046964e-01,6.725882e-01,4.411049e-01,1.625295e-01,1.097699e-01,-8.751966e-02,-8.750758e-02,3.634811e-01,-5.273026e-01,7.919616e-01,-6.074047e-02,1.879769e-01,1.433522e-01,1.068277e-01,-6.758312e-02,9.508977e-01,-3.178575e-01,2.723470e-01,-7.320425e-01,-8.250013e-02,-8.628104e-02,7.287687e-01,-9.064728e-02,6.002850e-01,-8.343566e-01,8.577621e-01,-5.625401e-01,4.805370e-01,-8.130947e-01,8.188663e-01,-6.589942e-01,2.714218e-01,-8.251472e-01,6.586715e-01,-7.369192e-01,-6.711794e-02,-7.028938e-01,2.543854e-01,-6.824636e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.109876e-01,-7.048146e-01,8.774524e-01,-3.991506e-01
187,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-1,-1,1,1,2,2,1,1,2,2,-2,-2,2,2,1,1,-2,-2,-1,-1,-1,-1,2,2,1,1,-2,-2,-1,-1,2,2,2,2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.818062e-01,1.914154e-01,5.142894e-01,4.859229e-01,1.189793e-01,1.383545e-01,-9.783257e-02,-1.199799e-01,1.247770e-01,1.212805e-01,8.308851e-01,-3.526332e-01,1.337143e-01,1.581105e-01,8.844062e-02,1.164773e-01,8.207259e-01,-3.445728e-01,3.531261e-01,-7.704012e-01,-8.675072e-03,1.708624e-01,1.211494e-01,1.216492e-01,6.367542e-01,-2.998177e-01,8.286603e-01,-3.448601e-01,8.508390e-01,-3.290716e-01,3.540468e-01,-7.633520e-01,-5.030774e-02,-5.761118e-02,3.593631e-01,-7.657276e-01,6.933664e-01,-6.143602e-01,6.330851e-01,3.922845e-01,2.712816e-01,1.069972e-01,-1.038705e-01,-1.060181e-01,3.726422e-01,-6.004654e-01,7.653457e-01,-7.506673e-02,1.809132e-01,1.373674e-01,1.383823e-01,-1.691104e-01,9.508916e-01,-3.178782e-01,2.723096e-01,-7.320425e-01,-8.234950e-02,-1.093192e-01,7.483713e-01,-1.364244e-01,6.170863e-01,-8.035701e-01,8.615011e-01,-5.064412e-01,4.873945e-01,-8.134560e-01,8.249386e-01,-6.370028e-01,2.768906e-01,-8.248676e-01,6.621825e-01,-7.315426e-01,-6.456801e-02,-7.032643e-01,2.554920e-01,-6.818666e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,6.933090e-01,-6.144235e-01,8.507725e-01,-3.291405e-01
188,-2,-2,-2,-2,0,0,0,0,0,0,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,0,0,0,0,2,2,0,0,2,2,-2,-2,2,2,0,0,-2,-2,0,0,0,0,2,2,0,0,-2,-2,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.738303e-01,1.822101e-01,4.311628e-01,4.159302e-01,5.491629e-01,5.298568e-03,2.893313e-01,-4.041932e-01,8.054339e-01,-3.557932e-01,8.286807e-01,-3.433903e-01,1.334703e-01,1.535567e-01,1.075404e-01,1.205100e-01,8.207216e-01,-3.443398e-01,3.550298e-01,-7.637448e-01,-7.968589e-03,1.434210e-01,7.866129e-01,-2.644443e-01,5.984344e-01,-2.549673e-01,8.286355e-01,-3.442463e-01,8.454456e-01,-2.626310e-01,3.542231e-01,-7.637755e-01,1.051066e-01,-3.840792e-02,3.594951e-01,-7.656946e-01,6.705571e-01,-5.288691e-01,5.869335e-01,3.388173e-01,7.926950e-01,-3.469327e-01,2.883767e-01,-6.606644e-01,3.560179e-01,-7.650251e-01,7.643023e-01,-9.794664e-02,1.719725e-01,1.298586e-01,3.179518e-01,-6.884825e-01,9.509247e-01,-3.177263e-01,2.723804e-01,-7.320215e-01,2.691107e-01,-6.764706e-01,8.287589e-01,-3.430257e-01,6.249605e-01,-7.762091e-01,8.586436e-01,-4.575962e-01,4.887139e-01,-8.121008e-01,8.302126e-01,-6.150581e-01,2.773842e-01,-8.241491e-01,6.649854e-01,-7.266886e-01,-6.463196e-02,-7.032825e-01,2.560480e-01,-6.813866e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,6.706939e-01,-5.289196e-01,8.455727e-01,-2.627274e-01
189,-2,-2,-2,-2,1,1,1,1,1,1,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,1,1,-1,-1,2,2,-1,-1,2,2,-2,-2,2,2,-1,-1,-2,-2,1,1,1,1,2,2,-1,-1,-2,-2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.471025e-01,1.519973e-01,2.083226e-01,2.770900e-01,6.770034e-01,-6.291766e-02,2.980447e-01,-4.530627e-01,8.094989e-01,-3.418874e-01,8.287324e-01,-3.442033e-01,1.248521e-01,1.351743e-01,1.645851e-01,1.237770e-01,8.207218e-01,-3.444656e-01,3.546475e-01,-7.638975e-01,-3.103143e-02,4.822348e-02,8.089771e-01,-3.382419e-01,1.980312e-01,1.903064e-01,8.286336e-01,-3.444984e-01,4.306721e-01,1.607220e-01,3.540670e-01,-7.637726e-01,7.933229e-02,-4.832768e-02,3.593962e-01,-7.657043e-01,4.173816e-01,1.097105e-01,2.809294e-01,2.204867e-01,8.057619e-01,-3.409917e-01,3.152766e-01,-7.055696e-01,3.553140e-01,-7.647683e-01,2.300827e-01,1.693466e-01,1.426583e-01,1.103856e-01,3.343448e-01,-7.262594e-01,9.508988e-01,-3.178270e-01,2.723209e-01,-7.320365e-01,3.099894e-01,-7.161171e-01,8.275078e-01,-3.407025e-01,6.726740e-01,-4.470092e-01,8.199873e-01,-1.699907e-01,5.517707e-01,-7.732721e-01,8.591578e-01,-4.768913e-01,3.330801e-01,-8.216698e-01,6.933157e-01,-6.706533e-01,-3.625644e-02,-7.076212e-01,2.682318e-01,-6.722337e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,4.175593e-01,1.096691e-01,4.308386e-01,1.606638e-01
190,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.159128e-01,1.144230e-01,1.514166e-02,3.482722e-02,7.272195e-01,-8.174792e-02,3.619277e-01,-5.162999e-01,8.287670e-01,-3.432616e-01,8.287324e-01,-3.443739e-01,1.132719e-01,1.142739e-01,1.658098e-01,1.184842e-01,8.207255e-01,-3.444456e-01,3.546848e-01,-7.638279e-01,-5.057220e-02,-2.570437e-02,8.321485e-01,-3.530061e-01,5.209083e-02,8.446313e-02,8.286479e-01,-3.445327e-01,6.436723e-01,4.126529e-01,3.541228e-01,-7.637728e-01,1.121277e-01,-5.004850e-02,3.594512e-01,-7.657002e-01,5.633347e-01,5.067953e-01,3.710227e-02,3.110415e-02,8.287758e-01,-3.438917e-01,3.564687e-01,-7.640472e-01,3.549481e-01,-7.638131e-01,8.796425e-02,6.926645e-02,1.053914e-01,8.000336e-02,3.552554e-01,-7.638215e-01,9.509137e-01,-3.177860e-01,2.723623e-01,-7.320292e-01,3.558759e-01,-7.635293e-01,8.287528e-01,-3.441794e-01,6.727007e-01,-3.620516e-01,7.960814e-01,-9.081453e-02,5.685403e-01,-7.544970e-01,8.611753e-01,-4.440705e-01,3.454246e-01,-8.215658e-01,6.985193e-01,-6.549686e-01,-3.090496e-02,-7.084927e-01,2.703033e-01,-6.696613e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,5.635435e-01,5.067588e-01,6.438724e-01,4.126077e-01
191,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.159128e-01,1.144230e-01,1.514166e-02,3.482722e-02,7.272195e-01,-8.174792e-02,3.619277e-01,-5.162999e-01,8.287670e-01,-3.432616e-01,8.287324e-01,-3.443739e-01,1.132719e-01,1.142739e-01,1.658098e-01,1.184842e-01,8.207255e-01,-3.444456e-01,3.546848e-01,-7.638279e-01,-5.057220e-02,-2.570437e-02,8.321485e-01,-3.530061e-01,5.209083e-02,8.446313e-02,8.286479e-01,-3.445327e-01,6.436723e-01,4.126529e-01,3.541228e-01,-7.637728e-01,1.121277e-01,-5.004850e-02,3.594512e-01,-7.657002e-01,5.633347e-01,5.067953e-01,3.710227e-02,3.110415e-02,8.287758e-01,-3.438917e-01,3.564687e-01,-7.640472e-01,3.549481e-01,-7.638131e-01,8.796425e-02,6.926645e-02,1.053914e-01,8.000336e-02,3.552554e-01,-7.638215e-01,9.509137e-01,-3.177860e-01,2.723623e-01,-7.320292e-01,3.558759e-01,-7.635293e-01,8.287528e-01,-3.441794e-01,6.727007e-01,-3.620516e-01,7.960814e-01,-9.081452e-02,5.685403e-01,-7.544970e-01,8.611753e-01,-4.440705e-01,3.454246e-01,-8.215658e-01,6.985194e-01,-6.549686e-01,-3.090496e-02,-7.084927e-01,2.703033e-01,-6.696613e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,5.635435e-01,5.067588e-01,6.438724e-01,4.126077e-01
192,-1,-1,-1,-1,2,2,2,2,2,2,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,2,2,-2,-2,1,1,-2,-2,1,1,-1,-1,1,1,-2,-2,-1,-1,2,2,2,2,1,1,-2,-2,-1,-1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.502623e-01,1.534084e-01,-3.912544e-02,-3.568176e-02,7.489804e-01,-1.334401e-01,3.756519e-01,-5.970087e-01,8.295532e-01,-3.433026e-01,8.097588e-01,-3.411774e-01,1.345755e-01,1.380101e-01,2.743334e-01,1.147259e-01,7.959359e-01,-3.459975e-01,3.121281e-01,-7.151735e-01,-7.083029e-02,-8.104523e-02,8.309028e-01,-3.505978e-01,-1.663859e-01,-1.252494e-01,8.114891e-01,-3.411887e-01,5.701247e-01,3.350223e-01,3.096868e-01,-7.147890e-01,1.401123e-01,-1.575815e-01,3.199419e-01,-7.209269e-01,4.413678e-01,4.110184e-01,-3.205511e-02,-3.950628e-02,8.355021e-01,-3.448196e-01,3.549870e-01,-7.701365e-01,3.108531e-01,-7.172271e-01,-1.098097e-01,-8.833438e-02,1.471156e-01,1.318327e-01,3.326783e-01,-7.547562e-01,9.146794e-01,-3.013255e-01,2.574582e-01,-6.821713e-01,3.569960e-01,-7.636614e-01,8.114535e-01,-3.450474e-01,5.681842e-01,-3.206466e-01,7.754951e-01,-1.186957e-01,4.645706e-01,-6.649699e-01,7.981169e-01,-4.305268e-01,2.650518e-01,-7.344112e-01,6.304645e-01,-5.909209e-01,-4.261249e-02,-6.527749e-01,2.340254e-01,-6.297150e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,4.415675e-01,4.109748e-01,5.703179e-01,3.349711e-01
193,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,2,2,2,2,0,0,-2,-2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.044917e-01,-2.897925e-01,3.731524e-01,-6.899948e-01,8.286352e-01,-3.393908e-01,3.588060e-01,-7.648981e-01,8.299398e-01,-3.423392e-01,8.017035e-01,-3.460859e-01,7.952743e-01,-3.222801e-01,7.939691e-01,-3.459023e-01,7.864823e-01,-3.541014e-01,2.810383e-01,-6.703464e-01,2.922947e-01,-6.835697e-01,8.286452e-01,-3.417322e-01,-3.615429e-01,-4.384065e-01,8.048707e-01,-3.447877e-01,4.824543e-01,2.325418e-01,2.748513e-01,-6.686164e-01,3.219570e-01,-6.951002e-01,2.930398e-01,-6.809307e-01,3.289885e-01,3.075065e-01,4.037422e-01,-4.197791e-01,8.463213e-01,-3.441653e-01,3.567916e-01,-7.636838e-01,2.766654e-01,-6.756803e-01,-2.765431e-01,-3.524748e-01,7.053231e-01,-9.345848e-02,3.155602e-01,-7.471088e-01,8.875135e-01,-2.913035e-01,2.466847e-01,-6.444587e-01,3.586726e-01,-7.643594e-01,8.034690e-01,-3.496808e-01,5.200793e-01,-2.889627e-01,7.630325e-01,-1.643570e-01,4.189327e-01,-6.461517e-01,7.071776e-01,-4.298219e-01,2.838235e-01,-6.532420e-01,5.223381e-01,-4.991693e-01,-7.133437e-03,-6.462412e-01,2.045563e-01,-5.732549e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.291707e-01,3.074477e-01,4.826354e-01,2.324816e-01
194,1,1,1,1,2,2,2,2,2,2,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,2,2,-2,-2,-1,-1,-2,-2,-1,-1,1,1,-1,-1,-2,-2,1,1,2,2,2,2,-1,-1,-2,-2,1,1,2,2,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.203129e-01,-3.117982e-01,3.974395e-01,-7.109357e-01,8.275911e-01,-3.389911e-01,3.569571e-01,-7.649918e-01,8.408143e-01,-3.433821e-01,1.205349e-01,1.130084e-01,8.041389e-01,-3.186222e-01,8.059799e-01,-3.383019e-01,1.293167e-01,1.213321e-01,-1.048041e-01,-1.133179e-01,3.260684e-01,-7.260951e-01,8.284320e-01,-3.435623e-01,-4.595772e-01,-5.409056e-01,1.206655e-01,1.199547e-01,1.329969e-01,1.058085e-01,-1.051069e-01,-1.067089e-01,3.378584e-01,-7.296987e-01,-8.566929e-02,-1.094735e-01,6.974861e-02,1.207954e-01,3.982022e-01,-4.298746e-01,6.576282e-01,-3.814805e-01,3.557357e-01,-7.639115e-01,-6.946580e-02,-2.507866e-01,-3.776804e-01,-4.201801e-01,7.191229e-01,-8.901748e-02,1.844876e-01,-7.011764e-01,5.488614e-01,9.795001e-02,8.036458e-02,-1.653894e-01,3.575966e-01,-7.643247e-01,1.807304e-01,-1.384534e-01,6.442084e-02,8.954272e-02,8.606618e-02,8.224996e-02,-2.347752e-02,1.104814e-02,-8.181734e-03,-1.316424e-03,-7.305280e-02,-3.729065e-02,-5.692413e-02,-4.832249e-02,-1.778651e-01,-1.388704e-01,-1.682529e-01,-1.466625e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,6.995175e-02,1.207596e-01,1.332007e-01,1.057699e-01
195,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.454673e-01,-3.318785e-01,4.317477e-01,-7.419321e-01,8.288261e-01,-3.432381e-01,3.559464e-01,-7.638463e-01,8.259070e-01,-3.463404e-01,9.254569e-02,8.883843e-02,8.274585e-01,-3.274826e-01,8.287421e-01,-3.408015e-01,1.126860e-01,1.013268e-01,-9.120736e-02,-9.253253e-02,3.681121e-01,-7.690721e-01,8.290789e-01,-3.442564e-01,-5.461988e-01,-6.354416e-01,9.693278e-02,9.460222e-02,-8.555418e-02,-6.861692e-02,-8.908154e-02,-9.018227e-02,3.579174e-01,-7.650181e-01,-8.568368e-02,-8.760606e-02,-1.064687e-01,-9.847499e-02,4.120162e-01,-4.517128e-01,5.385229e-01,-3.457303e-01,3.550861e-01,-7.638496e-01,-9.499881e-02,-1.086328e-01,-4.722181e-01,-4.958263e-01,7.383748e-01,-8.149285e-02,8.507984e-02,-6.503548e-01,4.632122e-01,1.544064e-01,4.951597e-02,-8.198453e-02,3.552688e-01,-7.638693e-01,7.447645e-02,-9.286749e-02,-3.429851e-02,-3.091298e-02,-2.689041e-02,-2.226169e-02,-1.794777e-02,-1.634659e-02,-1.447472e-02,-1.243130e-02,-2.093329e-02,-2.128708e-02,-1.957901e-02,-1.613830e-02,-8.419565e-02,-9.911569e-02,-9.526551e-02,-7.296708e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-1.062464e-01,-9.849227e-02,-8.533373e-02,-6.864043e-02
