#time,CK_0001a,CK_0001b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0001a,Vout_0001b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0003a,driver_0003b,driver_0020a,driver_0020b,Out_0001a,Out_0001b,Out_0018a,Out_0018b
114,-2,-2,-2,-2,-1,-1,1,1,1,1,-1,-1,2,2,-1,-1,2,2,2,2,-2,-2,1,1,1,1,1,1,-1,-1,-2,-2,-2,-2,1,1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,1,1,-2,-2,1,1,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-8.811934e-02,-6.222216e-02,-8.876142e-02,-8.922156e-02,1.807186e-01,-1.385508e-01,2.935701e-01,-4.600958e-01,8.096031e-01,-3.426969e-01,-1.051083e-01,-1.133655e-01,3.549271e-01,-7.639713e-01,1.207807e-01,1.130573e-01,8.275385e-01,-3.408924e-01,8.407853e-01,-3.438704e-01,1.587789e-01,1.084903e-01,3.095435e-01,-7.159181e-01,8.058076e-01,-3.413635e-01,8.094991e-01,-3.411298e-01,1.248937e-01,1.201687e-01,9.489715e-02,7.739738e-02,-8.440362e-02,-8.747859e-02,6.777391e-01,-7.112250e-02,-6.960730e-02,-2.508230e-01,3.553369e-01,-7.647568e-01,-1.094867e-01,-1.059898e-01,-1.576726e-01,-9.394598e-02,3.022053e-01,1.041986e-01,3.342228e-01,-7.262633e-01,6.697373e-02,-7.296469e-02,3.136663e-01,-7.055398e-01,8.283765e-01,-3.444663e-01,9.964237e-02,9.672699e-02,6.575736e-01,-3.817516e-01,9.559431e-02,9.526557e-02,1.842406e-01,-7.012076e-01,3.571679e-01,-7.643633e-01,-1.280410e-01,-1.001278e-01,1.302494e-01,1.158735e-01,-1.076889e-01,-1.059773e-01,1.191685e-01,1.187736e-01,-1.058865e-01,-1.057460e-01,1.183131e-01,1.171550e-01,-1.000728e-01,-1.007769e-01,1.120631e-01,1.020482e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-8.808138e-02,-6.229581e-02,9.462199e-02,7.713301e-02
115,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-8.997259e-02,-9.022480e-02,-8.864454e-02,-8.950862e-02,7.447259e-02,-9.273797e-02,3.636596e-01,-5.274072e-01,8.287499e-01,-3.445224e-01,-9.204756e-02,-9.300565e-02,3.544009e-01,-7.638919e-01,9.313753e-02,8.898323e-02,8.287530e-01,-3.446699e-01,8.257641e-01,-3.467799e-01,1.623363e-01,1.093176e-01,3.550347e-01,-7.635354e-01,8.287584e-01,-3.445557e-01,8.318175e-01,-3.548789e-01,1.037305e-01,9.655649e-02,9.398480e-02,9.367715e-02,-8.283727e-02,-8.691142e-02,7.288200e-01,-9.083613e-02,-9.531200e-02,-1.087254e-01,3.546233e-01,-7.638558e-01,-9.459178e-02,-9.207122e-02,-1.455352e-01,-1.077243e-01,2.693178e-01,1.296256e-01,3.547984e-01,-7.638693e-01,1.068253e-01,-6.773543e-02,3.544278e-01,-7.663103e-01,8.290355e-01,-3.449942e-01,1.000530e-01,9.675954e-02,5.381554e-01,-3.457001e-01,9.524678e-02,9.445115e-02,8.459567e-02,-6.502566e-01,3.548816e-01,-7.639124e-01,-9.034433e-02,-9.035421e-02,9.343876e-02,9.320652e-02,-9.022982e-02,-8.986658e-02,9.290780e-02,9.240775e-02,-8.895321e-02,-8.652679e-02,9.137041e-02,8.880049e-02,-7.943835e-02,-5.931979e-02,8.146719e-02,6.028160e-02,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-8.991375e-02,-9.025312e-02,9.372705e-02,9.339717e-02
116,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-8.997259e-02,-9.022481e-02,-8.864454e-02,-8.950862e-02,7.447260e-02,-9.273789e-02,3.636594e-01,-5.274069e-01,8.287499e-01,-3.445224e-01,-9.204756e-02,-9.300564e-02,3.544009e-01,-7.638919e-01,9.313753e-02,8.898324e-02,8.287530e-01,-3.446699e-01,8.257640e-01,-3.467799e-01,1.623362e-01,1.093175e-01,3.550347e-01,-7.635354e-01,8.287584e-01,-3.445557e-01,8.318176e-01,-3.548790e-01,1.037305e-01,9.655649e-02,9.398480e-02,9.367715e-02,-8.283728e-02,-8.691143e-02,7.288199e-01,-9.083600e-02,-9.531200e-02,-1.087254e-01,3.546233e-01,-7.638558e-01,-9.459178e-02,-9.207122e-02,-1.455352e-01,-1.077243e-01,2.693178e-01,1.296256e-01,3.547984e-01,-7.638693e-01,1.068251e-01,-6.773546e-02,3.544279e-01,-7.663102e-01,8.290355e-01,-3.449942e-01,1.000530e-01,9.675953e-02,5.381553e-01,-3.457000e-01,9.524677e-02,9.445115e-02,8.459561e-02,-6.502565e-01,3.548816e-01,-7.639124e-01,-9.034433e-02,-9.035421e-02,9.343876e-02,9.320652e-02,-9.022982e-02,-8.986658e-02,9.290780e-02,9.240775e-02,-8.895321e-02,-8.652679e-02,9.137041e-02,8.880049e-02,-7.943835e-02,-5.931979e-02,8.146719e-02,6.028160e-02,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-8.991375e-02,-9.025312e-02,9.372705e-02,9.339717e-02
117,-1,-1,-1,-1,-2,-2,2,2,2,2,-2,-2,1,1,-2,-2,1,1,1,1,-1,-1,2,2,2,2,2,2,-2,-2,-1,-1,-1,-1,2,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,2,2,-1,-1,2,2,1,1,-1,-1,1,1,-1,-1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.967604e-02,-1.279053e-01,-1.045666e-01,-1.075398e-01,8.165099e-02,-4.731248e-02,3.728435e-01,-6.004782e-01,8.295263e-01,-3.442292e-01,-9.197508e-02,-9.323633e-02,3.088384e-01,-7.138730e-01,9.414533e-02,9.131215e-02,8.114203e-01,-3.454966e-01,7.931597e-01,-3.488902e-01,2.711417e-01,1.067336e-01,3.563427e-01,-7.637079e-01,8.355511e-01,-3.453469e-01,8.308445e-01,-3.524866e-01,1.040245e-01,9.707085e-02,1.156916e-01,1.296985e-01,-8.250707e-02,-1.097519e-01,7.483862e-01,-1.364436e-01,-9.720497e-02,-1.199926e-01,3.107404e-01,-7.173882e-01,-9.449954e-02,-9.196380e-02,-1.454800e-01,-1.076521e-01,2.694390e-01,1.298082e-01,3.322459e-01,-7.547710e-01,1.384285e-01,-1.692358e-01,3.535777e-01,-7.703930e-01,8.119922e-01,-3.413318e-01,1.243276e-01,1.205292e-01,4.907264e-01,-2.973816e-01,1.199219e-01,1.195609e-01,6.777060e-02,-6.117873e-01,3.268638e-01,-7.245929e-01,-6.205224e-02,-8.787975e-02,7.654042e-02,9.339420e-02,-8.936749e-02,-8.939715e-02,9.328487e-02,9.262587e-02,-8.866850e-02,-8.634366e-02,9.150241e-02,8.888659e-02,-7.931489e-02,-5.923274e-02,8.152669e-02,6.032471e-02,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.962845e-02,-1.279400e-01,1.154219e-01,1.294092e-01
118,0,0,0,0,-2,-2,2,2,2,2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,2,2,2,2,2,2,-2,-2,0,0,0,0,2,2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2.836254e-01,-4.113255e-01,2.879056e-01,-6.582060e-01,8.239951e-02,-4.303112e-02,3.562690e-01,-7.650402e-01,8.299118e-01,-3.431226e-01,-9.239538e-02,-9.425129e-02,2.720985e-01,-6.664239e-01,9.424730e-02,9.156812e-02,8.033477e-01,-3.502061e-01,7.837204e-01,-3.568370e-01,7.927195e-01,-3.471179e-01,3.580661e-01,-7.644169e-01,8.464177e-01,-3.446944e-01,8.285752e-01,-3.431410e-01,1.040578e-01,9.712241e-02,5.526752e-01,-4.762021e-03,2.684188e-01,-6.769803e-01,8.287764e-01,-3.430081e-01,-1.002611e-01,-1.386652e-01,2.773004e-01,-6.763054e-01,-9.459552e-02,-9.215824e-02,-1.455046e-01,-1.077010e-01,2.694606e-01,1.298337e-01,3.148899e-01,-7.470584e-01,3.179929e-01,-6.883376e-01,3.556473e-01,-7.637314e-01,8.051876e-01,-3.456872e-01,8.057082e-01,-3.569411e-01,4.796729e-01,-3.032103e-01,7.857835e-01,-2.679899e-01,8.485102e-02,-5.960527e-01,3.053191e-01,-6.878302e-01,8.864894e-02,-6.847367e-02,1.048886e-01,1.004903e-01,-8.308332e-02,-8.646163e-02,9.708160e-02,9.483621e-02,-8.705127e-02,-8.535960e-02,9.285695e-02,8.976056e-02,-7.867227e-02,-5.878790e-02,8.211796e-02,6.074340e-02,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,2.836619e-01,-4.113598e-01,5.523918e-01,-5.058164e-03
119,1,1,1,1,-2,-2,2,2,2,2,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,1,1,2,2,2,2,2,2,-2,-2,1,1,1,1,2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,1,1,2,2,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2.935669e-01,-4.601065e-01,3.136491e-01,-7.055688e-01,9.494975e-02,7.745366e-02,3.553253e-01,-7.647583e-01,8.407878e-01,-3.439228e-01,-9.054737e-02,-9.021920e-02,-1.051633e-01,-1.134857e-01,9.591895e-02,9.535580e-02,1.805217e-01,-1.387039e-01,1.194695e-01,1.191931e-01,8.058117e-01,-3.414048e-01,3.571399e-01,-7.643693e-01,6.575284e-01,-3.818466e-01,8.283763e-01,-3.445056e-01,1.045179e-01,9.796749e-02,6.778010e-01,-7.135854e-02,3.095315e-01,-7.159218e-01,8.275381e-01,-3.409280e-01,-8.874030e-02,-6.257353e-02,-6.968170e-02,-2.508540e-01,-9.407324e-02,-9.120995e-02,-1.453213e-01,-1.073974e-01,2.696171e-01,1.300972e-01,1.841912e-01,-7.012224e-01,3.342110e-01,-7.262702e-01,3.549091e-01,-7.639757e-01,1.201051e-01,1.127018e-01,8.096119e-01,-3.427462e-01,1.303231e-01,1.160312e-01,8.095263e-01,-3.412445e-01,-1.283462e-01,-1.003101e-01,-1.078568e-01,-1.066031e-01,6.706008e-02,-7.276780e-02,1.585954e-01,1.080320e-01,-8.403111e-02,-8.673969e-02,9.887802e-02,9.539629e-02,-8.716706e-02,-8.542584e-02,9.305701e-02,8.983378e-02,-7.871890e-02,-5.882468e-02,8.214083e-02,6.074486e-02,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,2.936539e-01,-4.601017e-01,6.775721e-01,-7.160896e-02
120,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.636616e-01,-5.273306e-01,3.544465e-01,-7.663024e-01,9.383399e-02,9.355796e-02,3.546044e-01,-7.638599e-01,8.255958e-01,-3.468804e-01,-9.085753e-02,-9.079220e-02,-9.215047e-02,-9.318860e-02,9.526146e-02,9.430581e-02,7.392816e-02,-9.270545e-02,9.286228e-02,9.233702e-02,8.287587e-01,-3.445885e-01,3.548422e-01,-7.639317e-01,5.375995e-01,-3.454013e-01,8.290396e-01,-3.450455e-01,1.042332e-01,9.754559e-02,7.288254e-01,-9.093844e-02,3.550377e-01,-7.635403e-01,8.287525e-01,-3.447071e-01,-9.083826e-02,-9.091109e-02,-9.546336e-02,-1.087445e-01,-9.422196e-02,-9.141648e-02,-1.454081e-01,-1.075095e-01,2.694692e-01,1.298961e-01,8.420548e-02,-6.500950e-01,3.547909e-01,-7.638731e-01,3.543618e-01,-7.638961e-01,9.117403e-02,8.795704e-02,8.287513e-01,-3.445585e-01,9.335501e-02,9.315037e-02,8.318233e-01,-3.549359e-01,-9.099945e-02,-9.111678e-02,-9.129561e-02,-9.159933e-02,1.069343e-01,-6.746626e-02,1.622046e-01,1.090138e-01,-8.235832e-02,-8.601612e-02,9.952720e-02,9.579695e-02,-8.680328e-02,-8.522469e-02,9.330046e-02,8.998456e-02,-7.859982e-02,-5.875018e-02,8.223691e-02,6.080810e-02,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,3.637827e-01,-5.272947e-01,7.286323e-01,-9.116259e-02
121,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.636618e-01,-5.273292e-01,3.544480e-01,-7.663019e-01,9.414786e-02,9.375810e-02,3.546079e-01,-7.638595e-01,8.256056e-01,-3.468728e-01,-8.996786e-02,-9.028693e-02,-9.211769e-02,-9.316441e-02,9.616840e-02,9.482325e-02,7.394494e-02,-9.271158e-02,9.292706e-02,9.238395e-02,8.287589e-01,-3.445862e-01,3.548484e-01,-7.639303e-01,5.376297e-01,-3.454161e-01,8.290398e-01,-3.450410e-01,1.079299e-01,9.926668e-02,7.288252e-01,-9.093691e-02,3.550396e-01,-7.635401e-01,8.287528e-01,-3.447039e-01,-9.053309e-02,-9.071734e-02,-9.544603e-02,-1.087395e-01,-9.054738e-02,-8.971910e-02,-6.311307e-02,-9.667837e-02,3.515632e-01,1.406578e-01,8.423276e-02,-6.501039e-01,3.547934e-01,-7.638729e-01,3.543671e-01,-7.638957e-01,9.120854e-02,8.798232e-02,8.287514e-01,-3.445568e-01,9.348801e-02,9.324187e-02,8.318235e-01,-3.549347e-01,-9.087123e-02,-9.102895e-02,-9.123369e-02,-9.155465e-02,1.069343e-01,-6.746573e-02,1.622048e-01,1.090145e-01,-8.235776e-02,-8.601560e-02,9.952788e-02,9.579758e-02,-8.680280e-02,-8.522426e-02,9.330104e-02,8.998509e-02,-7.859943e-02,-5.874982e-02,8.223739e-02,6.080854e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,3.637819e-01,-5.272943e-01,7.286309e-01,-9.116220e-02
122,2,2,2,2,-1,-1,1,1,1,1,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,2,2,1,1,1,1,1,1,-1,-1,2,2,2,2,1,1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,1,1,2,2,1,1,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.728819e-01,-6.004540e-01,3.535940e-01,-7.703998e-01,1.155593e-01,1.296144e-01,3.107259e-01,-7.173938e-01,7.931395e-01,-3.489749e-01,-1.061136e-01,-1.078234e-01,-9.179374e-02,-9.324509e-02,1.197476e-01,1.193578e-01,8.109996e-02,-4.762786e-02,9.353472e-02,9.306515e-02,8.355562e-01,-3.453769e-01,3.268234e-01,-7.246084e-01,4.905204e-01,-2.975161e-01,8.120087e-01,-3.413714e-01,1.297438e-01,1.194382e-01,7.483868e-01,-1.365204e-01,3.563481e-01,-7.637123e-01,8.114277e-01,-3.455288e-01,-1.000427e-01,-1.283148e-01,-9.725077e-02,-1.200135e-01,-1.039449e-01,-1.071573e-01,-4.847474e-02,-1.250607e-01,4.151831e-01,7.166275e-02,6.770412e-02,-6.117812e-01,3.322412e-01,-7.547735e-01,3.088050e-01,-7.138728e-01,9.230250e-02,9.034782e-02,8.295279e-01,-3.442645e-01,7.658146e-02,9.352642e-02,8.308483e-01,-3.525389e-01,-6.243785e-02,-8.850625e-02,-9.031384e-02,-9.101239e-02,1.384420e-01,-1.691003e-01,2.710561e-01,1.066092e-01,-8.240394e-02,-1.094193e-01,1.240765e-01,1.201012e-01,-1.041855e-01,-1.055508e-01,1.191364e-01,1.176408e-01,-9.975568e-02,-1.005484e-01,1.123733e-01,1.022967e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,3.729923e-01,-6.004689e-01,7.481808e-01,-1.367258e-01
123,2,2,2,2,0,0,0,0,0,0,0,0,-2,-2,0,0,-2,-2,-2,-2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,2,2,0,0,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.563309e-01,-7.651031e-01,3.556977e-01,-7.637316e-01,5.519731e-01,-4.693272e-03,2.773621e-01,-6.763074e-01,7.836924e-01,-3.567849e-01,2.877119e-01,-6.581027e-01,-9.061765e-02,-9.330314e-02,7.819863e-01,-2.688303e-01,8.241149e-02,-4.296140e-02,9.732870e-02,9.529689e-02,8.464169e-01,-3.446830e-01,3.054726e-01,-6.878597e-01,4.796948e-01,-3.031005e-01,8.051774e-01,-3.456580e-01,8.108947e-01,-3.518943e-01,8.287859e-01,-3.430602e-01,3.581106e-01,-7.644174e-01,8.033445e-01,-3.501842e-01,2.828686e-01,-4.113652e-01,-9.971407e-02,-1.384456e-01,2.798764e-01,-6.800165e-01,1.301617e-01,-6.352544e-01,7.974582e-01,-3.557140e-01,8.511660e-02,-5.960516e-01,3.149375e-01,-7.470590e-01,2.721799e-01,-6.664348e-01,9.373179e-02,9.145101e-02,8.299177e-01,-3.431215e-01,1.048476e-01,1.006005e-01,8.285830e-01,-3.431593e-01,8.815497e-02,-6.917046e-02,-8.414412e-02,-8.829022e-02,3.181721e-01,-6.882337e-01,7.927064e-01,-3.471026e-01,2.683132e-01,-6.776604e-01,8.060148e-01,-3.579069e-01,2.888817e-01,-6.607612e-01,7.841320e-01,-2.864283e-01,3.016024e-01,-4.112069e-01,6.063530e-01,-6.280453e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,3.564205e-01,-7.651878e-01,8.285499e-01,-3.432671e-01
124,2,2,2,2,1,1,-1,-1,-1,-1,1,1,-2,-2,1,1,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,-1,-1,1,1,-2,-2,1,1,1,1,1,1,-1,-1,2,2,-1,-1,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.554095e-01,-7.647623e-01,3.549636e-01,-7.639790e-01,6.780950e-01,-7.136309e-02,-6.963721e-02,-2.508393e-01,1.195208e-01,1.192344e-01,3.135486e-01,-7.059112e-01,-8.885598e-02,-8.930877e-02,8.083687e-01,-3.419420e-01,9.500584e-02,7.751857e-02,9.962798e-02,9.673674e-02,6.575407e-01,-3.818333e-01,-1.077704e-01,-1.065393e-01,1.304267e-01,1.160957e-01,1.201375e-01,1.127286e-01,8.154991e-01,-3.397328e-01,8.275431e-01,-3.409475e-01,3.571850e-01,-7.643694e-01,1.805404e-01,-1.386870e-01,2.931152e-01,-4.601494e-01,-8.820432e-02,-6.229016e-02,3.141193e-01,-7.168709e-01,1.391035e-01,-6.578560e-01,8.067918e-01,-3.525305e-01,-1.281112e-01,-1.002161e-01,1.842389e-01,-7.012212e-01,-1.051121e-01,-1.134434e-01,9.563297e-02,9.533763e-02,8.407926e-01,-3.439206e-01,1.588233e-01,1.084627e-01,8.283830e-01,-3.445172e-01,6.679440e-02,-7.311769e-02,-8.453136e-02,-8.758680e-02,3.343276e-01,-7.264666e-01,8.058602e-01,-3.415429e-01,3.101112e-01,-7.155389e-01,8.094020e-01,-3.421599e-01,3.139712e-01,-7.080861e-01,8.117803e-01,-3.470500e-01,2.984885e-01,-4.412474e-01,6.933243e-01,-1.055240e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,3.553912e-01,-7.647836e-01,8.274297e-01,-3.410638e-01
125,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.546688e-01,-7.638698e-01,3.544077e-01,-7.639000e-01,7.288135e-01,-9.103075e-02,-9.540169e-02,-1.087216e-01,9.293814e-02,9.239668e-02,3.541035e-01,-7.664109e-01,-8.878576e-02,-8.966356e-02,8.314142e-01,-3.550671e-01,9.399790e-02,9.370262e-02,1.000096e-01,9.673011e-02,5.376621e-01,-3.454417e-01,-9.113370e-02,-9.147489e-02,9.347405e-02,9.324592e-02,9.122010e-02,8.799094e-02,8.346642e-01,-3.435272e-01,8.287620e-01,-3.447661e-01,3.548813e-01,-7.639312e-01,7.394851e-02,-9.272803e-02,3.634641e-01,-5.276093e-01,-9.015901e-02,-9.047070e-02,3.570611e-01,-7.640259e-01,1.578901e-01,-6.906296e-01,8.254354e-01,-3.586506e-01,-9.069709e-02,-9.089956e-02,8.428834e-02,-6.501163e-01,-9.205243e-02,-9.311011e-02,9.523196e-02,9.445064e-02,8.256199e-01,-3.468815e-01,1.623276e-01,1.092643e-01,8.290450e-01,-3.450685e-01,1.067446e-01,-6.788656e-02,-8.298279e-02,-8.705090e-02,3.549101e-01,-7.639034e-01,8.287801e-01,-3.447344e-01,3.553338e-01,-7.638357e-01,8.287506e-01,-3.447739e-01,3.561114e-01,-7.600098e-01,8.329111e-01,-3.585144e-01,3.491215e-01,-4.919811e-01,7.310727e-01,-1.115118e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,3.546206e-01,-7.639150e-01,8.287430e-01,-3.447819e-01
126,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.546688e-01,-7.638698e-01,3.544077e-01,-7.639000e-01,7.288135e-01,-9.103075e-02,-9.540169e-02,-1.087216e-01,9.293814e-02,9.239668e-02,3.541035e-01,-7.664109e-01,-8.878576e-02,-8.966356e-02,8.314142e-01,-3.550671e-01,9.399790e-02,9.370262e-02,1.000096e-01,9.673011e-02,5.376621e-01,-3.454416e-01,-9.113370e-02,-9.147489e-02,9.347405e-02,9.324592e-02,9.122010e-02,8.799095e-02,8.346642e-01,-3.435272e-01,8.287620e-01,-3.447661e-01,3.548813e-01,-7.639312e-01,7.394852e-02,-9.272797e-02,3.634640e-01,-5.276093e-01,-9.015901e-02,-9.047070e-02,3.570611e-01,-7.640259e-01,1.578901e-01,-6.906296e-01,8.254354e-01,-3.586506e-01,-9.069709e-02,-9.089956e-02,8.428830e-02,-6.501163e-01,-9.205243e-02,-9.311011e-02,9.523196e-02,9.445064e-02,8.256198e-01,-3.468815e-01,1.623276e-01,1.092643e-01,8.290450e-01,-3.450685e-01,1.067446e-01,-6.788657e-02,-8.298279e-02,-8.705090e-02,3.549101e-01,-7.639034e-01,8.287801e-01,-3.447344e-01,3.553338e-01,-7.638357e-01,8.287506e-01,-3.447739e-01,3.561114e-01,-7.600098e-01,8.329111e-01,-3.585144e-01,3.491215e-01,-4.919811e-01,7.310727e-01,-1.115118e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,3.546206e-01,-7.639150e-01,8.287430e-01,-3.447819e-01
