#time,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,driver_0003a,driver_0003b,driver_0004a,driver_0004b,Out_0014a,Out_0014b,Out_0019a,Out_0019b
11,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.147865e-01,-1.118666e-01,-8.869207e-01,3.444256e-01,-2.314609e-01,7.868732e-01,-9.358618e-02,-8.432649e-02,-3.263482e-01,5.058043e-01,-3.504374e-01,8.309470e-01,-7.624598e-01,3.517773e-01,-6.385168e-01,5.400586e-02,-1.130181e-01,-1.120693e-01,-4.184548e-01,-6.542553e-01,-1.039166e-01,-8.015793e-02,-3.123491e-02,-8.150624e-02,-3.839600e-02,-3.474224e-02,-9.451216e-02,2.065569e-02,-5.321759e-01,-5.800334e-01,-3.501593e-01,8.159233e-01,-1.346523e-02,-3.412830e-02,-7.642821e-01,3.523448e-01,8.228191e-02,-7.090532e-01,3.595811e-01,-6.426460e-01,4.272495e-01,-8.130142e-01,7.461669e-01,-6.069889e-01,6.344080e-01,-7.152662e-01,8.731092e-01,-3.916820e-01,7.179682e-01,-2.620342e-01,7.954764e-01,-7.139559e-03,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-4.189706e-01,-6.545007e-01,-5.326686e-01,-5.802572e-01
12,-1,-1,1,1,1,1,-2,-2,2,2,1,1,1,1,2,2,-1,-1,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,2,2,-1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.588873e-01,-8.789447e-02,-8.500478e-01,2.891374e-01,-2.348593e-01,7.848910e-01,1.044852e-01,7.139080e-02,-3.873842e-01,6.572548e-01,-3.513756e-01,8.097237e-01,-7.220016e-01,3.323437e-01,-6.997592e-01,1.697112e-01,-1.396638e-01,-1.357853e-01,-3.278358e-01,-5.579265e-01,-1.305104e-01,-1.302763e-01,1.797370e-01,1.270611e-01,3.410986e-02,3.022902e-02,-1.535512e-01,1.549104e-01,-4.446624e-01,-5.159149e-01,-3.425190e-01,8.394076e-01,4.005435e-02,3.787420e-02,-7.650372e-01,3.538051e-01,9.483256e-02,-6.756633e-01,3.340579e-01,-6.139385e-01,3.778508e-01,-7.575988e-01,6.877846e-01,-5.649737e-01,5.693563e-01,-6.204618e-01,8.328524e-01,-3.607840e-01,6.621202e-01,-2.494985e-01,7.886551e-01,-3.055066e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-3.283331e-01,-5.581580e-01,-4.451347e-01,-5.161365e-01
13,0,0,0,0,0,0,-2,-2,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,-2,-2,0,0,0,0,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.846769e-01,2.503200e-01,-8.130232e-01,2.407333e-01,-2.371917e-01,7.869803e-01,2.677513e-01,3.317782e-01,-3.489229e-01,8.600099e-01,-3.591158e-01,7.983249e-01,-6.860494e-01,3.153925e-01,-7.439347e-01,2.987811e-01,-6.740711e-01,2.604844e-01,-2.298424e-01,-4.670149e-01,-6.277330e-01,8.875473e-02,3.689834e-01,4.536182e-01,-4.295657e-01,4.287089e-01,-3.808982e-01,7.922105e-01,-3.582812e-01,-4.025083e-01,-3.442094e-01,8.287606e-01,-4.389076e-01,7.206620e-01,-7.653377e-01,3.560789e-01,1.243006e-01,-6.383103e-01,2.656896e-01,-4.879060e-01,3.467785e-01,-6.599187e-01,5.457026e-01,-4.558660e-01,5.141114e-01,-5.686415e-01,7.843719e-01,-3.701594e-01,5.813636e-01,-1.887275e-01,7.886521e-01,-6.464135e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-2.303253e-01,-4.672359e-01,-3.587406e-01,-4.027342e-01
14,1,1,-1,-1,-1,-1,-2,-2,2,2,-1,-1,-1,-1,2,2,1,1,-2,-2,1,1,-2,-2,1,1,1,1,-2,-2,2,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.166697e-01,2.891823e-01,-5.141783e-01,-1.637933e-02,-1.895764e-02,1.717299e-01,3.630154e-01,4.051808e-01,-3.577547e-01,8.420602e-01,9.868653e-02,2.689228e-01,-1.978662e-01,1.530778e-01,-7.609609e-01,3.232548e-01,-7.259788e-01,2.905475e-01,-7.601292e-02,-1.260697e-01,-6.428765e-01,6.628667e-02,4.468477e-01,5.471723e-01,-4.021117e-01,4.512025e-01,-3.631181e-01,8.115638e-01,-1.383439e-01,-1.112515e-01,-1.415854e-01,7.497573e-01,-4.318154e-01,7.773140e-01,-6.004536e-01,3.732481e-01,-6.945747e-02,-7.684343e-02,-7.761507e-02,-8.170288e-02,-2.144098e-03,-1.074202e-02,-7.627206e-03,-1.300537e-02,5.297149e-02,4.854189e-02,4.777146e-02,4.233938e-02,1.805665e-01,1.894734e-01,1.861194e-01,1.674282e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-7.624837e-02,-1.262560e-01,-1.384963e-01,-1.114384e-01
15,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.620361e-01,3.366706e-01,-4.168463e-01,-1.360929e-01,-3.172375e-03,9.965876e-02,4.551511e-01,4.614915e-01,-3.584367e-01,8.330526e-01,1.062725e-01,1.592246e-01,-8.235210e-02,1.043230e-01,-7.665525e-01,3.501641e-01,-7.798574e-01,3.349930e-01,1.006218e-01,9.453567e-02,-6.436921e-01,4.813724e-02,5.227462e-01,6.245026e-01,-3.530589e-01,4.341997e-01,-3.573654e-01,8.376626e-01,8.180577e-02,6.416622e-02,-9.833514e-02,7.299832e-01,-4.246306e-01,7.894529e-01,-5.277180e-01,3.616453e-01,3.169035e-02,2.942357e-02,2.571182e-02,2.068605e-02,1.620775e-02,1.563885e-02,1.401961e-02,1.149517e-02,1.967032e-02,2.098090e-02,1.945877e-02,1.546261e-02,8.414671e-02,1.001614e-01,9.642943e-02,7.328475e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.005032e-01,9.446625e-02,8.176823e-02,6.401990e-02
16,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.620361e-01,3.366706e-01,-4.168464e-01,-1.360929e-01,-3.172382e-03,9.965875e-02,4.551511e-01,4.614915e-01,-3.584368e-01,8.330527e-01,1.062725e-01,1.592244e-01,-8.235217e-02,1.043225e-01,-7.665521e-01,3.501642e-01,-7.798574e-01,3.349931e-01,1.006219e-01,9.453567e-02,-6.436920e-01,4.813715e-02,5.227462e-01,6.245026e-01,-3.530588e-01,4.341995e-01,-3.573653e-01,8.376626e-01,8.180577e-02,6.416621e-02,-9.833482e-02,7.299828e-01,-4.246306e-01,7.894529e-01,-5.277173e-01,3.616447e-01,3.169035e-02,2.942357e-02,2.571182e-02,2.068605e-02,1.620775e-02,1.563885e-02,1.401960e-02,1.149517e-02,1.967032e-02,2.098090e-02,1.945877e-02,1.546261e-02,8.414671e-02,1.001614e-01,9.642943e-02,7.328475e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.005032e-01,9.446625e-02,8.176823e-02,6.401989e-02
17,2,2,-2,-2,-2,-2,-1,-1,1,1,-2,-2,-2,-2,1,1,2,2,-1,-1,2,2,-1,-1,2,2,2,2,-1,-1,1,1,2,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.633700e-01,3.298128e-01,-4.180575e-01,-1.385142e-01,-3.827914e-03,9.888535e-02,1.081507e-01,3.045174e-01,-3.474201e-01,8.073372e-01,1.055897e-01,1.566484e-01,-8.903033e-02,6.212802e-02,-7.169250e-01,3.314691e-01,-7.867403e-01,3.198515e-01,2.212802e-01,2.209560e-01,-6.630960e-01,3.028478e-02,3.053720e-01,3.831548e-01,-4.373769e-01,4.131520e-01,-3.628293e-01,8.441513e-01,1.752180e-01,1.778377e-01,-7.828176e-02,6.786487e-01,-4.695460e-01,8.021112e-01,-4.601268e-01,2.888362e-01,2.282307e-01,2.729058e-01,2.620965e-01,2.072034e-01,4.728479e-02,5.286437e-02,5.068251e-02,4.131993e-02,2.941549e-02,3.185784e-02,3.022378e-02,2.492133e-02,8.823816e-02,1.045380e-01,1.007726e-01,7.728508e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,2.211612e-01,2.208870e-01,1.751805e-01,1.777108e-01
18,2,2,-2,-2,-2,-2,0,0,0,0,-2,-2,-2,-2,0,0,2,2,0,0,2,2,0,0,2,2,2,2,0,0,0,0,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.679994e-01,3.094900e-01,-4.181255e-01,-1.382766e-01,-4.287351e-03,9.735910e-02,-4.429212e-01,4.907272e-01,-2.710543e-01,7.719408e-01,9.878154e-02,1.050000e-01,-8.630012e-02,8.075685e-02,-6.750075e-01,3.279700e-01,-8.006795e-01,2.740181e-01,1.926129e-01,4.976017e-01,-7.076107e-01,-4.850636e-03,1.144063e-01,5.438049e-01,-7.295397e-01,3.899026e-01,-3.771590e-01,8.589612e-01,-1.590360e-01,4.983442e-01,-9.225494e-03,5.478491e-01,-5.842187e-01,7.835859e-01,-4.117821e-01,2.742756e-01,4.269808e-01,5.357679e-01,4.138572e-01,4.355659e-01,7.656391e-02,8.743042e-02,8.406884e-02,7.047171e-02,3.743264e-02,4.094178e-02,3.932785e-02,3.307423e-02,9.130631e-02,1.078854e-01,1.041416e-01,8.041986e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.924941e-01,4.975321e-01,-1.590737e-01,4.982267e-01
19,2,2,-2,-2,-2,-2,1,1,-1,-1,-2,-2,-2,-2,-1,-1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,-1,-1,2,2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-5.916701e-01,3.164418e-01,-4.204668e-01,-1.436400e-01,-6.058899e-03,9.421667e-02,-6.478096e-01,5.436353e-01,1.001023e-01,2.758391e-01,9.258783e-02,7.540503e-02,-1.043725e-01,-6.706217e-02,-1.722051e-01,1.374457e-01,-8.154194e-01,2.589728e-01,4.254732e-02,7.335388e-01,-7.027780e-01,-2.198845e-02,-1.056126e-01,7.513367e-01,-7.888794e-01,3.528890e-01,-1.711284e-01,7.519869e-01,-3.033880e-01,5.964871e-01,1.283632e-01,1.184486e-01,-7.086651e-01,7.613686e-01,-1.349554e-01,-7.697398e-02,4.484336e-01,6.450054e-01,4.759832e-01,5.092549e-01,8.080860e-02,9.671423e-02,9.384683e-02,7.868697e-02,3.803059e-02,4.236411e-02,4.120805e-02,3.498229e-02,9.131354e-02,1.081342e-01,1.045647e-01,8.092428e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,4.242605e-02,7.334724e-01,-3.034283e-01,5.964341e-01
20,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-5.137991e-01,2.957199e-01,-4.204725e-01,-1.437993e-01,-6.360364e-03,9.368157e-02,-7.611871e-01,5.691905e-01,1.052320e-01,1.655601e-01,9.225557e-02,9.267204e-02,-1.059555e-01,-9.569565e-02,-7.072267e-02,9.697938e-02,-8.086482e-01,2.543139e-01,5.264146e-02,7.737390e-01,-7.029128e-01,-2.404848e-02,-1.537210e-01,7.641078e-01,-8.224734e-01,3.488898e-01,-1.235941e-01,7.087833e-01,-3.540509e-01,6.792116e-01,9.415640e-02,9.698880e-02,-7.636813e-01,7.232861e-01,-9.084535e-02,-8.570333e-02,4.792342e-01,6.809141e-01,5.289562e-01,5.849949e-01,8.371203e-02,1.023210e-01,1.021514e-01,8.821104e-02,3.870057e-02,4.366863e-02,4.300707e-02,3.696091e-02,9.147188e-02,1.084953e-01,1.050816e-01,8.152257e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,5.252237e-02,7.736693e-01,-3.540896e-01,6.791936e-01
21,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-5.140567e-01,2.957443e-01,-4.500377e-01,-1.490763e-01,-3.624794e-02,8.805156e-02,-7.611832e-01,5.691100e-01,1.049476e-01,1.654539e-01,8.992340e-02,9.144479e-02,-1.083116e-01,-9.695102e-02,-7.101251e-02,9.689685e-02,-8.086925e-01,2.542437e-01,5.257217e-02,7.737526e-01,-7.028993e-01,-2.413230e-02,-1.538193e-01,7.641005e-01,-8.224909e-01,3.487765e-01,-1.238481e-01,7.087687e-01,-3.540906e-01,6.791677e-01,9.343824e-02,9.654104e-02,-7.637811e-01,7.231955e-01,-9.158361e-02,-8.616417e-02,4.791991e-01,6.808849e-01,5.289239e-01,5.849708e-01,8.371969e-02,1.023213e-01,1.021472e-01,8.820499e-02,3.872001e-02,4.368109e-02,4.301461e-02,3.696509e-02,9.149489e-02,1.085124e-01,1.050942e-01,8.153172e-02,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,5.248535e-02,7.737125e-01,-3.541026e-01,6.791734e-01
22,1,1,-1,-1,-1,-1,2,2,-2,-2,-1,-1,-1,-1,-2,-2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,-2,-2,1,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.443887e-01,2.266186e-01,-5.452039e-01,-4.141622e-02,-5.706215e-02,1.760354e-01,-7.653633e-01,4.707400e-01,1.053194e-01,1.541502e-01,1.108454e-01,1.311924e-01,-1.207337e-01,-1.246566e-01,-7.436438e-02,6.391616e-02,-7.419196e-01,2.053387e-01,-4.930668e-02,8.076886e-01,-6.433287e-01,-5.210078e-02,-2.395345e-01,7.230831e-01,-7.557063e-01,2.225374e-01,-7.987572e-02,5.976630e-01,-4.729133e-01,6.433380e-01,7.844235e-02,9.792227e-02,-7.159796e-01,6.062021e-01,-6.165508e-02,-8.391471e-02,1.899614e-01,4.222474e-01,8.006061e-02,4.097783e-01,1.024829e-01,1.468470e-01,1.037884e-01,1.459088e-01,9.970208e-02,1.060781e-01,1.026394e-01,1.017648e-01,2.000798e-01,2.114386e-01,2.090731e-01,1.904725e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-4.952893e-02,8.075209e-01,-4.730541e-01,6.432564e-01
23,0,0,0,0,0,0,2,2,-2,-2,0,0,0,0,-2,-2,0,0,2,2,0,0,2,2,0,0,0,0,2,2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.237745e-01,1.927194e-01,-8.488286e-01,2.678484e-01,-2.734628e-01,7.462637e-01,-7.991872e-01,3.004663e-01,1.003043e-01,1.471577e-01,-3.102797e-01,4.865414e-01,-5.858825e-01,8.075726e-02,-8.007925e-02,6.588339e-02,-7.094731e-01,1.607444e-01,-4.522857e-01,8.469174e-01,-6.037512e-01,-8.689274e-02,-4.637456e-01,6.920124e-01,-7.240037e-01,5.946747e-02,-7.864642e-02,4.734665e-01,-7.592475e-01,5.005303e-01,-3.568948e-02,8.639898e-02,-7.384096e-01,4.509469e-01,-1.379666e-01,-9.703625e-02,-4.400823e-01,7.994407e-01,-6.485169e-01,5.474011e-01,-3.805863e-01,8.511478e-01,-5.503391e-01,5.340807e-01,-2.898581e-01,7.742761e-01,-4.581131e-01,5.039740e-01,4.001558e-02,6.286927e-01,-6.958223e-02,5.036085e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-4.527306e-01,8.467291e-01,-7.596566e-01,5.003911e-01
24,-1,-1,1,1,1,1,2,2,-2,-2,1,1,1,1,-2,-2,-1,-1,2,2,-1,-1,2,2,-1,-1,-1,-1,2,2,-2,-2,-1,-1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.528030e-01,-1.437625e-01,-8.869197e-01,2.997644e-01,-2.687720e-01,7.614683e-01,-7.075863e-01,6.403486e-02,8.888147e-02,6.988643e-02,-3.046519e-01,4.957095e-01,-6.023336e-01,6.348930e-02,-9.588900e-02,-6.675249e-02,-2.598163e-01,-2.367397e-01,-6.484520e-01,7.420364e-01,-2.417166e-01,-2.302468e-01,-5.697458e-01,3.919785e-01,-4.205397e-01,-2.662900e-01,1.029469e-01,3.366659e-02,-7.880831e-01,3.640567e-01,-4.452090e-02,8.236861e-02,-3.977421e-01,-1.910203e-01,-1.219794e-01,-9.984589e-02,-5.481509e-01,8.240691e-01,-7.296350e-01,4.911475e-01,-4.739975e-01,8.023989e-01,-7.245668e-01,5.592967e-01,-2.992133e-01,8.399728e-01,-6.072891e-01,6.434029e-01,2.478032e-03,7.800193e-01,-2.437935e-01,6.919668e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.489217e-01,7.418305e-01,-7.885168e-01,3.639023e-01
25,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.352660e-01,-1.632926e-01,-9.207199e-01,3.334988e-01,-2.644809e-01,7.947613e-01,-6.995645e-01,2.113411e-02,7.464212e-02,6.018758e-02,-3.550565e-01,5.432682e-01,-6.447446e-01,7.664054e-02,-1.073708e-01,-1.168491e-01,-1.913630e-01,-2.027555e-01,-7.030985e-01,7.032666e-01,-1.917078e-01,-1.480909e-01,-6.301765e-01,3.380762e-01,-6.941906e-01,-4.818685e-01,7.869431e-03,-1.868674e-01,-8.194866e-01,3.386572e-01,-9.625829e-02,6.836569e-02,-5.723548e-01,-5.581629e-01,-1.137325e-01,-1.045628e-01,-6.373474e-01,8.289991e-01,-8.250103e-01,5.211598e-01,-5.296753e-01,8.665585e-01,-8.160699e-01,6.372958e-01,-3.479434e-01,8.795767e-01,-6.559332e-01,7.372549e-01,2.188079e-02,7.912009e-01,-2.414262e-01,7.233001e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.035935e-01,7.030421e-01,-8.199757e-01,3.385017e-01
26,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.352660e-01,-1.632926e-01,-9.207199e-01,3.334988e-01,-2.644809e-01,7.947613e-01,-6.995645e-01,2.113411e-02,7.464212e-02,6.018758e-02,-3.550565e-01,5.432682e-01,-6.447446e-01,7.664054e-02,-1.073708e-01,-1.168491e-01,-1.913630e-01,-2.027555e-01,-7.030985e-01,7.032666e-01,-1.917078e-01,-1.480909e-01,-6.301765e-01,3.380762e-01,-6.941906e-01,-4.818685e-01,7.869431e-03,-1.868674e-01,-8.194866e-01,3.386572e-01,-9.625829e-02,6.836569e-02,-5.723548e-01,-5.581629e-01,-1.137325e-01,-1.045628e-01,-6.373474e-01,8.289991e-01,-8.250103e-01,5.211598e-01,-5.296753e-01,8.665585e-01,-8.160699e-01,6.372958e-01,-3.479434e-01,8.795767e-01,-6.559332e-01,7.372549e-01,2.188079e-02,7.912009e-01,-2.414262e-01,7.233001e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.035935e-01,7.030421e-01,-8.199757e-01,3.385017e-01
27,-2,-2,2,2,2,2,1,1,-1,-1,2,2,2,2,-1,-1,-2,-2,1,1,-2,-2,1,1,-2,-2,-2,-2,1,1,-1,-1,-2,-2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-9.292536e-02,-1.548077e-01,-9.210672e-01,3.358930e-01,-2.615277e-01,8.083052e-01,-6.600996e-01,7.140055e-03,1.016796e-01,9.435110e-02,-3.860138e-01,6.593661e-01,-6.942574e-01,1.743693e-01,-1.086210e-01,-1.568033e-01,-1.837267e-01,-1.946188e-01,-6.603612e-01,6.011397e-01,-1.840472e-01,-1.419389e-01,-5.889123e-01,3.022922e-01,-6.379971e-01,-4.354951e-01,1.286661e-03,-1.719051e-01,-7.522512e-01,2.453982e-01,-1.369937e-01,1.765968e-01,-5.341305e-01,-5.068625e-01,-2.524186e-01,-7.863403e-02,-6.548293e-01,7.789069e-01,-8.068789e-01,4.473080e-01,-5.365417e-01,8.627285e-01,-8.268387e-01,5.922005e-01,-3.532117e-01,8.788794e-01,-6.632568e-01,7.266621e-01,1.906013e-02,7.918071e-01,-2.445152e-01,7.220833e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.608544e-01,6.009154e-01,-7.527502e-01,2.452419e-01
28,-2,-2,2,2,2,2,0,0,0,0,2,2,2,2,0,0,-2,-2,0,0,-2,-2,0,0,-2,-2,-2,-2,0,0,0,0,-2,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.643007e-01,-1.638220e-01,-9.215288e-01,3.378483e-01,-2.610728e-01,7.977713e-01,-6.398595e-01,1.927686e-02,-3.263964e-01,4.674863e-01,-3.507052e-01,8.518736e-01,-7.408684e-01,3.039689e-01,-6.021239e-01,5.687530e-02,-1.837110e-01,-1.910171e-01,-6.052602e-01,5.098230e-01,-1.790332e-01,-1.369056e-01,-5.570044e-01,2.645466e-01,-5.897933e-01,-3.822209e-01,-1.275582e-01,-1.767833e-01,-6.862274e-01,1.878251e-01,-3.590307e-01,7.921311e-01,-5.125092e-01,-4.691646e-01,-6.864393e-01,2.877423e-01,-6.807489e-01,7.158719e-01,-8.093659e-01,3.825497e-01,-5.452960e-01,8.607902e-01,-8.203767e-01,5.615324e-01,-3.589870e-01,8.786991e-01,-6.717448e-01,7.109303e-01,1.611773e-02,7.925087e-01,-2.479598e-01,7.206505e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.057537e-01,5.095979e-01,-6.867061e-01,1.876349e-01
29,-2,-2,2,2,2,2,-1,-1,1,1,2,2,2,2,1,1,-2,-2,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,1,1,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.375520e-01,-1.382111e-01,-9.213441e-01,3.364674e-01,-2.616356e-01,7.973630e-01,-2.244903e-01,-1.677390e-01,-3.088095e-01,4.683620e-01,-3.513359e-01,8.403296e-01,-7.496307e-01,3.249053e-01,-6.100423e-01,4.396003e-02,-1.501342e-01,-1.561976e-01,-4.083150e-01,-1.278265e-01,-1.476944e-01,-1.156288e-01,-1.895559e-01,-1.257067e-01,-3.171014e-01,-2.496706e-01,-9.769745e-02,-6.210289e-02,-4.070257e-01,-2.204509e-01,-3.552461e-01,7.939844e-01,-2.298511e-01,-2.960690e-01,-7.249210e-01,3.178693e-01,-6.310210e-01,4.299342e-01,-7.176532e-01,1.042424e-01,-5.905450e-01,7.683506e-01,-8.074613e-01,4.295167e-01,-3.823516e-01,8.708050e-01,-7.180862e-01,6.299504e-01,2.196194e-03,7.955460e-01,-2.656494e-01,7.128890e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-4.088088e-01,-1.280520e-01,-4.075040e-01,-2.206484e-01
30,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.147323e-01,-1.128681e-01,-9.212213e-01,3.347457e-01,-2.625932e-01,7.966107e-01,-9.029318e-02,-7.277673e-02,-3.231268e-01,4.992532e-01,-3.514155e-01,8.309528e-01,-7.598218e-01,3.508571e-01,-6.367229e-01,4.914307e-02,-1.137797e-01,-1.123466e-01,-5.557940e-01,-5.244982e-01,-1.036133e-01,-7.932220e-02,-4.327691e-02,-8.451186e-02,-3.743115e-02,-3.215397e-02,-9.304571e-02,1.794402e-02,-6.622145e-01,-4.469989e-01,-3.516925e-01,8.138098e-01,-1.588127e-02,-3.503599e-02,-7.646352e-01,3.513490e-01,-6.291982e-01,3.625259e-01,-7.063648e-01,6.406774e-02,-5.968267e-01,7.491109e-01,-8.099568e-01,4.159877e-01,-3.828559e-01,8.700912e-01,-7.197270e-01,6.248619e-01,2.656048e-03,7.956091e-01,-2.655354e-01,7.126680e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-5.562882e-01,-5.247236e-01,-6.626898e-01,-4.472075e-01
