#time,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,driver_0001a,driver_0001b,driver_0002a,driver_0002b,Out_0015a,Out_0015b,Out_0024a,Out_0024b,Out_0020a,Out_0020b,Out_0008a,Out_0008b
185,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9.526276e-01,-3.271687e-01,3.496335e-01,-7.665113e-01,3.727849e-01,-5.396425e-01,-5.219969e-01,-4.647088e-01,8.090270e-02,-6.909199e-01,-4.228599e-01,-6.659167e-01,2.707144e-01,-7.365940e-01,-1.131294e-01,-1.413094e-01,7.138598e-01,-6.207229e-01,7.223841e-01,-9.869620e-02,1.568357e-01,9.003578e-02,-1.901583e-01,-1.317995e-01,-1.486843e-01,-5.462258e-01,7.365147e-01,-3.595657e-01,1.041979e-01,-8.317123e-02,-1.725080e-01,-1.929470e-01,3.028604e-01,-4.564304e-01,3.872845e-01,-8.223108e-01,8.511062e-02,-1.373813e-01,4.478674e-02,-8.968887e-02,8.399448e-01,-6.033956e-01,5.491558e-01,-8.314449e-01,8.684051e-01,-5.134146e-01,6.605932e-01,-8.036583e-01,8.802588e-01,-3.384144e-01,7.452790e-01,-6.478863e-01,7.896751e-01,2.294037e-02,7.285509e-01,-2.350827e-01,8.321770e-01,-3.448057e-01,3.511391e-01,-7.631714e-01,8.288573e-01,-3.441320e-01,3.552316e-01,-7.637075e-01,8.329795e-01,-3.579170e-01,3.564547e-01,-7.598254e-01,7.310431e-01,-1.108714e-01,3.492588e-01,-4.915365e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.132860e-01,-6.217499e-01,3.864091e-01,-8.234077e-01,7.369835e-01,-3.593872e-01,3.508251e-01,-7.656890e-01
186,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9.526276e-01,-3.271687e-01,3.496335e-01,-7.665113e-01,3.727849e-01,-5.396425e-01,-5.219969e-01,-4.647088e-01,8.090270e-02,-6.909199e-01,-4.228599e-01,-6.659167e-01,2.707144e-01,-7.365940e-01,-1.131294e-01,-1.413094e-01,7.138598e-01,-6.207229e-01,7.223841e-01,-9.869620e-02,1.568357e-01,9.003578e-02,-1.901583e-01,-1.317995e-01,-1.486843e-01,-5.462258e-01,7.365147e-01,-3.595657e-01,1.041979e-01,-8.317123e-02,-1.725080e-01,-1.929470e-01,3.028604e-01,-4.564304e-01,3.872845e-01,-8.223108e-01,8.511062e-02,-1.373813e-01,4.478674e-02,-8.968887e-02,8.399448e-01,-6.033956e-01,5.491558e-01,-8.314449e-01,8.684051e-01,-5.134146e-01,6.605932e-01,-8.036583e-01,8.802588e-01,-3.384144e-01,7.452790e-01,-6.478863e-01,7.896751e-01,2.294037e-02,7.285509e-01,-2.350827e-01,8.321770e-01,-3.448057e-01,3.511391e-01,-7.631714e-01,8.288573e-01,-3.441320e-01,3.552316e-01,-7.637075e-01,8.329795e-01,-3.579170e-01,3.564547e-01,-7.598254e-01,7.310431e-01,-1.108714e-01,3.492588e-01,-4.915365e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.132860e-01,-6.217499e-01,3.864091e-01,-8.234077e-01,7.369835e-01,-3.593872e-01,3.508251e-01,-7.656890e-01
187,2,2,1,1,2,2,-2,-2,1,1,-2,-2,2,2,-1,-1,1,1,2,2,-1,-1,-2,-2,1,1,1,1,-1,-1,-2,-2,1,1,1,1,1,1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9.522211e-01,-3.254104e-01,2.686088e-01,-7.045460e-01,3.767465e-01,-6.055092e-01,-4.672394e-01,-4.344646e-01,1.325180e-01,-6.668343e-01,-3.068053e-01,-5.897318e-01,2.703848e-01,-7.386808e-01,-5.556457e-02,-2.248737e-01,6.126619e-01,-6.102237e-01,7.395700e-01,-1.379429e-01,2.688319e-01,9.101422e-02,-1.738249e-01,-9.335332e-02,-1.708622e-01,-4.340191e-01,7.028291e-01,-3.590677e-01,1.424614e-01,-1.890969e-01,-1.007044e-01,-1.737470e-01,2.652435e-01,-4.376818e-01,3.395945e-01,-7.758494e-01,6.803619e-02,-1.336939e-01,1.368819e-01,-6.058262e-02,7.876529e-01,-6.359088e-01,5.065061e-01,-8.281270e-01,8.663777e-01,-5.251770e-01,6.356732e-01,-8.147692e-01,8.805433e-01,-3.463405e-01,7.422694e-01,-6.509683e-01,7.902464e-01,1.907754e-02,7.282570e-01,-2.364433e-01,8.407654e-01,-3.450718e-01,3.307116e-01,-7.544807e-01,8.294925e-01,-3.436401e-01,3.569199e-01,-7.640246e-01,8.329116e-01,-3.578159e-01,3.566522e-01,-7.598114e-01,7.310413e-01,-1.107970e-01,3.493165e-01,-4.914812e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,6.120893e-01,-6.112504e-01,3.387201e-01,-7.769458e-01,7.033275e-01,-3.589021e-01,2.699052e-01,-7.034964e-01
188,2,2,0,0,2,2,-2,-2,0,0,-2,-2,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9.509989e-01,-3.168879e-01,2.291096e-01,-6.728791e-01,3.612626e-01,-7.586002e-01,-4.158505e-01,-4.441611e-01,1.582224e-01,-6.492199e-01,-1.056788e-01,-5.123151e-01,2.724905e-01,-7.323287e-01,2.881127e-01,-5.617535e-01,5.229937e-01,-5.782775e-01,8.198407e-01,-3.414972e-01,8.004303e-01,-3.736958e-01,-1.628393e-01,-9.893057e-02,-1.146173e-01,-4.586319e-01,7.753979e-01,-3.742305e-01,3.009066e-01,-7.110375e-01,4.159154e-02,-1.504369e-01,2.357665e-01,-4.266204e-01,2.832245e-01,-6.960603e-01,1.657169e-01,-2.413175e-01,7.662791e-01,-2.773067e-01,7.197144e-01,-6.753894e-01,4.492808e-01,-8.219295e-01,8.630820e-01,-5.413718e-01,6.007477e-01,-8.252149e-01,8.807678e-01,-3.577400e-01,7.342201e-01,-6.572229e-01,7.911333e-01,1.327615e-02,7.274109e-01,-2.392751e-01,8.610258e-01,-3.428182e-01,3.095227e-01,-7.448542e-01,8.296794e-01,-3.427282e-01,3.592149e-01,-7.643688e-01,8.328471e-01,-3.575126e-01,3.570529e-01,-7.597630e-01,7.310349e-01,-1.105757e-01,3.494494e-01,-4.913387e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,5.224216e-01,-5.793001e-01,2.823542e-01,-6.971575e-01,7.759161e-01,-3.740141e-01,2.307388e-01,-6.717913e-01
189,2,2,-1,-1,2,2,-2,-2,-1,-1,-2,-2,2,2,1,1,-1,-1,2,2,1,1,-2,-2,-1,-1,-1,-1,1,1,-2,-2,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9.509561e-01,-3.180115e-01,-8.216787e-02,-2.526245e-01,3.590662e-01,-7.631779e-01,-2.550711e-01,-1.658687e-01,-3.519450e-03,-2.360439e-01,-1.132647e-02,-2.520292e-01,2.719310e-01,-7.322216e-01,3.151884e-01,-5.813208e-01,-1.114359e-01,-3.938811e-01,8.191474e-01,-3.419507e-01,8.118303e-01,-3.662460e-01,-1.369951e-01,-8.691076e-02,-1.901167e-01,-1.026729e-01,1.702493e-01,-1.432998e-01,3.228653e-01,-7.399299e-01,5.807859e-02,-1.255533e-01,-1.316019e-01,-1.329664e-01,-1.099659e-01,-4.171451e-01,-6.506463e-03,1.070436e-01,7.651051e-01,-2.401637e-01,4.382706e-01,-6.371244e-01,1.767879e-01,-7.319118e-01,7.739513e-01,-5.886169e-01,4.695258e-01,-8.181037e-01,8.752310e-01,-3.825265e-01,6.591429e-01,-7.023861e-01,7.944320e-01,-1.231507e-03,7.203333e-01,-2.576376e-01,6.566477e-01,-3.830521e-01,1.811444e-01,-7.010095e-01,8.409301e-01,-3.440361e-01,3.570127e-01,-7.642423e-01,8.325831e-01,-3.583866e-01,3.562044e-01,-7.599438e-01,7.310719e-01,-1.110864e-01,3.491062e-01,-4.916589e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-1.120089e-01,-3.949060e-01,-1.108370e-01,-4.182425e-01,1.708610e-01,-1.429378e-01,-8.028761e-02,-2.511357e-01
190,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9.506420e-01,-3.196122e-01,-1.011930e-01,-1.102385e-01,3.572196e-01,-7.654303e-01,-1.661006e-02,3.350372e-03,8.286924e-02,-4.553592e-02,9.693513e-02,-5.374184e-03,2.714347e-01,-7.322075e-01,3.584703e-01,-5.646414e-01,-5.150727e-01,-5.614113e-01,8.208458e-01,-3.487431e-01,8.316095e-01,-3.663268e-01,-1.058508e-01,-1.071908e-01,-1.047469e-01,-1.020789e-01,6.267001e-02,-9.208395e-02,3.473650e-01,-7.706326e-01,9.346392e-02,-9.042347e-02,-6.652925e-02,-3.677208e-02,-3.888770e-01,-6.348996e-01,4.411012e-02,6.540090e-02,7.395972e-01,-1.591909e-01,3.655919e-01,-6.364679e-01,9.383940e-02,-7.101182e-01,7.509893e-01,-5.988270e-01,4.350344e-01,-8.132901e-01,8.735995e-01,-3.859690e-01,6.404257e-01,-7.114723e-01,7.949483e-01,-2.940206e-03,7.188574e-01,-2.602871e-01,5.268689e-01,-3.389142e-01,7.606980e-02,-6.467288e-01,8.224181e-01,-3.480556e-01,3.547712e-01,-7.641245e-01,8.333160e-01,-3.591638e-01,3.552300e-01,-7.600543e-01,7.310939e-01,-1.117307e-01,3.488428e-01,-4.920962e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-5.156459e-01,-5.624382e-01,-3.897534e-01,-6.359997e-01,6.328769e-02,-9.171808e-02,-9.924519e-02,-1.086145e-01
191,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9.506420e-01,-3.196122e-01,-1.011930e-01,-1.102384e-01,3.572196e-01,-7.654303e-01,-1.661006e-02,3.350376e-03,8.286924e-02,-4.553592e-02,9.693513e-02,-5.374182e-03,2.714347e-01,-7.322075e-01,3.584703e-01,-5.646414e-01,-5.150727e-01,-5.614113e-01,8.208458e-01,-3.487431e-01,8.316095e-01,-3.663268e-01,-1.058508e-01,-1.071908e-01,-1.047469e-01,-1.020789e-01,6.267006e-02,-9.208362e-02,3.473650e-01,-7.706326e-01,9.346392e-02,-9.042347e-02,-6.652925e-02,-3.677208e-02,-3.888770e-01,-6.348996e-01,4.411013e-02,6.540092e-02,7.395972e-01,-1.591909e-01,3.655919e-01,-6.364679e-01,9.383940e-02,-7.101182e-01,7.509893e-01,-5.988270e-01,4.350344e-01,-8.132901e-01,8.735995e-01,-3.859690e-01,6.404257e-01,-7.114723e-01,7.949483e-01,-2.940206e-03,7.188574e-01,-2.602871e-01,5.268685e-01,-3.389138e-01,7.606956e-02,-6.467286e-01,8.224179e-01,-3.480556e-01,3.547712e-01,-7.641245e-01,8.333160e-01,-3.591638e-01,3.552300e-01,-7.600543e-01,7.310939e-01,-1.117307e-01,3.488428e-01,-4.920962e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-5.156459e-01,-5.624382e-01,-3.897534e-01,-6.359997e-01,6.328773e-02,-9.171781e-02,-9.924517e-02,-1.086145e-01
192,1,1,-2,-2,1,1,-1,-1,-2,-2,-1,-1,1,1,2,2,-2,-2,1,1,2,2,-1,-1,-2,-2,-2,-2,2,2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.138353e-01,-3.027523e-01,-1.008597e-01,-1.216086e-01,3.160838e-01,-7.228386e-01,4.705100e-02,5.600115e-02,2.606671e-01,1.558877e-01,2.223210e-01,1.510419e-02,2.567502e-01,-6.811396e-01,3.621372e-01,-6.214891e-01,-4.278677e-01,-4.982693e-01,7.977890e-01,-3.544877e-01,8.406521e-01,-3.645605e-01,-8.204316e-02,-1.648408e-01,-6.334010e-02,-9.689353e-02,7.148467e-02,-5.298734e-02,3.229053e-01,-7.616117e-01,1.302681e-01,-2.152196e-01,1.308758e-01,1.217379e-01,-3.062727e-01,-5.415745e-01,5.006322e-02,7.301464e-02,7.507336e-01,-1.769208e-01,3.414838e-01,-6.104091e-01,1.028793e-01,-6.772837e-01,6.945909e-01,-5.586113e-01,3.854202e-01,-7.590402e-01,8.338232e-01,-3.549090e-01,5.754449e-01,-6.199850e-01,7.880195e-01,-2.691473e-02,6.654743e-01,-2.487083e-01,4.870043e-01,-2.994731e-01,6.553001e-02,-6.116059e-01,7.927109e-01,-3.497339e-01,3.263914e-01,-7.251717e-01,8.137886e-01,-3.472203e-01,3.103589e-01,-7.067723e-01,6.931863e-01,-1.056426e-01,2.983912e-01,-4.413652e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-4.284399e-01,-4.992755e-01,-3.071513e-01,-5.426719e-01,7.211235e-02,-5.262611e-02,-9.895495e-02,-1.200798e-01
193,0,0,-2,-2,0,0,0,0,-2,-2,0,0,0,0,2,2,-2,-2,0,0,2,2,0,0,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,-2,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.861787e-01,-2.935375e-01,-9.794597e-02,-1.385212e-01,2.865952e-01,-6.876609e-01,5.753380e-01,-9.747881e-02,5.523201e-01,3.099152e-01,7.630584e-01,-3.877803e-01,2.465278e-01,-6.421055e-01,3.447937e-01,-7.668946e-01,-3.528274e-01,-3.961155e-01,7.888589e-01,-3.635466e-01,8.528898e-01,-3.532027e-01,2.235263e-01,-4.334264e-01,6.030106e-02,-8.153395e-02,7.924651e-02,-4.585228e-02,3.040971e-01,-7.441096e-01,2.840975e-01,-6.973566e-01,3.828095e-01,2.421256e-01,-2.204186e-01,-4.626166e-01,1.380477e-01,9.063721e-02,8.391897e-01,-3.985875e-01,2.678711e-01,-4.858553e-01,1.273142e-01,-6.380134e-01,5.504977e-01,-4.524496e-01,3.487922e-01,-6.609396e-01,7.846924e-01,-3.674954e-01,5.166549e-01,-5.668168e-01,7.882727e-01,-6.292317e-02,5.813933e-01,-1.880371e-01,4.787187e-01,-3.034433e-01,8.580807e-02,-5.937143e-01,7.897295e-01,-3.693578e-01,2.997717e-01,-6.969887e-01,7.881475e-01,-2.869298e-01,2.801780e-01,-6.571237e-01,6.062220e-01,-6.276699e-02,3.022485e-01,-4.116396e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.533971e-01,-3.971265e-01,-2.213074e-01,-4.637184e-01,7.999282e-02,-4.541319e-02,-9.605944e-02,-1.370666e-01
194,-1,-1,-2,-2,-1,-1,1,1,-2,-2,1,1,-1,-1,2,2,-2,-2,-1,-1,2,2,1,1,-2,-2,-2,-2,2,2,1,1,-2,-2,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.492554e-01,8.739453e-02,-8.404393e-02,-6.065831e-02,-4.487472e-02,-2.568785e-01,6.536819e-01,-1.398895e-01,6.078027e-01,4.140616e-01,7.832931e-01,-4.332326e-01,8.624632e-02,-1.803506e-01,3.454534e-01,-7.692023e-01,-1.304251e-01,-1.049306e-01,1.926792e-01,-1.384931e-01,6.575576e-01,-3.887736e-01,2.766263e-01,-4.872876e-01,7.090161e-02,-7.486494e-02,9.695083e-02,7.825058e-02,1.802963e-01,-7.001851e-01,3.082054e-01,-7.307147e-01,5.282414e-01,3.377587e-01,-6.842966e-02,-1.196392e-01,1.647870e-01,1.029928e-01,8.479805e-01,-3.897806e-01,-7.591993e-02,-7.806769e-02,-6.780501e-02,-7.506926e-02,-7.188436e-03,-9.986298e-03,-1.288115e-03,-9.376736e-03,4.874335e-02,4.470505e-02,5.386034e-02,4.966409e-02,1.868681e-01,1.685628e-01,1.811218e-01,1.901142e-01,1.310191e-01,1.163064e-01,-1.269570e-01,-9.976968e-02,1.195483e-01,1.190949e-01,-1.073251e-01,-1.057113e-01,1.185895e-01,1.173929e-01,-1.056573e-01,-1.055469e-01,1.122629e-01,1.022556e-01,-9.991075e-02,-1.005884e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-1.310277e-01,-1.054651e-01,-6.927024e-02,-1.203997e-01,9.710023e-02,7.833152e-02,-8.309992e-02,-6.007129e-02
195,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.602680e-01,1.478848e-01,-8.321521e-02,-8.683599e-02,-9.128711e-02,-1.074533e-01,7.260040e-01,-1.590570e-01,6.590669e-01,4.900214e-01,8.245933e-01,-4.445306e-01,4.764099e-02,-8.507807e-02,3.467795e-01,-7.658395e-01,8.872669e-02,7.042667e-02,9.122809e-02,-9.216478e-02,5.457228e-01,-3.553374e-01,3.458493e-01,-5.506545e-01,1.074258e-01,-6.912446e-02,9.890661e-02,9.645267e-02,8.840559e-02,-6.520215e-01,3.282239e-01,-7.867144e-01,6.224736e-01,4.118339e-01,1.034465e-01,9.748425e-02,1.705571e-01,1.062664e-01,8.331027e-01,-3.813266e-01,2.759127e-02,2.310170e-02,3.211638e-02,3.066366e-02,1.482972e-02,1.258635e-02,1.633169e-02,1.613754e-02,1.986705e-02,1.601266e-02,1.974471e-02,2.123270e-02,9.665823e-02,7.358538e-02,8.421177e-02,1.003119e-01,9.519824e-02,9.440464e-02,-8.835093e-02,-8.906290e-02,9.376673e-02,9.304756e-02,-8.933381e-02,-8.921259e-02,9.186105e-02,8.918531e-02,-8.845759e-02,-8.614037e-02,8.177459e-02,6.053211e-02,-7.913030e-02,-5.906862e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,8.824502e-02,7.002546e-02,1.027818e-01,9.691918e-02,9.902089e-02,9.640231e-02,-8.257772e-02,-8.661910e-02
196,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.602680e-01,1.478848e-01,-8.321521e-02,-8.683599e-02,-9.128712e-02,-1.074533e-01,7.260040e-01,-1.590570e-01,6.590669e-01,4.900214e-01,8.245933e-01,-4.445306e-01,4.764098e-02,-8.507808e-02,3.467795e-01,-7.658395e-01,8.872669e-02,7.042667e-02,9.122805e-02,-9.216504e-02,5.457231e-01,-3.553378e-01,3.458493e-01,-5.506545e-01,1.074258e-01,-6.912446e-02,9.890661e-02,9.645267e-02,8.840578e-02,-6.520217e-01,3.282239e-01,-7.867144e-01,6.224736e-01,4.118339e-01,1.034465e-01,9.748425e-02,1.705571e-01,1.062664e-01,8.331029e-01,-3.813266e-01,2.759127e-02,2.310170e-02,3.211638e-02,3.066366e-02,1.482972e-02,1.258635e-02,1.633169e-02,1.613754e-02,1.986705e-02,1.601266e-02,1.974471e-02,2.123270e-02,9.665823e-02,7.358538e-02,8.421177e-02,1.003119e-01,9.519824e-02,9.440464e-02,-8.835093e-02,-8.906290e-02,9.376673e-02,9.304756e-02,-8.933381e-02,-8.921259e-02,9.186105e-02,8.918531e-02,-8.845759e-02,-8.614037e-02,8.177459e-02,6.053211e-02,-7.913030e-02,-5.906862e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,8.824502e-02,7.002546e-02,1.027818e-01,9.691918e-02,9.902089e-02,9.640231e-02,-8.257772e-02,-8.661910e-02
197,-2,-2,-1,-1,-2,-2,2,2,-1,-1,2,2,-2,-2,1,1,-1,-1,-2,-2,1,1,2,2,-1,-1,-1,-1,1,1,2,2,-1,-1,-1,-1,-1,-1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.606020e-01,1.494359e-01,-7.543602e-02,-1.313900e-01,-9.349256e-02,-1.183827e-01,7.665834e-01,-2.657102e-01,5.010249e-01,1.076407e-01,8.403208e-01,-5.329402e-01,4.738251e-02,-8.564169e-02,3.159998e-01,-7.268590e-01,2.296866e-01,1.937041e-01,9.783885e-02,-4.311780e-02,4.907131e-01,-3.037115e-01,3.278924e-01,-6.288849e-01,1.313417e-01,-1.743131e-01,1.188073e-01,1.288875e-01,6.779092e-02,-6.087755e-01,2.868188e-01,-7.948895e-01,4.103065e-01,2.329843e-01,2.404945e-01,1.904884e-01,2.918700e-01,8.979962e-02,7.976364e-01,-4.030859e-01,2.761391e-01,2.209283e-01,2.320085e-01,2.768136e-01,5.432603e-02,4.564621e-02,4.885267e-02,5.546505e-02,3.188881e-02,2.687109e-02,3.032001e-02,3.316333e-02,1.016622e-01,7.830443e-02,8.879732e-02,1.052713e-01,7.608565e-02,9.304221e-02,-6.085850e-02,-8.744879e-02,9.304043e-02,9.245196e-02,-8.913140e-02,-8.925801e-02,9.137577e-02,8.879220e-02,-8.858392e-02,-8.629146e-02,8.145446e-02,6.026763e-02,-7.928268e-02,-5.921289e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,2.292057e-01,1.933025e-01,2.398299e-01,1.899228e-01,1.189287e-01,1.287944e-01,-7.490288e-02,-1.312162e-01
198,-2,-2,0,0,-2,-2,2,2,0,0,2,2,-2,-2,0,0,0,0,-2,-2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.604154e-01,1.494000e-01,2.793338e-01,-4.099967e-01,-9.638494e-02,-1.358596e-01,7.848878e-01,-5.844473e-01,7.092990e-01,-4.468448e-01,7.924004e-01,-8.065678e-01,4.691411e-02,-8.663933e-02,2.946878e-01,-6.839138e-01,4.885217e-01,1.838191e-01,9.850299e-02,-3.679938e-02,4.836428e-01,-3.133299e-01,2.644756e-01,-8.009405e-01,2.919226e-01,-6.626781e-01,5.459459e-01,-5.570272e-03,8.112131e-02,-5.974195e-01,2.493236e-01,-7.938208e-01,5.651218e-01,9.803967e-02,5.854977e-01,-1.273359e-01,7.904804e-01,-2.768062e-01,7.803410e-01,-4.175192e-01,5.534720e-01,4.305944e-01,4.673261e-01,4.484087e-01,9.367157e-02,7.900645e-02,8.169527e-02,9.357699e-02,4.292669e-02,3.676280e-02,4.018898e-02,4.417593e-02,1.060095e-01,8.235653e-02,9.284531e-02,1.096175e-01,1.043658e-01,9.967041e-02,8.902385e-02,-6.837379e-02,9.643607e-02,9.434300e-02,-8.306672e-02,-8.649196e-02,9.247602e-02,8.946138e-02,-8.710627e-02,-8.542572e-02,8.187877e-02,6.054771e-02,-7.874176e-02,-5.885678e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,4.880400e-01,1.834180e-01,5.848334e-01,-1.279010e-01,5.461004e-01,-5.629384e-03,2.798457e-01,-4.098297e-01
