#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0022a,CK_0022b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0035a,CK_0035b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0022a,Vout_0022b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0035a,Vout_0035b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0014a,driver_0014b,driver_0015a,driver_0015b,driver_0021a,driver_0021b,driver_0023a,driver_0023b,driver_0033a,driver_0033b,driver_0034a,driver_0034b,Out_0006a,Out_0006b,Out_0003a,Out_0003b
488,0,0,0,0,0,0,-2,-2,0,0,0,0,-2,-2,0,0,2,2,0,0,0,0,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,0,0,-2,-2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-4.379621e-01,3.650859e-01,-1.424303e-01,6.088975e-01,-4.343818e-01,6.682262e-01,-6.982328e-02,8.344359e-02,-1.871990e-01,8.038773e-01,-5.795897e-01,8.748722e-01,9.737351e-02,9.329158e-02,7.683409e-03,5.608895e-01,-8.308121e-01,5.493906e-01,-7.205992e-01,7.360936e-01,-6.648372e-01,5.071177e-01,-5.104491e-01,3.546576e-01,-7.512422e-01,4.863912e-01,-6.250409e-01,6.906092e-01,-1.279001e-01,-8.074870e-02,9.044714e-02,6.751141e-01,-8.680149e-02,-8.471185e-02,-2.834129e-01,7.378850e-01,-4.044724e-01,7.601847e-01,-3.045060e-01,7.284251e-01,-4.937806e-02,7.982725e-02,-7.172276e-01,3.810167e-01,-7.224419e-01,7.653370e-01,9.038844e-02,9.428898e-02,-7.538523e-01,2.927522e-01,-6.902017e-01,5.419503e-01,-7.561132e-01,4.647453e-01,-7.182860e-01,8.585453e-01,-6.588142e-01,8.924158e-01,-7.190876e-01,6.625422e-01,-6.911766e-01,8.141503e-01,-8.214640e-01,5.016519e-01,-7.516961e-01,6.504081e-01,-8.303213e-01,2.908550e-01,-6.894178e-01,2.510533e-01,-7.037179e-01,-5.373920e-02,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-5.804389e-01,8.749404e-01,-4.340211e-01,6.684960e-01
489,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,2,2,1,1,1,1,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,1,1,-2,-2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.157650e-01,-7.229781e-02,2.471448e-01,2.804697e-01,1.515310e-01,4.526954e-01,-8.938675e-02,-6.217936e-02,2.180547e-01,2.980475e-01,1.247976e-01,4.404666e-01,9.340781e-02,7.867359e-02,1.401107e-01,1.482619e-01,-8.467977e-01,6.078390e-01,-7.207354e-01,8.084798e-01,-7.378726e-01,5.022728e-01,-5.105085e-01,3.552076e-01,-7.651447e-01,4.568642e-01,-6.295184e-01,6.870776e-01,-1.583013e-01,-8.674569e-02,9.061292e-02,6.724051e-01,-9.100236e-02,-9.175382e-02,-2.812434e-01,7.436608e-01,-3.968050e-01,7.934545e-01,-3.041905e-01,7.299559e-01,-5.275683e-02,7.915291e-02,-7.167415e-01,3.623485e-01,-7.756363e-01,7.829953e-01,8.805087e-02,9.114610e-02,-7.583807e-01,3.090746e-01,-7.048056e-01,5.708166e-01,-7.666203e-01,5.614206e-01,-7.568592e-01,8.316603e-01,-2.890789e-01,8.483249e-01,-4.237922e-01,6.851187e-01,-5.401292e-01,8.776671e-01,-7.723022e-01,5.689217e-01,-7.075106e-01,6.829751e-01,-8.270092e-01,3.510512e-01,-6.840369e-01,2.624815e-01,-7.078416e-01,-2.316089e-02,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,1.238739e-01,4.404836e-01,1.518880e-01,4.529632e-01
490,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-4.154199e-02,7.478483e-02,1.846922e-01,1.510154e-01,5.263940e-01,5.894543e-01,-8.533753e-02,-7.419703e-02,1.687226e-01,1.886125e-01,3.808884e-01,6.470450e-01,9.733118e-02,1.048836e-01,1.181462e-01,1.402967e-01,-8.195193e-01,6.939700e-01,-7.258788e-01,8.776374e-01,-8.341943e-01,5.441137e-01,-5.104744e-01,3.554781e-01,-7.994529e-01,4.544562e-01,-6.336741e-01,6.837509e-01,-2.078902e-01,-9.420209e-02,9.075263e-02,6.692172e-01,-9.221020e-02,-9.009270e-02,-2.729888e-01,7.615559e-01,-3.883940e-01,8.268497e-01,-2.994948e-01,7.316393e-01,-1.003233e-01,7.348925e-02,-7.187035e-01,3.606821e-01,-8.327229e-01,8.103375e-01,8.692795e-02,9.225194e-02,-7.644203e-01,3.293296e-01,-7.085215e-01,5.844123e-01,-8.288133e-01,6.648077e-01,-8.004384e-01,7.984846e-01,-1.332036e-01,8.050133e-01,-3.527247e-01,6.866568e-01,-4.668755e-01,8.679360e-01,-7.566852e-01,5.808027e-01,-6.704499e-01,6.943069e-01,-8.246825e-01,3.606843e-01,-6.771590e-01,2.674255e-01,-7.088347e-01,-1.850668e-02,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,3.798997e-01,6.470965e-01,5.268576e-01,5.898042e-01
491,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-4.154199e-02,7.478484e-02,1.846922e-01,1.510154e-01,5.263940e-01,5.894543e-01,-8.533753e-02,-7.419704e-02,1.687226e-01,1.886125e-01,3.808884e-01,6.470450e-01,9.733118e-02,1.048836e-01,1.181462e-01,1.402967e-01,-8.195193e-01,6.939700e-01,-7.258788e-01,8.776374e-01,-8.341944e-01,5.441139e-01,-5.104743e-01,3.554780e-01,-7.994531e-01,4.544564e-01,-6.336741e-01,6.837509e-01,-2.078904e-01,-9.420211e-02,9.075265e-02,6.692172e-01,-9.221021e-02,-9.009271e-02,-2.729888e-01,7.615559e-01,-3.883940e-01,8.268497e-01,-2.994948e-01,7.316393e-01,-1.003232e-01,7.348926e-02,-7.187036e-01,3.606822e-01,-8.327229e-01,8.103375e-01,8.692795e-02,9.225194e-02,-7.644203e-01,3.293296e-01,-7.085215e-01,5.844123e-01,-8.288132e-01,6.648078e-01,-8.004384e-01,7.984845e-01,-1.332036e-01,8.050134e-01,-3.527247e-01,6.866567e-01,-4.668755e-01,8.679360e-01,-7.566851e-01,5.808026e-01,-6.704499e-01,6.943069e-01,-8.246824e-01,3.606842e-01,-6.771590e-01,2.674255e-01,-7.088346e-01,-1.850676e-02,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,3.798997e-01,6.470965e-01,5.268576e-01,5.898042e-01
492,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,1,1,2,2,2,2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,2,2,-1,-1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.101220e-02,5.810613e-02,1.734990e-01,1.391605e-01,4.655521e-01,5.055647e-01,-9.836107e-02,-1.088558e-01,1.614190e-01,1.792136e-01,3.268300e-01,6.016247e-01,1.190924e-01,1.440424e-01,9.768902e-02,1.357310e-01,-7.508086e-01,6.892735e-01,-7.031185e-01,9.010894e-01,-8.445928e-01,5.188160e-01,-4.162660e-01,2.705643e-01,-7.323769e-01,2.776700e-01,-5.575229e-01,6.523909e-01,-3.244065e-01,-5.368967e-02,1.840411e-01,5.082445e-01,-1.152924e-01,-1.033083e-01,-2.615232e-01,7.618245e-01,-3.052014e-01,7.780540e-01,-3.286656e-01,7.116244e-01,-1.218227e-01,1.787193e-01,-6.407812e-01,2.986288e-01,-8.439319e-01,7.872988e-01,1.124647e-01,1.211006e-01,-6.915012e-01,3.254524e-01,-6.148246e-01,5.323519e-01,-7.909412e-01,7.163406e-01,-7.724560e-01,7.043860e-01,-1.526517e-01,7.900341e-01,-3.112183e-01,5.873562e-01,-4.520805e-01,7.971477e-01,-6.540363e-01,4.890391e-01,-5.954910e-01,6.270195e-01,-7.383226e-01,2.808216e-01,-6.356578e-01,2.289454e-01,-6.568558e-01,-2.789850e-02,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,3.259174e-01,6.015557e-01,4.658220e-01,5.056904e-01
493,-2,-2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.051064e-01,2.076526e-02,1.615946e-01,1.295244e-01,3.975843e-01,4.271622e-01,-5.993283e-01,9.426039e-02,1.487959e-01,1.663412e-01,2.534900e-01,5.457194e-01,-2.874891e-01,4.944249e-01,-1.249820e-02,1.193989e-01,-6.935919e-01,6.924699e-01,-6.887466e-01,9.142008e-01,-9.218835e-01,5.547672e-01,-4.034735e-01,2.929382e-01,-6.393443e-01,1.409906e-01,-4.451839e-01,5.560424e-01,-7.194539e-01,2.745751e-01,1.653816e-01,4.831359e-01,-6.881064e-01,3.040171e-01,-2.824657e-01,7.598723e-01,-3.067453e-01,7.542087e-01,-3.841736e-01,7.398958e-01,-3.376088e-01,8.010915e-01,-5.554971e-01,2.839840e-01,-8.714836e-01,6.805183e-01,-3.609151e-01,7.883073e-01,-6.719305e-01,3.095144e-01,-5.799918e-01,5.045920e-01,-7.392164e-01,8.973204e-01,-6.789297e-01,5.746182e-01,-1.842735e-01,7.911546e-01,-2.647001e-01,5.588592e-01,-4.442014e-01,7.005994e-01,-6.328523e-01,4.492447e-01,-4.988202e-01,5.198519e-01,-6.594758e-01,2.984298e-01,-5.807031e-01,1.977336e-01,-6.530146e-01,8.507098e-03,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.524995e-01,5.454927e-01,3.975014e-01,4.272038e-01
494,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,-2,-2,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,2,1,1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9.364068e-02,5.236624e-03,1.248311e-01,9.574573e-02,2.245195e-01,1.805164e-01,-6.155535e-01,8.187782e-02,1.259955e-01,1.322087e-01,1.501899e-01,2.183094e-01,-2.926066e-01,5.057302e-01,-3.022259e-02,1.070329e-01,2.366703e-02,4.713860e-01,-2.649058e-01,8.116581e-01,-8.277211e-01,3.923112e-01,-1.583350e-01,-6.928044e-02,-3.209984e-01,-2.822195e-01,-5.798909e-02,1.273908e-01,-7.255214e-01,3.167901e-01,3.015379e-01,1.056218e-01,-7.244927e-01,3.314945e-01,1.534351e-01,3.307366e-01,9.626911e-02,2.777287e-01,-1.020869e-01,-2.644284e-03,-3.685342e-01,8.206625e-01,-1.608543e-02,3.021678e-02,-6.585313e-01,5.442546e-01,-3.464670e-01,7.931744e-01,-1.635776e-01,1.681400e-01,-1.382443e-01,5.431828e-02,-5.073074e-01,8.568724e-01,-4.409549e-01,4.925546e-03,5.154432e-02,1.101864e-01,1.034153e-01,1.039393e-01,-3.220619e-02,2.424820e-02,-4.451480e-03,1.335639e-02,-7.775916e-02,-3.126085e-02,-5.639469e-02,-3.952550e-02,-1.794178e-01,-1.359514e-01,-1.682939e-01,-1.422439e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,1.499061e-01,2.181044e-01,2.242749e-01,1.804068e-01
495,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.970065e-02,-5.551029e-02,9.421194e-02,7.065077e-02,1.135381e-02,9.745979e-03,-6.574323e-01,1.001959e-01,9.896959e-02,1.012023e-01,-1.342768e-02,6.748019e-03,-3.607811e-01,5.609996e-01,-9.827164e-02,8.236298e-02,4.631620e-01,6.458243e-01,-1.440858e-01,7.326492e-01,-7.656744e-01,4.014312e-01,-1.399273e-01,-9.557927e-02,-6.171769e-01,-5.422780e-01,1.955216e-01,2.988841e-01,-7.712965e-01,3.582765e-01,2.707643e-01,1.317519e-01,-7.637288e-01,3.567726e-01,3.718265e-01,5.830189e-01,1.098541e-01,1.609031e-01,-2.902688e-01,-3.230627e-01,-3.594756e-01,8.321769e-01,2.685391e-01,2.234568e-01,-5.005354e-01,4.130543e-01,-3.459053e-01,8.325999e-01,-6.165210e-02,1.167270e-01,-3.360711e-01,-2.078652e-01,-4.221904e-01,8.356920e-01,-5.194803e-01,-4.596515e-01,-3.697007e-02,-9.394843e-03,-1.366691e-03,4.906186e-04,-1.855702e-02,-1.018407e-02,-5.856763e-03,-3.759766e-03,-2.137030e-02,-1.921133e-02,-1.623238e-02,-1.239483e-02,-8.449313e-02,-9.833296e-02,-9.382806e-02,-7.121282e-02,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-1.356286e-02,6.704092e-03,1.127180e-02,9.743434e-03
496,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.970051e-02,-5.551026e-02,9.421193e-02,7.065075e-02,1.135381e-02,9.745985e-03,-6.574318e-01,1.001957e-01,9.896958e-02,1.012023e-01,-1.342768e-02,6.748027e-03,-3.607811e-01,5.609996e-01,-9.827173e-02,8.236297e-02,4.631618e-01,6.458240e-01,-1.440871e-01,7.326515e-01,-7.656753e-01,4.014309e-01,-1.399272e-01,-9.557917e-02,-6.171768e-01,-5.422784e-01,1.955215e-01,2.988840e-01,-7.712958e-01,3.582764e-01,2.707643e-01,1.317520e-01,-7.637283e-01,3.567724e-01,3.718258e-01,5.830187e-01,1.098543e-01,1.609039e-01,-2.902690e-01,-3.230629e-01,-3.594757e-01,8.321775e-01,2.685391e-01,2.234567e-01,-5.005378e-01,4.130566e-01,-3.459054e-01,8.326001e-01,-6.165184e-02,1.167288e-01,-3.360713e-01,-2.078653e-01,-4.221903e-01,8.356927e-01,-5.194813e-01,-4.596510e-01,-3.697010e-02,-9.394814e-03,-1.366720e-03,4.906407e-04,-1.855702e-02,-1.018405e-02,-5.856766e-03,-3.759749e-03,-2.137029e-02,-1.921130e-02,-1.623237e-02,-1.239479e-02,-8.449309e-02,-9.833290e-02,-9.382803e-02,-7.121277e-02,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-1.356286e-02,6.704095e-03,1.127180e-02,9.743435e-03
497,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,2,2,-1,-1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.501864e-01,-4.513604e-02,1.367980e-01,1.215072e-01,-4.449994e-02,-5.191445e-02,-7.002109e-01,1.853000e-01,1.316337e-01,1.445517e-01,-6.660279e-02,-4.136880e-02,-3.780172e-01,6.611584e-01,-1.286620e-01,1.942589e-01,4.155479e-01,6.145769e-01,-1.337837e-01,6.915655e-01,-7.338896e-01,3.813185e-01,-1.406978e-01,-9.727827e-02,-5.566060e-01,-4.919583e-01,2.037286e-01,3.078546e-01,-7.780672e-01,3.571035e-01,2.706906e-01,1.317697e-01,-7.643894e-01,3.589615e-01,3.244218e-01,5.286969e-01,1.103218e-01,1.623792e-01,-2.969292e-01,-3.311240e-01,-3.562898e-01,8.295872e-01,2.771459e-01,2.304750e-01,-4.543503e-01,3.577426e-01,-3.444629e-01,8.407199e-01,-6.646351e-02,8.703362e-02,-3.429701e-01,-2.125976e-01,-4.059301e-01,8.087162e-01,-4.566433e-01,-4.007495e-01,-2.487077e-01,-2.124805e-01,-1.934398e-01,-1.521762e-01,-5.215000e-02,-4.269193e-02,-3.453611e-02,-2.579388e-02,-3.077873e-02,-2.838530e-02,-2.442911e-02,-1.907122e-02,-8.802935e-02,-1.017926e-01,-9.699908e-02,-7.393799e-02,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.674554e-02,-4.140467e-02,-4.455754e-02,-5.190342e-02
498,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.831650e-01,3.109879e-01,-2.745663e-01,4.769549e-01,-6.129839e-01,1.669788e-01,-7.468747e-01,3.155832e-01,-3.158457e-01,8.067544e-01,-6.836635e-01,3.983902e-01,-3.438088e-01,8.445248e-01,-3.444415e-01,7.959422e-01,3.557536e-01,5.917745e-01,-9.187885e-02,6.135972e-01,-7.061418e-01,3.688742e-01,-1.407539e-01,-9.717603e-02,-4.929477e-01,-4.379949e-01,2.098289e-01,3.164434e-01,-7.870253e-01,3.548433e-01,2.707824e-01,1.316591e-01,-7.637382e-01,3.591763e-01,2.705718e-01,4.311668e-01,1.084869e-01,1.437442e-01,-3.043762e-01,-3.407256e-01,-3.654656e-01,8.323897e-01,2.864812e-01,2.379231e-01,-4.223136e-01,3.451471e-01,-3.443982e-01,8.302670e-01,-6.484364e-02,9.864455e-02,-3.520177e-01,-2.184462e-01,-3.510872e-01,7.806907e-01,-4.159333e-01,-3.386019e-01,-5.535509e-01,-3.883239e-01,-5.085328e-01,-2.851894e-01,-9.266097e-02,-8.209227e-02,-7.003221e-02,-5.046471e-02,-4.141243e-02,-3.879614e-02,-3.363076e-02,-2.629247e-02,-9.187524e-02,-1.055417e-01,-1.003948e-01,-7.678758e-02,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.838574e-01,3.983577e-01,-6.130441e-01,1.669930e-01
499,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.242713e-01,3.468546e-01,-2.702399e-01,4.870674e-01,-6.205303e-01,1.544289e-01,-7.545819e-01,3.355556e-01,-3.146303e-01,8.132343e-01,-7.192081e-01,4.195541e-01,-3.442949e-01,8.332852e-01,-3.369325e-01,8.088476e-01,2.079673e-01,3.040227e-01,8.579604e-02,7.436573e-02,-1.222219e-01,1.665037e-01,-1.435594e-01,-1.031233e-01,-2.147454e-01,-3.337842e-01,2.390887e-01,3.481713e-01,-5.890169e-01,3.773722e-01,2.679409e-01,1.260014e-01,-7.710391e-01,3.567258e-01,1.594053e-01,1.782032e-01,9.420537e-02,6.194457e-02,-3.241525e-01,-3.691061e-01,-1.532808e-01,7.516280e-01,3.163476e-01,2.593897e-01,-9.089547e-02,-4.239367e-02,-3.527678e-01,8.319715e-01,-8.282423e-02,-4.735229e-02,-3.830654e-01,-2.479674e-01,6.166367e-02,2.342590e-01,-1.707930e-01,-1.853673e-01,-6.114930e-01,-4.492670e-01,-5.633041e-01,-3.415981e-01,-1.009363e-01,-9.140892e-02,-7.925422e-02,-5.798056e-02,-4.361994e-02,-4.121282e-02,-3.598090e-02,-2.831930e-02,-9.260215e-02,-1.063520e-01,-1.012070e-01,-7.753092e-02,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-7.192827e-01,4.195177e-01,-6.206390e-01,1.544429e-01
500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.684836e-01,3.894839e-01,-3.163643e-01,5.304626e-01,-6.503532e-01,1.697680e-01,-7.639813e-01,3.600308e-01,-3.235616e-01,8.399495e-01,-7.568154e-01,4.469433e-01,-3.427186e-01,8.280480e-01,-3.372461e-01,8.314798e-01,3.582916e-03,1.310949e-01,2.488230e-02,1.145457e-02,1.373836e-02,1.513129e-01,-1.431696e-01,-1.022176e-01,-2.443902e-02,-2.099623e-01,2.609417e-01,3.745061e-01,-4.932816e-01,3.495999e-01,2.674206e-01,1.247499e-01,-7.600738e-01,3.573235e-01,-3.366809e-04,-2.144536e-02,9.096862e-02,6.251779e-02,-3.466917e-01,-3.966781e-01,-1.120949e-01,7.318722e-01,3.411463e-01,2.788469e-01,-1.740739e-02,2.353731e-03,-3.569395e-01,8.328724e-01,-8.064825e-02,-5.539236e-02,-4.109712e-01,-2.706154e-01,2.415732e-02,1.093794e-01,-8.698008e-03,1.155392e-02,-6.740888e-01,-5.064923e-01,-6.168315e-01,-3.887395e-01,-1.098741e-01,-1.006106e-01,-8.733591e-02,-6.415631e-02,-4.589347e-02,-4.354344e-02,-3.810246e-02,-3.003891e-02,-9.334576e-02,-1.071304e-01,-1.019441e-01,-7.816888e-02,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,-9.831209e-02,2.021276e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-7.569203e-01,4.468508e-01,-6.505297e-01,1.697832e-01
