#time,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,driver_0005a,driver_0005b,driver_0006a,driver_0006b,Out_0025a,Out_0025b,Out_0018a,Out_0018b,Out_0026a,Out_0026b,Out_0008a,Out_0008b
220,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.633729e-01,1.545690e-01,3.661151e-01,-5.274327e-01,-9.391714e-02,-2.340124e-01,7.295614e-01,-2.466624e-01,6.771187e-01,-8.325551e-01,9.275852e-02,-5.350790e-02,-8.547544e-02,-8.751504e-02,3.619913e-01,-8.156175e-01,5.896502e-01,-7.119148e-01,-8.915097e-02,-9.026156e-02,8.911167e-01,-2.753917e-01,3.468893e-02,-6.989682e-01,8.231627e-01,-3.509478e-01,4.977841e-02,-8.172798e-02,1.128636e-01,1.015891e-01,4.046735e-01,-7.771803e-01,9.751933e-02,9.609736e-02,9.216416e-01,-7.145434e-01,3.280300e-01,-6.886189e-01,7.272097e-01,-9.234693e-02,1.618532e-01,1.083645e-01,1.076428e-01,-6.690499e-02,9.904334e-02,9.545642e-02,-8.197361e-02,-8.576139e-02,9.305913e-02,8.980942e-02,-8.663552e-02,-8.511467e-02,8.210638e-02,6.070750e-02,-7.852780e-02,-5.870301e-02,-5.656766e-01,-6.110514e-01,-4.656168e-01,-6.859067e-01,-1.081953e-01,-9.642456e-02,-8.304652e-02,-1.043831e-01,-4.486910e-02,-4.031078e-02,-3.950619e-02,-4.460457e-02,-1.047529e-01,-8.245874e-02,-9.144242e-02,-1.078258e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.283455e-01,-6.883732e-01,3.523763e-02,-6.985522e-01,7.268644e-01,-9.261946e-02,3.658063e-01,-5.276785e-01
221,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.633729e-01,1.545690e-01,3.661160e-01,-5.274337e-01,-9.391714e-02,-2.340124e-01,7.295613e-01,-2.466624e-01,6.771186e-01,-8.325551e-01,9.275852e-02,-5.350791e-02,-8.547544e-02,-8.751504e-02,3.619912e-01,-8.156174e-01,5.896501e-01,-7.119148e-01,-8.915097e-02,-9.026156e-02,8.911167e-01,-2.753917e-01,3.468881e-02,-6.989680e-01,8.231626e-01,-3.509477e-01,4.977841e-02,-8.172797e-02,1.128636e-01,1.015891e-01,4.046734e-01,-7.771807e-01,9.751933e-02,9.609736e-02,9.216416e-01,-7.145434e-01,3.280299e-01,-6.886188e-01,7.272101e-01,-9.234737e-02,1.618534e-01,1.083645e-01,1.076435e-01,-6.690489e-02,9.904335e-02,9.545643e-02,-8.197358e-02,-8.576138e-02,9.305914e-02,8.980942e-02,-8.663551e-02,-8.511466e-02,8.210639e-02,6.070750e-02,-7.852779e-02,-5.870301e-02,-5.656767e-01,-6.110514e-01,-4.656169e-01,-6.859067e-01,-1.081953e-01,-9.642456e-02,-8.304653e-02,-1.043831e-01,-4.486910e-02,-4.031079e-02,-3.950619e-02,-4.460457e-02,-1.047529e-01,-8.245874e-02,-9.144242e-02,-1.078258e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.283455e-01,-6.883731e-01,3.523756e-02,-6.985520e-01,7.268647e-01,-9.261977e-02,3.658069e-01,-5.276792e-01
222,-2,-2,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,2,2,1,1,-2,-2,1,1,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.636410e-01,1.549457e-01,3.683628e-01,-5.276748e-01,-8.250620e-02,-1.712416e-01,6.784762e-01,-2.131137e-01,7.066023e-01,-7.964558e-01,9.523357e-02,-4.384172e-02,-8.484492e-02,-8.648105e-02,3.641136e-01,-7.845800e-01,5.643664e-01,-5.939865e-01,-8.727828e-02,-8.629022e-02,8.763670e-01,-2.517399e-01,3.563023e-02,-6.990902e-01,8.298077e-01,-3.500450e-01,5.006436e-02,-8.131534e-02,1.134129e-01,1.024198e-01,3.878765e-01,-7.694007e-01,9.880832e-02,9.805327e-02,8.839238e-01,-6.478982e-01,3.322963e-01,-6.872809e-01,7.278267e-01,-9.168872e-02,1.618612e-01,1.085627e-01,1.081159e-01,-6.664717e-02,9.921175e-02,9.558810e-02,-8.179455e-02,-8.562799e-02,9.316191e-02,8.989062e-02,-8.653281e-02,-8.503384e-02,8.217150e-02,6.076074e-02,-7.846301e-02,-5.865000e-02,-5.635622e-01,-6.097050e-01,-4.651234e-01,-6.848724e-01,-1.079451e-01,-9.617187e-02,-8.298244e-02,-1.042125e-01,-4.483594e-02,-4.026613e-02,-3.952569e-02,-4.459473e-02,-1.047675e-01,-8.246647e-02,-9.147664e-02,-1.078497e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.326120e-01,-6.870354e-01,3.618109e-02,-6.986757e-01,7.274814e-01,-9.196118e-02,3.680540e-01,-5.279204e-01
223,-2,-2,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,2,2,0,0,-2,-2,0,0,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.637755e-01,1.551731e-01,3.691205e-01,-5.281463e-01,-7.823156e-02,-1.352445e-01,5.580068e-01,-1.156170e-01,7.567256e-01,-7.663961e-01,1.056941e-01,2.702304e-02,-8.470396e-02,-8.621231e-02,3.931626e-01,-7.058893e-01,4.934759e-01,-4.562347e-01,-8.673375e-02,-8.503664e-02,8.285558e-01,-2.620143e-01,5.042942e-02,-6.997313e-01,8.432408e-01,-3.493350e-01,5.010770e-02,-8.123813e-02,1.138156e-01,1.031768e-01,3.787956e-01,-7.656560e-01,1.003447e-01,1.015644e-01,8.330655e-01,-6.188908e-01,3.415785e-01,-6.865334e-01,7.277908e-01,-9.181905e-02,1.618472e-01,1.085334e-01,1.082754e-01,-6.668237e-02,9.918430e-02,9.556310e-02,-8.184010e-02,-8.566754e-02,9.313972e-02,8.987150e-02,-8.656540e-02,-8.506014e-02,8.215509e-02,6.074666e-02,-7.848441e-02,-5.866761e-02,-5.575807e-01,-6.064241e-01,-4.573836e-01,-6.791286e-01,-1.064562e-01,-9.497292e-02,-8.143249e-02,-1.025877e-01,-4.421170e-02,-3.971119e-02,-3.891726e-02,-4.394896e-02,-1.044611e-01,-8.218003e-02,-9.118153e-02,-1.075401e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.418946e-01,-6.862883e-01,5.097744e-02,-6.993148e-01,7.274461e-01,-9.209127e-02,3.688120e-01,-5.283922e-01
224,-2,-2,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,2,2,-1,-1,-2,-2,-1,-1,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.638512e-01,1.553821e-01,3.715105e-01,-5.307794e-01,-5.868414e-02,-2.556847e-03,2.629081e-01,2.198722e-01,7.839830e-01,-4.806957e-01,1.159658e-01,1.150532e-01,-8.452704e-02,-8.558048e-02,3.868902e-01,-4.024657e-01,2.965380e-01,1.313605e-01,-8.490496e-02,-7.964572e-02,3.388971e-01,-7.036692e-02,7.900755e-02,-6.420297e-01,6.728951e-01,-3.859383e-01,5.003265e-02,-8.124233e-02,1.142861e-01,1.041648e-01,1.962886e-01,-7.003339e-01,1.023701e-01,1.057359e-01,4.486558e-01,-9.935961e-02,3.960106e-01,-6.406707e-01,7.410647e-01,-9.295051e-02,1.615816e-01,1.080668e-01,1.086050e-01,-6.736306e-02,9.877252e-02,9.521361e-02,-8.247625e-02,-8.618585e-02,9.284773e-02,8.962855e-02,-8.697760e-02,-8.538848e-02,8.195280e-02,6.057662e-02,-7.874771e-02,-5.888231e-02,-5.162884e-01,-5.778784e-01,-4.312667e-01,-6.445025e-01,-9.651533e-02,-8.642498e-02,-7.384178e-02,-9.316342e-02,-4.041081e-02,-3.616521e-02,-3.562761e-02,-4.024201e-02,-1.026245e-01,-8.041173e-02,-8.951309e-02,-1.057379e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.963259e-01,-6.404247e-01,7.955814e-02,-6.416158e-01,7.407165e-01,-9.321975e-02,3.711996e-01,-5.310237e-01
225,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.645082e-01,1.563178e-01,3.743612e-01,-5.310924e-01,-2.999890e-02,1.230359e-01,1.616229e-01,1.682630e-01,7.520132e-01,-3.421479e-01,1.225020e-01,1.417987e-01,-8.288705e-02,-8.283266e-02,4.117265e-01,-3.289852e-01,4.348496e-01,4.471695e-01,-7.984415e-02,-6.893163e-02,1.472495e-01,-6.726580e-02,9.649218e-02,-6.284765e-01,6.434010e-01,-3.813440e-01,5.074527e-02,-8.019219e-02,1.156645e-01,1.062609e-01,2.497509e-01,-7.137493e-01,1.056178e-01,1.106427e-01,5.655414e-01,1.848060e-01,4.194343e-01,-5.916542e-01,7.406828e-01,-9.175835e-02,1.616747e-01,1.084781e-01,1.091454e-01,-6.710514e-02,9.910501e-02,9.546419e-02,-8.229929e-02,-8.604930e-02,9.303732e-02,8.977465e-02,-8.686792e-02,-8.529832e-02,8.206762e-02,6.066906e-02,-7.867269e-02,-5.881883e-02,-4.973008e-01,-5.605513e-01,-4.196998e-01,-6.308618e-01,-9.212489e-02,-8.239895e-02,-7.095895e-02,-8.931486e-02,-3.896650e-02,-3.476360e-02,-3.451663e-02,-3.890581e-02,-1.020222e-01,-7.981428e-02,-8.901957e-02,-1.051727e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,4.197502e-01,-5.914087e-01,9.704033e-02,-6.280601e-01,7.403361e-01,-9.202726e-02,3.740522e-01,-5.313382e-01
226,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.645082e-01,1.563178e-01,3.743613e-01,-5.310925e-01,-2.999897e-02,1.230355e-01,1.616229e-01,1.682630e-01,7.520121e-01,-3.421480e-01,1.225020e-01,1.417987e-01,-8.288705e-02,-8.283266e-02,4.117246e-01,-3.289834e-01,4.348490e-01,4.471699e-01,-7.984415e-02,-6.893164e-02,1.472495e-01,-6.726579e-02,9.649105e-02,-6.284749e-01,6.434010e-01,-3.813440e-01,5.074527e-02,-8.019218e-02,1.156645e-01,1.062609e-01,2.497509e-01,-7.137493e-01,1.056178e-01,1.106426e-01,5.655417e-01,1.848060e-01,4.194341e-01,-5.916540e-01,7.406828e-01,-9.175839e-02,1.616747e-01,1.084781e-01,1.091454e-01,-6.710513e-02,9.910501e-02,9.546419e-02,-8.229929e-02,-8.604930e-02,9.303732e-02,8.977465e-02,-8.686792e-02,-8.529831e-02,8.206762e-02,6.066906e-02,-7.867269e-02,-5.881883e-02,-4.973008e-01,-5.605513e-01,-4.197003e-01,-6.308617e-01,-9.212490e-02,-8.239895e-02,-7.095900e-02,-8.931489e-02,-3.896651e-02,-3.476360e-02,-3.451665e-02,-3.890582e-02,-1.020222e-01,-7.981429e-02,-8.901958e-02,-1.051727e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,4.197501e-01,-5.914086e-01,9.703956e-02,-6.280590e-01,7.403361e-01,-9.202729e-02,3.740523e-01,-5.313383e-01
227,-2,-2,1,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,1,1,1,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.645601e-01,1.563910e-01,3.133230e-01,-4.672610e-01,-3.051827e-02,1.191917e-01,1.584984e-01,1.643178e-01,7.736081e-01,-3.371133e-01,1.222505e-01,1.405256e-01,-8.288079e-02,-8.281867e-02,4.427494e-01,-3.777333e-01,4.113599e-01,3.869639e-01,-7.983084e-02,-6.898585e-02,1.492435e-01,-1.095996e-02,1.234146e-01,-6.508776e-01,5.528787e-01,-2.857108e-01,5.074265e-02,-8.019151e-02,1.157662e-01,1.063955e-01,1.959867e-01,-6.309236e-01,1.057710e-01,1.107326e-01,5.224581e-01,1.512612e-01,3.996230e-01,-5.770845e-01,6.522990e-01,-6.480908e-02,1.547069e-01,1.069911e-01,6.983948e-02,-7.233190e-02,9.831664e-02,9.501767e-02,-8.396326e-02,-8.676832e-02,9.277883e-02,8.961990e-02,-8.722697e-02,-8.549529e-02,8.197129e-02,6.060659e-02,-7.878894e-02,-5.889174e-02,-4.420743e-01,-5.237945e-01,-3.570249e-01,-5.730469e-01,-8.361163e-02,-7.577979e-02,-6.335518e-02,-8.054674e-02,-3.671879e-02,-3.283175e-02,-3.242008e-02,-3.658898e-02,-1.011764e-01,-7.903899e-02,-8.822014e-02,-1.043165e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.999400e-01,-5.768392e-01,1.239649e-01,-6.504657e-01,6.519524e-01,-6.507845e-02,3.130102e-01,-4.675040e-01
228,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.645940e-01,1.564330e-01,3.038149e-01,-4.199792e-01,-3.212115e-02,1.109637e-01,1.543552e-01,1.596031e-01,7.696266e-01,-3.333695e-01,1.213940e-01,1.383228e-01,-8.288548e-02,-8.283606e-02,4.410464e-01,-4.045344e-01,3.800807e-01,3.358699e-01,-7.990798e-02,-6.932818e-02,1.477833e-01,1.297505e-02,1.378700e-01,-6.526322e-01,4.913521e-01,-1.827627e-01,5.073991e-02,-8.019418e-02,1.158129e-01,1.064304e-01,1.769758e-01,-5.992634e-01,1.057395e-01,1.104803e-01,4.822401e-01,1.060404e-01,3.870737e-01,-5.611685e-01,5.199226e-01,2.280642e-04,9.972874e-02,9.911523e-02,8.644083e-02,-6.891459e-02,9.634427e-02,9.435300e-02,-8.331285e-02,-8.663093e-02,9.251114e-02,8.949933e-02,-8.719287e-02,-8.548350e-02,8.191300e-02,6.057704e-02,-7.878218e-02,-5.888623e-02,-3.822932e-01,-4.879304e-01,-2.975777e-01,-5.120302e-01,-7.474387e-02,-6.889852e-02,-5.536189e-02,-7.116381e-02,-3.444371e-02,-3.087939e-02,-3.033650e-02,-3.425755e-02,-1.003480e-01,-7.828101e-02,-8.744684e-02,-1.034813e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,3.873912e-01,-5.609248e-01,1.384202e-01,-6.522201e-01,5.195732e-01,-4.843585e-05,3.035064e-01,-4.202257e-01
229,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.644528e-01,1.561352e-01,-9.571940e-02,-1.270768e-01,-5.568289e-02,8.172260e-03,1.281250e-01,1.334495e-01,8.350780e-02,-4.488302e-02,1.097991e-01,1.184921e-01,-8.288870e-02,-8.316351e-02,3.478436e-02,6.182757e-02,1.396916e-01,1.958877e-01,-8.138683e-02,-7.506761e-02,1.313369e-01,1.049493e-01,-8.282888e-02,-6.839908e-02,1.634738e-01,1.239083e-01,5.082675e-02,-8.011632e-02,1.151870e-01,1.051089e-01,-4.514838e-02,-1.045034e-01,1.029404e-01,1.046210e-01,1.836322e-01,1.053806e-01,-6.769835e-02,-1.143398e-01,1.187397e-01,1.307838e-01,7.685443e-02,9.353177e-02,-6.179439e-02,-8.777538e-02,9.328706e-02,9.256428e-02,-8.939070e-02,-8.947715e-02,9.141431e-02,8.879052e-02,-8.876943e-02,-8.644857e-02,8.143170e-02,6.023458e-02,-7.941561e-02,-5.932651e-02,-2.136739e-01,-1.806710e-01,-1.710096e-01,-2.105186e-01,-3.678979e-02,-3.183360e-02,-3.143030e-02,-3.660277e-02,-2.416629e-02,-2.069113e-02,-2.310332e-02,-2.506241e-02,-9.646700e-02,-7.434222e-02,-8.446204e-02,-9.994239e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-6.738154e-02,-1.140955e-01,-8.227950e-02,-6.798613e-02,1.183892e-01,1.305090e-01,-9.602879e-02,-1.273249e-01
230,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.641414e-01,1.556771e-01,-8.671837e-02,-8.907281e-02,-7.140867e-02,-4.816923e-02,1.076341e-01,1.088254e-01,-1.631209e-02,-4.039785e-02,1.021629e-01,1.048870e-01,-8.354191e-02,-8.430269e-02,-3.036363e-02,-1.285121e-02,-1.115865e-02,4.754677e-03,-8.365156e-02,-8.042032e-02,1.077308e-01,1.046504e-01,-9.358195e-03,-7.445525e-03,1.007607e-01,9.753707e-02,5.054542e-02,-8.052902e-02,1.144712e-01,1.039132e-01,-5.991886e-02,-8.002077e-02,1.008069e-01,1.006100e-01,1.208893e-03,-2.137980e-02,-8.258643e-03,-1.143990e-02,9.548981e-02,9.432840e-02,9.366110e-02,9.322011e-02,-8.998517e-02,-9.031685e-02,9.282357e-02,9.228168e-02,-9.032482e-02,-9.001175e-02,9.123081e-02,8.866150e-02,-8.911149e-02,-8.668141e-02,8.133553e-02,6.015950e-02,-7.958222e-02,-5.945114e-02,-5.001171e-03,-5.662240e-03,-5.614674e-03,-4.956940e-03,-5.799916e-03,-5.582070e-03,-6.533153e-03,-6.127094e-03,-1.541894e-02,-1.273687e-02,-1.553521e-02,-1.645222e-02,-9.302565e-02,-7.107978e-02,-8.134212e-02,-9.655059e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-7.941600e-03,-1.119658e-02,-8.808568e-03,-7.033720e-03,9.513706e-02,9.405292e-02,-8.702864e-02,-8.932226e-02
231,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.641414e-01,1.556771e-01,-8.671837e-02,-8.907281e-02,-7.140867e-02,-4.816923e-02,1.076341e-01,1.088254e-01,-1.631209e-02,-4.039785e-02,1.021629e-01,1.048870e-01,-8.354191e-02,-8.430269e-02,-3.036364e-02,-1.285121e-02,-1.115865e-02,4.754675e-03,-8.365156e-02,-8.042032e-02,1.077307e-01,1.046504e-01,-9.358194e-03,-7.445525e-03,1.007607e-01,9.753708e-02,5.054542e-02,-8.052902e-02,1.144712e-01,1.039132e-01,-5.991886e-02,-8.002077e-02,1.008069e-01,1.006100e-01,1.208890e-03,-2.137980e-02,-8.258643e-03,-1.143990e-02,9.548981e-02,9.432840e-02,9.366110e-02,9.322011e-02,-8.998517e-02,-9.031685e-02,9.282357e-02,9.228168e-02,-9.032482e-02,-9.001175e-02,9.123081e-02,8.866150e-02,-8.911149e-02,-8.668141e-02,8.133553e-02,6.015950e-02,-7.958222e-02,-5.945114e-02,-5.001170e-03,-5.662238e-03,-5.614673e-03,-4.956938e-03,-5.799917e-03,-5.582071e-03,-6.533154e-03,-6.127095e-03,-1.541894e-02,-1.273687e-02,-1.553521e-02,-1.645223e-02,-9.302565e-02,-7.107978e-02,-8.134212e-02,-9.655059e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-7.941600e-03,-1.119658e-02,-8.808568e-03,-7.033720e-03,9.513706e-02,9.405292e-02,-8.702864e-02,-8.932226e-02
232,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.641414e-01,1.556771e-01,-8.671837e-02,-8.907281e-02,-7.140867e-02,-4.816923e-02,1.076341e-01,1.088254e-01,-1.631209e-02,-4.039785e-02,1.021629e-01,1.048870e-01,-8.354191e-02,-8.430269e-02,-3.036364e-02,-1.285121e-02,-1.115865e-02,4.754675e-03,-8.365156e-02,-8.042032e-02,1.077307e-01,1.046504e-01,-9.358194e-03,-7.445525e-03,1.007607e-01,9.753708e-02,5.054542e-02,-8.052902e-02,1.144712e-01,1.039132e-01,-5.991886e-02,-8.002077e-02,1.008069e-01,1.006100e-01,1.208890e-03,-2.137980e-02,-8.258643e-03,-1.143990e-02,9.548981e-02,9.432840e-02,9.366110e-02,9.322011e-02,-8.998517e-02,-9.031685e-02,9.282357e-02,9.228168e-02,-9.032482e-02,-9.001175e-02,9.123081e-02,8.866150e-02,-8.911149e-02,-8.668141e-02,8.133553e-02,6.015950e-02,-7.958222e-02,-5.945114e-02,-5.001170e-03,-5.662238e-03,-5.614673e-03,-4.956938e-03,-5.799917e-03,-5.582071e-03,-6.533154e-03,-6.127095e-03,-1.541894e-02,-1.273687e-02,-1.553521e-02,-1.645223e-02,-9.302565e-02,-7.107978e-02,-8.134212e-02,-9.655059e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-7.941600e-03,-1.119658e-02,-8.808568e-03,-7.033720e-03,9.513706e-02,9.405292e-02,-8.702864e-02,-8.932226e-02
